scorer,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000
bodyparts,pupilnasal,pupilnasal,pupilnasal,pupiltemporal,pupiltemporal,pupiltemporal,pupilup,pupilup,pupilup,pupilbottom,pupilbottom,pupilbottom,eyenasal,eyenasal,eyenasal,eyetemporal,eyetemporal,eyetemporal,eyeup,eyeup,eyeup,eyelbottom,eyelbottom,eyelbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,231.04159545898438,278.71343994140625,0.9992803931236267,316.5223083496094,248.33518981933594,0.9997482895851135,263.3984375,212.56777954101562,0.9998563528060913,287.9102478027344,305.83050537109375,0.9974103569984436,132.93417358398438,296.8085632324219,0.996269941329956,399.9911193847656,202.94369506835938,0.9938210844993591,257.3929138183594,146.10215759277344,0.9918721318244934,304.07275390625,326.1855163574219,0.9870346188545227
1,231.11666870117188,276.77484130859375,0.9993755221366882,315.4336853027344,248.4711151123047,0.9997259974479675,264.5090026855469,210.4237823486328,0.9997125267982483,287.723876953125,306.0294494628906,0.9980802536010742,126.3510971069336,298.9266052246094,0.9869126081466675,396.94073486328125,199.87237548828125,0.995261549949646,258.22723388671875,141.6252899169922,0.9941436648368835,304.6029052734375,328.6861572265625,0.981728732585907
2,230.72671508789062,277.5069580078125,0.9996883869171143,315.4063415527344,248.94940185546875,0.9997828602790833,266.08935546875,212.3046417236328,0.9998511075973511,286.0072326660156,307.2628173828125,0.9992697834968567,123.49357604980469,302.19293212890625,0.995147168636322,391.00115966796875,205.16700744628906,0.9963657855987549,262.60040283203125,141.6011962890625,0.9985654950141907,297.2593994140625,332.9087219238281,0.9964069724082947
3,228.9990234375,279.3987121582031,0.9997380375862122,314.1999206542969,248.77110290527344,0.9997413754463196,264.353515625,212.55767822265625,0.9999220371246338,284.7008972167969,307.172119140625,0.9995771050453186,121.58323669433594,301.2137756347656,0.9951960444450378,390.25555419921875,207.21026611328125,0.9921058416366577,258.303955078125,144.81988525390625,0.9991164803504944,297.28692626953125,335.8721923828125,0.9917107820510864
4,229.11520385742188,277.9853515625,0.9998588562011719,314.2752990722656,247.79212951660156,0.9998383522033691,263.81207275390625,213.40127563476562,0.9999158382415771,285.4158020019531,308.0019836425781,0.9996101260185242,125.15390014648438,298.1334228515625,0.9973005652427673,391.3926696777344,206.23886108398438,0.9948208332061768,256.4444885253906,145.84422302246094,0.9994142055511475,297.8853454589844,334.4201354980469,0.9925577640533447
5,229.08053588867188,279.035888671875,0.9997517466545105,313.9193115234375,246.2260284423828,0.9998946189880371,264.1591491699219,212.2751007080078,0.9999362230300903,284.7071228027344,308.12353515625,0.9995436072349548,124.0807113647461,298.2752380371094,0.9983319640159607,391.7382507324219,203.7833251953125,0.9935571551322937,260.1408386230469,143.02206420898438,0.9995959401130676,298.4039611816406,334.9583740234375,0.993601381778717
6,229.8413543701172,277.9237060546875,0.9997941851615906,314.10345458984375,246.2166748046875,0.9998939037322998,265.66937255859375,212.747802734375,0.999834418296814,284.51727294921875,307.9820556640625,0.9995379447937012,123.1252670288086,300.698974609375,0.9977413415908813,391.43756103515625,204.62557983398438,0.9939959049224854,258.7269592285156,143.36276245117188,0.9995443224906921,299.0458984375,334.4013366699219,0.9956457018852234
7,230.23736572265625,279.207275390625,0.9997848868370056,314.0880126953125,246.42144775390625,0.9998914003372192,265.07769775390625,213.66644287109375,0.9998347759246826,285.7574462890625,307.46868896484375,0.9994557499885559,123.10826110839844,302.8677062988281,0.9975671768188477,391.5621032714844,205.8555450439453,0.9950464963912964,255.0900115966797,144.4732208251953,0.9985222220420837,299.08843994140625,334.2548522949219,0.9936955571174622
