head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,-22,0,1,20,90713
0,0,0,1,20,90720
0,-6,0,1,20,90730
0,-17,0,1,20,90756
0,-10,0,1,20,90780
0,-10,0,1,20,90792
0,-10,0,1,20,90809
0,0,0,1,20,90818
0,0,0,1,20,90831
0,-2,0,1,20,90846
0,-5,0,1,20,90867
0,-7,0,1,20,90880
0,-19,0,1,20,90916
0,-14,0,1,20,90940
0,0,0,1,20,90949
0,-2,0,1,20,90967
0,0,0,1,20,90976
0,2,0,1,20,90993
0,5,0,1,20,91007
0,6,0,1,20,91024
0,6,0,1,20,91041
0,6,0,1,20,91057
0,-3,0,1,20,91076
0,7,0,1,20,91091
0,8,0,1,20,91109
0,10,0,1,20,91126
0,10,0,1,20,91140
0,3,0,1,20,91157
0,3,0,1,20,91174
0,0,0,1,20,91191
0,-2,0,1,20,91208
0,-5,0,1,20,91224
0,-7,0,1,20,91243
0,-7,0,1,20,91261
0,-7,0,1,20,91274
0,-7,0,1,20,91292
0,-8,0,1,20,91307
0,-10,0,1,20,91324
0,-12,0,1,20,91341
0,-2,0,1,20,91357
0,3,0,1,20,91374
0,0,0,1,20,91395
0,-6,0,1,20,91407
0,-9,0,1,20,91424
0,-12,0,1,20,91442
0,-14,0,1,20,91457
0,-12,0,1,20,91474
0,-9,0,1,20,91491
0,-2,0,1,20,91507
0,0,0,1,20,91526
0,0,0,1,20,91540
0,0,0,1,20,91557
0,0,0,1,20,91574
0,0,0,1,20,91592
0,0,0,1,20,91607
0,0,0,1,20,91624
0,3,0,1,20,91642
0,5,0,1,20,91660
0,6,0,1,20,91674
0,7,0,1,20,91691
0,8,0,1,20,91707
0,9,0,1,20,91724
0,9,0,1,20,91740
0,10,0,1,20,91757
0,11,0,1,20,91774
0,3,0,1,20,91795
0,3,0,1,20,91808
0,1,0,1,20,91829
0,0,0,1,20,91841
0,-2,0,1,20,91858
0,-1,0,1,20,91876
0,0,0,1,20,91891
0,0,0,1,20,91917
0,0,0,1,20,91926
0,0,0,1,20,91941
0,0,0,1,20,91957
0,0,0,1,20,91973
0,0,0,1,20,91992
0,2,0,1,20,92007
0,4,0,1,20,92024
0,4,0,1,20,92040
0,6,0,1,20,92057
0,7,0,1,20,92074
0,9,0,1,20,92091
0,10,0,1,20,92108
0,11,0,1,20,92126
0,12,0,1,20,92140
0,12,0,1,20,92157
0,3,0,1,20,92174
0,3,0,1,20,92190
0,2,0,1,20,92207
0,1,0,1,20,92224
0,4,0,1,20,92240
0,13,0,1,20,92261
0,0,0,1,20,92274
0,12,0,1,20,92291
0,2,0,1,20,92307
0,3,0,1,20,92324
0,3,0,1,20,92340
0,3,0,1,20,92357
0,3,0,1,20,92374
0,3,0,1,20,92393
0,3,0,1,20,92407
0,0,0,1,20,92424
0,0,0,1,20,92441
0,0,0,1,20,92457
0,1,0,1,20,92474
0,0,0,1,20,92490
0,0,0,1,20,92507
0,1,0,1,20,92526
0,4,0,1,20,92540
0,3,0,1,20,92557
0,4,0,1,20,92574
0,3,0,1,20,92593
0,3,0,1,20,92607
0,4,0,1,20,92624
0,5,0,1,20,92641
0,13,0,1,20,92659
0,0,0,1,20,92673
0,6,0,1,20,92691
0,4,0,1,20,92707
0,5,0,1,20,92724
0,4,0,1,20,92741
0,6,0,1,20,92757
0,6,0,1,20,92774
0,7,0,1,20,92795
0,6,0,1,20,92807
0,5,0,1,20,92825
0,2,0,1,20,92841
0,5,0,1,20,92858
0,3,0,1,20,92876
0,3,0,1,20,92891
0,5,0,1,20,92920
0,0,0,1,20,92929
0,3,0,1,20,92941
0,3,0,1,20,92957
0,3,0,1,20,92974
0,4,0,1,20,92994
0,1,0,1,20,93007
0,2,0,1,20,93024
0,4,0,1,20,93040
0,5,0,1,20,93057
0,3,0,1,20,93074
0,2,0,1,20,93091
0,7,0,1,20,93108
0,2,0,1,20,93127
0,3,0,1,20,93140
0,0,0,1,20,93157
0,2,0,1,20,93174
0,3,0,1,20,93190
0,3,0,1,20,93207
0,2,0,1,20,93223
0,3,0,1,20,93240
0,30,0,1,20,93263
0,31,0,1,20,93273
0,3,0,1,20,93291
0,2,0,1,20,93307
0,3,0,1,20,93324
0,3,0,1,20,93341
0,3,0,1,20,93357
0,1,0,1,20,93374
0,3,0,1,20,93395
0,5,0,1,20,93407
0,7,0,1,20,93424
0,2,0,1,20,93442
0,2,0,1,20,93457
0,3,0,1,20,93475
0,2,0,1,20,93490
0,6,0,1,20,93507
0,4,0,1,20,93526
0,3,0,1,20,93541
0,4,0,1,20,93557
0,2,0,1,20,93573
0,3,0,1,20,93593
0,3,0,1,20,93611
0,2,0,1,20,93624
0,2,0,1,20,93640
0,2,0,1,20,93659
0,3,0,1,20,93673
0,1,0,1,20,93691
0,2,0,1,20,93707
0,3,0,1,20,93724
0,5,0,1,20,93743
