head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,15,0,2,20,120816
0,3,0,2,20,120827
0,0,0,2,20,120834
0,5,0,2,20,120862
0,3,0,2,20,120877
0,3,0,2,20,120889
0,0,0,2,20,120898
0,3,0,2,20,120916
0,3,0,2,20,120932
0,3,0,2,20,120950
0,3,0,2,20,120966
0,3,0,2,20,120983
0,3,0,2,20,120999
0,5,0,2,20,121017
0,0,0,2,20,121032
0,6,0,2,20,121049
0,3,0,2,20,121066
0,3,0,2,20,121082
0,3,0,2,20,121099
0,3,0,2,20,121116
0,3,0,2,20,121132
0,0,0,2,20,121148
0,6,0,2,20,121165
0,2,0,2,20,121182
0,3,0,2,20,121199
0,3,0,2,20,121215
0,3,0,2,20,121233
0,3,0,2,20,121250
0,3,0,2,20,121265
0,3,0,2,20,121282
0,3,0,2,20,121299
0,3,0,2,20,121316
0,2,0,2,20,121332
0,3,0,2,20,121349
0,3,0,2,20,121366
0,3,0,2,20,121382
0,6,0,2,20,121401
0,3,0,2,20,121416
0,3,0,2,20,121433
0,3,0,2,20,121449
0,3,0,2,20,121465
0,3,0,2,20,121483
0,3,0,2,20,121499
0,3,0,2,20,121515
0,3,0,2,20,121532
0,3,0,2,20,121551
0,3,0,2,20,121566
0,3,0,2,20,121583
0,3,0,2,20,121599
0,3,0,2,20,121615
0,3,0,2,20,121633
0,3,0,2,20,121649
0,2,0,2,20,121665
0,3,0,2,20,121682
0,3,0,2,20,121699
0,2,0,2,20,121715
0,3,0,2,20,121734
0,3,0,2,20,121749
0,3,0,2,20,121766
0,3,0,2,20,121782
0,6,0,2,20,121799
0,0,0,2,20,121815
0,5,0,2,20,121832
0,3,0,2,20,121849
0,3,0,2,20,121865
0,2,0,2,20,121883
0,3,0,2,20,121900
0,4,0,2,20,121916
0,3,0,2,20,121932
0,3,0,2,20,121949
0,3,0,2,20,121965
0,3,0,2,20,121982
0,3,0,2,20,121999
0,3,0,2,20,122016
0,3,0,2,20,122033
0,3,0,2,20,122050
0,3,0,2,20,122068
0,3,0,2,20,122085
0,3,0,2,20,122100
0,3,0,2,20,122116
0,3,0,2,20,122132
0,0,0,2,20,122149
0,6,0,2,20,122165
0,2,0,2,20,122182
0,6,0,2,20,122199
0,2,0,2,20,122215
0,0,0,2,20,122232
0,8,0,2,20,122250
0,3,0,2,20,122265
0,3,0,2,20,122283
0,3,0,2,20,122299
0,3,0,2,20,122315
0,3,0,2,20,122332
0,3,0,2,20,122349
0,3,0,2,20,122366
0,3,0,2,20,122382
0,3,0,2,20,122399
0,3,0,2,20,122416
0,3,0,2,20,122433
0,2,0,2,20,122449
0,0,0,2,20,122465
0,0,0,2,20,122482
0,0,0,2,20,122499
0,0,0,2,20,122515
0,0,0,2,20,122532
0,0,0,2,20,122549
0,3,0,2,20,122565
0,10,0,2,20,122583
0,7,0,2,20,122599
0,7,0,2,20,122615
0,0,0,2,20,122634
0,15,0,2,20,122649
0,8,0,2,20,122667
0,8,0,2,20,122683
0,9,0,2,20,122700
0,3,0,2,20,122716
0,4,0,2,20,122733
0,3,0,2,20,122750
0,3,0,2,20,122765
0,3,0,2,20,122783
0,3,0,2,20,122799
0,2,0,2,20,122816
0,3,0,2,20,122832
0,3,0,2,20,122850
0,3,0,2,20,122866
0,2,0,2,20,122883
0,3,0,2,20,122900
0,2,0,2,20,122916
0,3,0,2,20,122933
0,2,0,2,20,122949
0,3,0,2,20,122966
0,2,0,2,20,122982
0,3,0,2,20,122999
0,0,0,2,20,123015
0,0,0,2,20,123032
0,3,0,2,20,123049
0,4,0,2,20,123067
0,5,0,2,20,123082
0,6,0,2,20,123099
0,6,0,2,20,123117
0,6,0,2,20,123132
0,0,0,2,20,123148
0,15,0,2,20,123166
0,9,0,2,20,123183
0,10,0,2,20,123199
0,11,0,2,20,123215
0,4,0,2,20,123232
0,3,0,2,20,123250
0,3,0,2,20,123265
0,3,0,2,20,123282
0,3,0,2,20,123298
0,3,0,2,20,123316
0,3,0,2,20,123332
0,3,0,2,20,123348
0,3,0,2,20,123365
