head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,1,20,60728
0,0,0,1,20,60734
0,0,0,1,20,60745
0,0,0,1,20,60761
0,0,0,1,20,60778
0,0,0,1,20,60797
0,0,0,1,20,60818
0,0,0,1,20,60837
0,0,0,1,20,60851
0,0,0,1,20,60862
0,0,0,1,20,60878
0,0,0,1,20,60895
0,0,0,1,20,60915
0,0,0,1,20,60928
0,0,0,1,20,60944
0,0,0,1,20,60961
0,0,0,1,20,60978
0,0,0,1,20,60994
0,0,0,1,20,61011
0,0,0,1,20,61028
0,0,0,1,20,61045
0,0,0,1,20,61061
0,0,0,1,20,61078
0,0,0,1,20,61095
0,0,0,1,20,61111
0,0,0,1,20,61128
0,0,0,1,20,61144
0,0,0,1,20,61161
0,0,0,1,20,61178
0,0,0,1,20,61194
0,0,0,1,20,61211
0,0,0,1,20,61228
0,0,0,1,20,61244
0,0,0,1,20,61261
0,0,0,1,20,61278
0,0,0,1,20,61294
0,0,0,1,20,61311
0,0,0,1,20,61329
0,0,0,1,20,61344
0,0,0,1,20,61361
0,0,0,1,20,61378
0,0,0,1,20,61395
0,0,0,1,20,61411
0,0,0,1,20,61428
0,0,0,1,20,61444
0,0,0,1,20,61461
0,0,0,1,20,61479
0,-1,0,1,20,61495
0,-4,0,1,20,61511
0,-6,0,1,20,61528
0,-7,0,1,20,61544
0,-6,0,1,20,61561
0,-6,0,1,20,61579
0,-5,0,1,20,61594
0,-4,0,1,20,61611
0,-4,0,1,20,61628
0,-3,0,1,20,61645
0,-2,0,1,20,61661
0,0,0,1,20,61678
0,0,0,1,20,61694
0,0,0,1,20,61711
0,0,0,1,20,61728
0,-1,0,1,20,61744
0,0,0,1,20,61762
0,0,0,1,20,61778
0,0,0,1,20,61795
0,0,0,1,20,61811
0,0,0,1,20,61828
0,0,0,1,20,61844
0,0,0,1,20,61861
0,0,0,1,20,61878
0,0,0,1,20,61894
0,0,0,1,20,61911
0,0,0,1,20,61929
0,0,0,1,20,61944
0,0,0,1,20,61961
0,0,0,1,20,61978
0,0,0,1,20,61994
0,0,0,1,20,62011
0,0,0,1,20,62028
0,0,0,1,20,62044
0,0,0,1,20,62061
0,0,0,1,20,62078
0,0,0,1,20,62094
0,0,0,1,20,62111
0,0,0,1,20,62128
0,-4,0,1,20,62145
0,-7,0,1,20,62161
0,-8,0,1,20,62178
0,-8,0,1,20,62195
0,-7,0,1,20,62211
0,-7,0,1,20,62228
0,-7,0,1,20,62245
0,-7,0,1,20,62261
0,-7,0,1,20,62278
0,-6,0,1,20,62294
0,0,0,1,20,62311
0,0,0,1,20,62328
0,0,0,1,20,62344
0,0,0,1,20,62361
0,0,0,1,20,62378
0,0,0,1,20,62394
0,0,0,1,20,62411
0,0,0,1,20,62428
0,0,0,1,20,62445
0,-1,0,1,20,62462
0,-7,0,1,20,62478
0,-4,0,1,20,62503
0,0,0,1,20,62515
0,1,0,1,20,62528
0,4,0,1,20,62545
0,6,0,1,20,62561
0,5,0,1,20,62578
0,4,0,1,20,62595
0,4,0,1,20,62611
0,2,0,1,20,62628
0,2,0,1,20,62645
0,3,0,1,20,62661
0,2,0,1,20,62678
0,0,0,1,20,62694
0,0,0,1,20,62711
0,-6,0,1,20,62728
0,-9,0,1,20,62744
0,-12,0,1,20,62761
0,-13,0,1,20,62780
0,-15,0,1,20,62795
0,-16,0,1,20,62812
0,-17,0,1,20,62829
0,-6,0,1,20,62846
0,-6,0,1,20,62861
0,-2,0,1,20,62878
0,-4,0,1,20,62895
0,-2,0,1,20,62912
0,1,0,1,20,62929
0,0,0,1,20,62944
0,1,0,1,20,62963
0,5,0,1,20,62979
0,7,0,1,20,62997
0,9,0,1,20,63012
0,10,0,1,20,63028
0,10,0,1,20,63045
0,10,0,1,20,63062
0,10,0,1,20,63078
0,10,0,1,20,63095
0,2,0,1,20,63111
0,4,0,1,20,63128
0,3,0,1,20,63146
0,3,0,1,20,63161
0,2,0,1,20,63179
0,3,0,1,20,63195
0,2,0,1,20,63211
0,-2,0,1,20,63228
0,0,0,1,20,63244
0,-7,0,1,20,63262
0,0,0,1,20,63278
0,0,0,1,20,63294
0,0,0,1,20,63311
0,4,0,1,20,63328
0,0,0,1,20,63344
0,6,0,1,20,63361
0,7,0,1,20,63378
0,8,0,1,20,63395
0,8,0,1,20,63412
0,9,0,1,20,63429
0,9,0,1,20,63447
0,5,0,1,20,63463
0,3,0,1,20,63480
0,3,0,1,20,63496
0,6,0,1,20,63519
0,0,0,1,20,63530
0,2,0,1,20,63546
0,3,0,1,20,63562
0,3,0,1,20,63579
0,3,0,1,20,63596
0,3,0,1,20,63612
0,3,0,1,20,63630
0,2,0,1,20,63646
0,3,0,1,20,63663
0,6,0,1,20,63679
0,3,0,1,20,63695
0,3,0,1,20,63712
0,0,0,1,20,63729
0,6,0,1,20,63745
0,3,0,1,20,63763
0,3,0,1,20,63778
0,3,0,1,20,63795
0,2,0,1,20,63813
0,3,0,1,20,63828
0,3,0,1,20,63845
0,3,0,1,20,63862
0,3,0,1,20,63878
0,2,0,1,20,63895
0,3,0,1,20,63912
0,3,0,1,20,63928
0,3,0,1,20,63945
0,3,0,1,20,63961
0,3,0,1,20,63978
0,3,0,1,20,63996
0,3,0,1,20,64011
0,3,0,1,20,64028
0,3,0,1,20,64045
0,3,0,1,20,64061
0,6,0,1,20,64078
0,3,0,1,20,64094
0,3,0,1,20,64111
0,0,0,1,20,64128
0,6,0,1,20,64145
0,3,0,1,20,64161
0,3,0,1,20,64178
0,3,0,1,20,64194
0,3,0,1,20,64212
0,3,0,1,20,64228
0,3,0,1,20,64245
0,3,0,1,20,64261
0,3,0,1,20,64278
0,3,0,1,20,64295
0,3,0,1,20,64311
