FrameCounts,blue_mean
1,6.9081921875
2,12.498359375
3,54.942743750000005
4,72.414534375
5,81.70918125
6,80.96352812500001
7,81.83321562500001
8,78.42937656250001
9,76.8941171875
10,77.58813125
11,76.1717796875
12,76.17647343750001
13,76.45531875
14,76.70813125000001
15,76.33647656250001
16,76.32283281250001
17,77.13354687500001
18,76.31799375
19,76.6156703125
20,76.2235125
21,76.1074765625
22,77.073603125
23,77.468025
24,77.44333125
25,77.5192859375
26,77.4574
27,78.012890625
28,78.4062171875
29,78.27795937500001
30,79.122765625
31,79.7951734375
32,79.559634375
33,79.94992656250001
34,79.6538828125
35,79.2960390625
36,79.51905156250001
37,79.8657109375
38,80.57949218750001
39,80.735134375
40,80.0031859375
41,79.9204484375
42,79.953878125
43,78.4169875
44,77.672240625
45,76.88810625
46,76.172675
47,76.158375
48,76.49269375
49,76.7541234375
50,76.7126046875
51,76.859353125
52,76.827353125
53,76.872371875
54,76.4913796875
55,76.66169843750001
56,76.81923125
57,76.7070375
58,76.32393593750001
59,76.94
60,77.17282812500001
61,77.037425
62,76.89903125000001
63,76.959884375
64,77.2899109375
65,77.3576828125
66,77.72383125
67,77.93109375
68,78.0620359375
69,78.1825453125
70,78.26520000000001
71,78.20134531250001
72,78.46893750000001
73,78.20278593750001
74,78.5615015625
75,78.25793593750001
76,77.98555
77,77.9666984375
78,77.5593109375
79,77.2728078125
80,77.27911250000001
81,77.46985781250001
82,77.4980390625
83,77.961871875
84,78.2132625
85,78.3367453125
86,78.49885625
87,78.09701875
88,78.52602656250001
89,78.7526
90,78.47681250000001
91,78.706328125
92,78.6757328125
93,77.7812015625
94,77.82969375
95,78.1508359375
96,79.10798125000001
97,80.1120265625
98,79.168878125
99,79.16160156250001
100,80.8927921875
101,81.4142546875
102,81.41332187500001
103,78.400553125
104,80.222909375
105,81.2401375
106,78.76514531250001
107,76.76918125
108,77.205190625
109,76.404578125
110,76.4026328125
111,75.9277515625
112,76.0601109375
113,74.341475
114,72.93005781250001
115,72.684578125
116,71.943625
117,71.91170000000001
118,72.59515312500001
119,72.7947609375
120,72.53844843750001
121,72.7155953125
122,72.729209375
123,72.35111093750001
124,72.1316828125
125,72.50802812500001
126,72.4685140625
127,72.31016875
128,72.30953281250001
129,72.373334375
130,72.782221875
131,73.1610828125
132,73.4205328125
133,74.0987046875
134,74.943253125
135,75.30270312500001
136,75.335896875
137,75.562571875
