FrameCounts,blue_mean
1,53.72655625
2,57.188904687500006
3,64.0915078125
4,63.6512203125
5,63.2351796875
6,63.082946875000005
7,63.046062500000005
8,62.5537125
9,62.2248625
10,62.067421875
11,62.2789609375
12,62.2676390625
13,62.309464062500005
14,62.208790625000006
15,62.150834375
16,62.2797578125
17,62.344645312500006
18,62.364040625
19,62.2799375
20,62.243057812500005
21,62.3146671875
22,62.3493640625
23,62.2715984375
24,62.409084375000006
25,62.574006250000004
26,62.869559375
27,62.7053671875
28,62.5475953125
29,62.576203125000006
30,62.617095312500005
31,62.749050000000004
32,62.8691515625
33,63.0353359375
34,63.078296875
35,63.1677484375
36,63.223070312500006
37,63.621196875
38,63.658865625000004
39,63.8804671875
40,64.178259375
41,63.6534328125
42,63.182314062500005
43,63.344673437500006
44,63.4531265625
45,63.5303234375
46,63.383775
47,63.4548546875
48,63.167946875000005
49,63.022734375000006
50,63.10976875
51,62.9055203125
52,62.7937
53,62.571804687500006
54,62.942360937500005
55,62.90543125
56,62.982665625
57,63.167704687500006
58,62.800756250000006
59,62.716021875
60,63.31088125
61,63.4391546875
62,63.611218750000006
63,63.715281250000004
64,63.7324015625
65,64.2330640625
66,64.41510625000001
67,64.1315328125
68,63.830459375000004
69,63.764734375
70,63.6548984375
71,63.691998437500004
72,63.7288015625
73,63.7194890625
74,63.564456250000006
75,63.437087500000004
76,63.583415625
77,63.701709375
78,63.700404687500004
79,63.337598437500006
80,63.0905015625
81,63.2010609375
82,63.249348437500004
83,63.433139062500004
84,63.533703125
85,63.6652890625
86,63.81008125
87,63.7199234375
88,63.427192187500005
89,63.1447359375
90,63.338800000000006
91,63.347171875
92,63.2951234375
93,63.389453125
94,63.414879687500004
95,63.463567187500004
96,63.4422671875
97,63.437129687500004
98,63.752750000000006
99,63.5738828125
100,63.563792187500006
101,63.4535640625
102,63.476834375
103,63.676940625
104,63.66635
105,63.8460171875
106,63.8543
107,63.780415625
108,63.699746875
109,63.531920312500006
110,63.5087046875
111,63.5893140625
112,63.5767140625
113,63.6840515625
114,63.3586171875
115,63.30770625
116,63.3927640625
117,63.328542187500005
118,63.100682812500004
119,63.155853125
120,63.2133375
121,63.2125640625
122,63.205778125
123,63.2627234375
124,63.265659375000006
125,63.205534375000006
126,63.2762140625
127,63.427925
128,63.31721875
129,63.19096875
130,63.119557812500005
131,63.1055890625
132,63.028185937500005
133,63.1425890625
134,63.25098125
