head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,14,0,2,20,30675
0,0,0,2,20,30684
0,3,0,2,20,30698
0,6,0,2,20,30726
0,3,0,2,20,30739
0,3,0,2,20,30756
0,2,0,2,20,30773
0,3,0,2,20,30789
0,2,0,2,20,30805
0,2,0,2,20,30821
0,6,0,2,20,30831
0,5,0,2,20,30863
0,0,0,2,20,30874
0,2,0,2,20,30882
0,3,0,2,20,30896
0,2,0,2,20,30912
0,3,0,2,20,30932
0,3,0,2,20,30946
0,3,0,2,20,30962
0,3,0,2,20,30981
0,2,0,2,20,30996
0,3,0,2,20,31013
0,3,0,2,20,31029
0,3,0,2,20,31048
0,3,0,2,20,31062
0,3,0,2,20,31079
0,3,0,2,20,31095
0,3,0,2,20,31114
0,3,0,2,20,31128
0,3,0,2,20,31145
0,3,0,2,20,31162
0,3,0,2,20,31179
0,3,0,2,20,31195
0,6,0,2,20,31212
0,2,0,2,20,31228
0,3,0,2,20,31245
0,2,0,2,20,31262
0,3,0,2,20,31278
0,3,0,2,20,31296
0,3,0,2,20,31312
0,3,0,2,20,31328
0,3,0,2,20,31345
0,3,0,2,20,31362
0,3,0,2,20,31378
0,3,0,2,20,31395
0,3,0,2,20,31412
0,3,0,2,20,31428
0,3,0,2,20,31446
0,3,0,2,20,31462
0,3,0,2,20,31478
0,3,0,2,20,31495
0,3,0,2,20,31512
0,3,0,2,20,31529
0,3,0,2,20,31545
0,2,0,2,20,31562
0,2,0,2,20,31579
0,5,0,2,20,31595
0,0,0,2,20,31612
0,8,0,2,20,31629
0,3,0,2,20,31645
0,3,0,2,20,31663
0,4,0,2,20,31678
0,5,0,2,20,31695
0,6,0,2,20,31712
0,7,0,2,20,31728
0,8,0,2,20,31745
0,9,0,2,20,31762
0,9,0,2,20,31778
0,10,0,2,20,31796
0,2,0,2,20,31812
0,3,0,2,20,31828
0,3,0,2,20,31845
0,3,0,2,20,31862
0,3,0,2,20,31878
0,2,0,2,20,31895
0,3,0,2,20,31912
0,2,0,2,20,31929
0,3,0,2,20,31945
0,3,0,2,20,31962
0,3,0,2,20,31984
0,6,0,2,20,31997
0,3,0,2,20,32015
0,2,0,2,20,32028
0,3,0,2,20,32045
0,0,0,2,20,32062
0,0,0,2,20,32087
0,2,0,2,20,32097
0,5,0,2,20,32112
0,6,0,2,20,32128
0,7,0,2,20,32145
0,7,0,2,20,32164
0,7,0,2,20,32178
0,6,0,2,20,32195
0,4,0,2,20,32212
0,2,0,2,20,32228
0,4,0,2,20,32245
0,6,0,2,20,32262
0,8,0,2,20,32279
0,14,0,2,20,32302
0,0,0,2,20,32313
0,3,0,2,20,32328
0,3,0,2,20,32346
0,3,0,2,20,32362
0,3,0,2,20,32378
0,3,0,2,20,32395
0,5,0,2,20,32412
0,3,0,2,20,32429
0,3,0,2,20,32446
0,3,0,2,20,32462
0,3,0,2,20,32479
0,3,0,2,20,32495
0,2,0,2,20,32512
0,3,0,2,20,32529
0,3,0,2,20,32545
0,3,0,2,20,32563
0,3,0,2,20,32578
0,3,0,2,20,32595
0,3,0,2,20,32613
0,3,0,2,20,32629
0,1,0,2,20,32645
0,3,0,2,20,32662
0,2,0,2,20,32678
0,1,0,2,20,32697
0,0,0,2,20,32711
0,0,0,2,20,32728
0,0,0,2,20,32745
0,0,0,2,20,32762
0,2,0,2,20,32778
0,3,0,2,20,32795
0,5,0,2,20,32812
0,14,0,2,20,32828
0,9,0,2,20,32845
0,11,0,2,20,32862
0,12,0,2,20,32878
0,13,0,2,20,32895
0,14,0,2,20,32912
0,3,0,2,20,32928
0,2,0,2,20,32945
0,3,0,2,20,32963
0,3,0,2,20,32978
0,3,0,2,20,32997
0,3,0,2,20,33012
0,3,0,2,20,33028
0,3,0,2,20,33047
0,2,0,2,20,33062
0,6,0,2,20,33090
0,0,0,2,20,33099
0,3,0,2,20,33112
0,3,0,2,20,33128
0,0,0,2,20,33146
0,3,0,2,20,33162
0,3,0,2,20,33178
0,3,0,2,20,33195
0,3,0,2,20,33212
0,18,0,2,20,33228
0,15,0,2,20,33247
0,4,0,2,20,33262
0,3,0,2,20,33278
0,3,0,2,20,33296
0,3,0,2,20,33312
0,3,0,2,20,33329
0,2,0,2,20,33345
0,3,0,2,20,33362
0,3,0,2,20,33378
0,2,0,2,20,33395
0,3,0,2,20,33412
0,3,0,2,20,33429
0,3,0,2,20,33445
0,3,0,2,20,33462
0,2,0,2,20,33479
0,3,0,2,20,33495
0,2,0,2,20,33514
0,3,0,2,20,33528
0,3,0,2,20,33545
0,3,0,2,20,33562
0,3,0,2,20,33579
0,6,0,2,20,33598
0,0,0,2,20,33612
0,6,0,2,20,33631
0,3,0,2,20,33648
0,3,0,2,20,33663
0,2,0,2,20,33678
0,2,0,2,20,33696
0,0,0,2,20,33711
0,0,0,2,20,33729
0,0,0,2,20,33745
0,0,0,2,20,33761
0,0,0,2,20,33779
0,0,0,2,20,33795
0,0,0,2,20,33811
0,0,0,2,20,33829
0,0,0,2,20,33845
0,0,0,2,20,33861
0,0,0,2,20,33878
0,0,0,2,20,33895
0,0,0,2,20,33913
0,0,0,2,20,33928
0,0,0,2,20,33945
0,0,0,2,20,33963
0,-1,0,2,20,33979
0,-2,0,2,20,33999
0,-2,0,2,20,34012
0,-2,0,2,20,34029
0,0,0,2,20,34050
0,1,0,2,20,34063
0,5,0,2,20,34089
0,8,0,2,20,34097
0,10,0,2,20,34113
0,12,0,2,20,34128
0,14,0,2,20,34145
0,15,0,2,20,34163
0,16,0,2,20,34179
0,7,0,2,20,34195
0,3,0,2,20,34213
0,3,0,2,20,34228
0,3,0,2,20,34245
0,3,0,2,20,34262
0,3,0,2,20,34278
0,3,0,2,20,34297
0,3,0,2,20,34312
0,3,0,2,20,34329
0,3,0,2,20,34346
0,3,0,2,20,34362
0,3,0,2,20,34379
0,3,0,2,20,34395
0,3,0,2,20,34412
0,3,0,2,20,34429
0,6,0,2,20,34445
0,2,0,2,20,34462
0,1,0,2,20,34482
0,0,0,2,20,34495
0,3,0,2,20,34514
0,0,0,2,20,34528
0,0,0,2,20,34545
0,0,0,2,20,34562
0,0,0,2,20,34578
0,0,0,2,20,34595
0,0,0,2,20,34611
0,0,0,2,20,34628
0,0,0,2,20,34645
0,0,0,2,20,34663
0,0,0,2,20,34678
0,0,0,2,20,34695
0,0,0,2,20,34712
0,0,0,2,20,34728
0,0,0,2,20,34745
0,0,0,2,20,34761
0,0,0,2,20,34781
0,3,0,2,20,34795
0,5,0,2,20,34812
0,7,0,2,20,34829
0,19,0,2,20,34845
0,11,0,2,20,34862
0,12,0,2,20,34878
0,13,0,2,20,34895
0,7,0,2,20,34912
0,2,0,2,20,34928
0,3,0,2,20,34946
0,3,0,2,20,34963
0,3,0,2,20,34978
0,3,0,2,20,34995
0,3,0,2,20,35012
0,3,0,2,20,35028
0,3,0,2,20,35048
0,3,0,2,20,35062
0,3,0,2,20,35079
0,3,0,2,20,35097
0,3,0,2,20,35113
0,3,0,2,20,35129
0,2,0,2,20,35145
0,7,0,2,20,35170
0,0,0,2,20,35178
0,2,0,2,20,35195
0,3,0,2,20,35212
0,2,0,2,20,35228
0,6,0,2,20,35252
0,3,0,2,20,35262
0,2,0,2,20,35279
0,3,0,2,20,35295
0,1,0,2,20,35312
0,3,0,2,20,35328
0,3,0,2,20,35345
0,1,0,2,20,35362
0,4,0,2,20,35379
0,6,0,2,20,35395
0,8,0,2,20,35412
0,9,0,2,20,35429
0,5,0,2,20,35445
0,3,0,2,20,35463
0,3,0,2,20,35478
0,3,0,2,20,35495
0,3,0,2,20,35513
0,3,0,2,20,35528
0,3,0,2,20,35545
0,3,0,2,20,35562
0,3,0,2,20,35579
0,5,0,2,20,35598
0,0,0,2,20,35613
0,3,0,2,20,35628
0,6,0,2,19.583333,35646
0,2,0,2,19.166667,35662
0,3,0,2,18.75,35678
0,3,0,2,18.333333,35696
0,3,0,2,17.916667,35712
0,3,0,2,17.5,35728
0,3,0,2,17.083333,35745
0,3,0,2,16.666667,35762
0,3,0,2,16.25,35779
0,3,0,2,15.833333,35796
0,3,0,2,15.416667,35812
0,3,0,2,15,35829
0,2,0,2,14.583333,35845
0,3,0,2,14.166667,35862
0,2,0,2,13.75,35878
0,3,0,2,13.333333,35895
0,3,0,2,12.916667,35913
0,3,0,2,12.5,35928
