head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,1,20,12
0,330,0,1,20,623
0,0,0,1,20,629
0,0,0,1,20,637
0,0,0,1,20,654
0,0,0,1,20,671
0,0,0,1,20,688
0,0,0,1,20,704
0,-5,0,1,20,724
0,-9,0,1,20,740
0,-11,0,1,20,756
0,-12,0,1,20,771
0,-29,0,1,20,802
0,-16,0,1,20,819
0,-3,0,1,20,830
0,-3,0,1,20,840
0,0,0,1,20,855
0,-5,0,1,20,872
0,-2,0,1,20,888
0,-3,0,1,20,914
0,-1,0,1,20,922
0,0,0,1,20,938
0,-9,0,1,20,955
0,-2,0,1,20,972
0,1,0,1,20,990
0,2,0,1,20,1004
0,4,0,1,20,1021
0,7,0,1,20,1038
0,8,0,1,20,1054
0,10,0,1,20,1071
0,4,0,1,20,1088
0,3,0,1,20,1105
0,3,0,1,20,1122
0,3,0,1,20,1138
0,3,0,1,20,1154
0,3,0,1,20,1171
0,3,0,1,20,1188
0,3,0,1,20,1205
0,3,0,1,20,1221
0,3,0,1,20,1238
0,3,0,1,20,1255
0,3,0,1,20,1271
0,6,0,1,20,1288
0,3,0,1,20,1305
0,3,0,1,20,1322
0,3,0,1,20,1338
0,3,0,1,20,1355
0,3,0,1,20,1372
0,2,0,1,20,1389
0,3,0,1,20,1406
0,3,0,1,20,1422
0,4,0,1,20,1438
0,3,0,1,20,1455
0,3,0,1,20,1475
0,3,0,1,20,1489
0,3,0,1,20,1505
0,3,0,1,20,1522
0,3,0,1,20,1538
0,3,0,1,20,1555
0,3,0,1,20,1571
0,3,0,1,20,1588
0,9,0,1,20,1626
0,0,0,1,20,1635
0,3,0,1,20,1643
0,3,0,1,20,1662
0,3,0,1,20,1676
0,3,0,1,20,1694
0,3,0,1,20,1710
0,3,0,1,20,1726
0,3,0,1,20,1744
0,3,0,1,20,1759
0,3,0,1,20,1777
0,0,0,1,20,1792
0,3,0,1,20,1809
0,3,0,1,20,1826
0,3,0,1,20,1842
0,3,0,1,20,1859
0,3,0,1,20,1876
0,28,0,1,20,1892
0,29,0,1,20,1909
0,3,0,1,20,1926
0,3,0,1,20,1942
0,3,0,1,20,1959
0,5,0,1,20,1976
0,0,0,1,20,1992
0,6,0,1,20,2009
0,8,0,1,20,2026
0,10,0,1,20,2042
0,3,0,1,20,2059
0,3,0,1,20,2077
0,3,0,1,20,2092
0,2,0,1,20,2109
0,3,0,1,20,2126
0,3,0,1,20,2142
0,3,0,1,20,2159
0,3,0,1,20,2176
0,3,0,1,20,2192
0,3,0,1,20,2209
0,3,0,1,20,2226
0,3,0,1,20,2243
0,3,0,1,20,2260
0,3,0,1,20,2276
0,3,0,1,20,2292
0,2,0,1,20,2309
0,3,0,1,20,2326
0,2,0,1,20,2342
0,3,0,1,20,2359
0,6,0,1,20,2376
0,3,0,1,20,2393
0,3,0,1,20,2409
0,3,0,1,20,2426
0,3,0,1,20,2442
0,3,0,1,20,2459
0,3,0,1,20,2476
0,3,0,1,20,2492
0,3,0,1,20,2509
0,3,0,1,20,2526
0,3,0,1,20,2542
0,3,0,1,20,2559
0,3,0,1,20,2576
0,1,0,1,20,2593
0,13,0,1,20,2627
0,0,0,1,20,2634
0,0,0,1,20,2643
0,0,0,1,20,2661
0,0,0,1,20,2677
0,0,0,1,20,2694
0,0,0,1,20,2710
0,0,0,1,20,2727
0,0,0,1,20,2745
0,0,0,1,20,2760
0,0,0,1,20,2777
0,0,0,1,20,2793
0,0,0,1,20,2810
0,0,0,1,20,2826
0,0,0,1,20,2844
0,0,0,1,20,2860
0,0,0,1,20,2876
0,0,0,1,20,2894
0,0,0,1,20,2910
0,0,0,1,20,2927
0,0,0,1,20,2943
0,0,0,1,20,2960
0,0,0,1,20,2977
0,0,0,1,20,2993
0,0,0,1,20,3010
0,0,0,1,20,3026
0,0,0,1,20,3043
0,0,0,1,20,3060
0,0,0,1,20,3078
0,0,0,1,20,3093
0,0,0,1,20,3110
0,0,0,1,20,3127
0,1,0,1,20,3143
0,4,0,1,20,3160
0,6,0,1,20,3177
0,5,0,1,20,3193
0,0,0,1,20,3210
0,0,0,1,20,3226
0,0,0,1,20,3243
0,0,0,1,20,3261
0,0,0,1,20,3276
0,2,0,1,20,3294
0,5,0,1,20,3311
0,6,0,1,20,3327
0,8,0,1,20,3343
0,9,0,1,20,3360
0,10,0,1,20,3377
0,10,0,1,20,3394
0,11,0,1,20,3411
0,12,0,1,20,3427
0,3,0,1,20,3444
0,4,0,1,20,3461
0,3,0,1,20,3477
0,3,0,1,20,3493
0,3,0,1,20,3510
0,3,0,1,20,3527
0,3,0,1,20,3544
0,6,0,1,20,3561
0,2,0,1,20,3577
0,3,0,1,20,3593
0,3,0,1,20,3610
0,1,0,1,20,3627
0,0,0,1,20,3643
0,-2,0,1,20,3660
0,-4,0,1,20,3677
0,-4,0,1,20,3694
0,2,0,1,20,3711
0,0,0,1,20,3728
0,0,0,1,20,3746
0,0,0,1,20,3762
0,0,0,1,20,3778
0,0,0,1,20,3794
0,2,0,1,20,3810
0,4,0,1,20,3827
0,6,0,1,20,3844
0,8,0,1,20,3860
0,8,0,1,20,3877
0,7,0,1,20,3893
0,4,0,1,20,3910
0,0,0,1,20,3927
0,5,0,1,20,3943
0,16,0,1,20,3960
0,11,0,1,20,3977
0,12,0,1,20,3994
0,13,0,1,20,4010
0,14,0,1,20,4027
0,15,0,1,20,4044
0,4,0,1,20,4060
0,3,0,1,20,4077
0,3,0,1,20,4093
0,3,0,1,20,4111
0,3,0,1,20,4127
0,3,0,1,20,4144
0,0,0,1,20,4160
0,0,0,1,20,4176
0,0,0,1,20,4194
0,1,0,1,20,4210
0,4,0,1,20,4227
0,5,0,1,20,4244
0,7,0,1,20,4260
0,7,0,1,20,4277
0,8,0,1,20,4293
0,9,0,1,20,4311
0,9,0,1,20,4328
0,8,0,1,20,4343
0,12,0,1,20,4360
0,2,0,1,20,4377
0,4,0,1,20,4393
0,3,0,1,20,4411
0,3,0,1,20,4427
0,3,0,1,20,4444
0,2,0,1,20,4461
0,0,0,1,20,4476
0,4,0,1,20,4494
0,5,0,1,20,4511
0,7,0,1,20,4527
0,8,0,1,20,4543
0,9,0,1,20,4560
0,5,0,1,20,4577
0,3,0,1,20,4594
0,3,0,1,20,4611
0,3,0,1,20,4627
0,3,0,1,20,4644
0,3,0,1,20,4661
0,3,0,1,20,4677
0,3,0,1,20,4694
0,3,0,1,20,4711
0,3,0,1,20,4728
0,3,0,1,20,4744
0,3,0,1,20,4762
0,4,0,1,20,4777
0,0,0,1,20,4794
0,4,0,1,20,4810
0,14,0,1,20,4830
0,3,0,1,20,4844
0,3,0,1,20,4860
0,3,0,1,20,4877
0,2,0,1,20,4894
0,3,0,1,20,4910
0,3,0,1,20,4927
0,3,0,1,20,4943
0,3,0,1,20,4960
0,3,0,1,20,4977
0,3,0,1,20,4993
0,2,0,1,20,5010
0,3,0,1,20,5027
0,2,0,1,20,5043
0,2,0,1,20,5060
0,2,0,1,20,5077
0,2,0,1,20,5094
0,3,0,1,20,5110
0,5,0,1,20,5128
0,3,0,1,20,5144
0,7,0,1,20,5161
0,2,0,1,20,5177
0,3,0,1,20,5193
0,0,0,1,20,5210
0,0,0,1,20,5228
0,0,0,1,20,5244
0,0,0,1,20,5260
0,0,0,1,20,5276
0,0,0,1,20,5294
0,0,0,1,20,5310
0,0,0,1,20,5328
0,0,0,1,20,5343
0,0,0,1,20,5360
0,0,0,1,20,5377
0,0,0,1,20,5393
0,0,0,1,20,5410
0,0,0,1,20,5426
0,0,0,1,20,5443
0,0,0,1,20,5460
0,0,0,1,20,5476
0,0,0,1,20,5493
0,0,0,1,20,5510
0,0,0,1,20,5527
0,0,0,1,20,5543
0,0,0,1,20,5560
0,-1,0,1,19.583333,5578
0,-8,0,1,19.166667,5618
0,0,0,1,18.75,5624
0,-4,0,1,18.333333,5636
0,-6,0,1,17.916667,5652
0,-8,0,1,17.5,5669
0,-10,0,1,17.083333,5685
0,-12,0,1,16.666667,5703
0,-12,0,1,16.25,5722
0,-26,0,1,15.833333,5738
0,0,0,1,15.416667,5755
0,-2,0,1,15,5770
0,-5,0,1,14.583333,5785
0,-3,0,1,14.166667,5803
0,-2,0,1,13.75,5819
0,0,0,1,13.333333,5835
0,-7,0,1,12.916667,5852
0,-2,0,1,12.5,5869
0,-3,0,1,12.083333,5885
0,-3,0,1,11.666667,5903
0,-3,0,1,11.25,5919
0,-2,0,1,10.833333,5935
0,-3,0,1,10.416667,5952
0,-1,0,1,10,5969
0,-2,0,1,9.583333,5985
0,-2,0,1,9.166667,6002
0,0,0,1,8.75,6018
0,4,0,1,8.333333,6035
0,7,0,1,7.916667,6053
0,9,0,1,7.5,6069
0,10,0,1,7.083333,6086
0,11,0,1,6.666667,6103
0,12,0,1,6.25,6118
0,6,0,1,5.833333,6135
0,5,0,1,5.416667,6152
0,2,0,1,5,6169
0,0,0,1,4.583333,6185
0,6,0,1,4.166667,6202
0,3,0,1,3.75,6219
0,3,0,1,3.333333,6237
0,3,0,1,2.916667,6252
0,0,0,1,2.5,6268
0,6,0,1,2.083333,6285
0,3,0,1,1.666667,6302
0,3,0,1,1.25,6319
0,2,0,1,0.833333,6335
0,3,0,1,0.5774,6352
0,3,0,1,0.5774,6369
0,2,0,1,0.5774,6386
0,3,0,1,0.5774,6402
0,3,0,1,0.5774,6419
0,3,0,1,0.5774,6435
0,0,0,1,0.5774,6452
0,0,0,1,0.5774,6468
0,0,0,1,0.5774,6485
0,0,0,1,0.5774,6502
0,0,0,1,0.5774,6518
0,0,0,1,0.5774,6535
0,0,0,1,0.5774,6552
0,0,0,1,0.5774,6568
0,0,0,1,0.5774,6585
0,0,0,1,0.5774,6602
0,0,0,1,0.5774,6618
0,0,0,1,0.5774,6635
0,0,0,1,0.5774,6652
0,0,0,1,0.5774,6668
0,0,0,1,0.5774,6685
0,0,0,1,0.5774,6702
0,0,0,1,0.5774,6719
0,0,0,1,0.5774,6735
0,0,0,1,0.5774,6752
0,0,0,1,0.5774,6769
0,0,0,1,0.5774,6785
0,0,0,1,0.5774,6802
0,0,0,1,0.5774,6818
0,0,0,1,0.5774,6835
0,0,0,1,0.5774,6852
0,2,0,1,0.5774,6869
0,4,0,1,0.5774,6885
0,5,0,1,0.5774,6902
0,4,0,1,0.5774,6919
0,0,0,1,0.5774,6935
0,-1,0,1,0.5774,6952
0,0,0,1,0.5774,6969
0,0,0,1,0.5774,6985
0,0,0,1,0.5774,7002
0,0,0,1,0.5774,7018
0,0,0,1,0.5774,7035
0,0,0,1,0.5774,7052
0,-3,0,1,0.5774,7069
0,-4,0,1,0.5774,7085
0,-5,0,1,0.5774,7102
0,-4,0,1,0.5774,7119
0,0,0,1,0.5774,7135
0,0,0,1,0.5774,7152
0,3,0,1,0.5774,7169
0,0,0,1,0.5774,7185
0,0,0,1,0.5774,7203
0,0,0,1,0.5774,7218
0,0,0,1,0.5774,7235
0,0,0,1,0.5774,7252
0,0,0,1,0.5774,7268
0,0,0,1,0.5774,7285
0,2,0,1,0.5774,7302
0,0,0,1,0.5774,7318
0,0,0,1,0.5774,7335
0,0,0,1,0.5774,7353
0,0,0,1,0.5774,7368
0,0,0,1,0.5774,7385
0,0,0,1,0.5774,7402
0,0,0,1,0.5774,7419
0,0,0,1,0.5774,7435
0,0,0,1,0.5774,7452
0,0,0,1,0.5774,7469
0,0,0,1,0.5774,7485
0,0,0,1,0.5774,7502
0,0,0,1,0.5774,7518
0,0,0,1,0.5774,7535
0,0,0,1,0.5774,7552
0,0,0,1,0.5774,7568
0,0,0,1,0.5774,7585
0,0,0,1,0.5774,7602
0,0,0,1,0.5774,7618
0,0,0,1,0.5774,7635
0,0,0,1,0.5774,7652
0,0,0,1,0.5774,7668
0,0,0,1,0.5774,7685
0,0,0,1,0.5774,7702
0,0,0,1,0.5774,7718
0,0,0,1,0.5774,7735
0,0,0,1,0.5774,7752
0,0,0,1,0.5774,7768
0,0,0,1,0.5774,7785
0,0,0,1,0.5774,7802
0,0,0,1,0.5774,7818
0,0,0,1,0.5774,7835
0,0,0,1,0.5774,7852
0,0,0,1,0.5774,7869
0,0,0,1,0.5774,7885
0,0,0,1,0.5774,7902
0,0,0,1,0.5774,7918
0,0,0,1,0.5774,7935
0,0,0,1,0.5774,7952
0,0,0,1,0.5774,7969
0,0,0,1,0.5774,7985
0,0,0,1,0.5774,8002
0,0,0,1,0.5774,8018
0,0,0,1,0.5774,8035
0,0,0,1,0.5774,8052
0,0,0,1,0.5774,8068
0,0,0,1,0.5774,8085
0,0,0,1,0.5774,8102
0,0,0,1,0.5774,8118
0,0,0,1,0.5774,8135
0,0,0,1,0.5774,8152
0,0,0,1,0.5774,8168
0,0,0,1,0.5774,8185
0,0,0,1,0.5774,8202
0,0,0,1,0.5774,8219
0,0,0,1,0.5774,8235
0,0,0,1,0.5774,8252
0,0,0,1,0.5774,8268
0,0,0,1,0.5774,8286
0,0,0,1,0.5774,8302
0,0,0,1,0.5774,8319
0,0,0,1,0.5774,8335
0,0,0,1,0.5774,8352
0,0,0,1,0.5774,8369
0,0,0,1,0.5774,8385
0,0,0,1,0.5774,8402
0,0,0,1,0.5774,8419
0,0,0,1,0.5774,8435
0,0,0,1,0.5774,8452
0,0,0,1,0.5774,8469
0,0,0,1,0.5774,8486
0,0,0,1,0.5774,8502
0,0,0,1,0.5774,8518
0,0,0,1,0.5774,8535
0,0,0,1,0.5774,8552
0,0,0,1,0.5774,8569
0,0,0,1,0.5774,8585
0,0,0,1,0.5774,8602
0,0,0,1,0.5774,8619
0,0,0,1,0.5774,8635
0,0,0,1,0.5774,8652
0,0,0,1,0.5774,8668
0,0,0,1,0.5774,8685
0,0,0,1,0.5774,8702
0,0,0,1,0.5774,8720
0,0,0,1,0.5774,8735
0,0,0,1,0.5774,8752
0,0,0,1,0.5774,8768
0,0,0,1,0.5774,8785
0,0,0,1,0.5774,8802
0,0,0,1,0.5774,8818
0,0,0,1,0.5774,8835
0,0,0,1,0.5774,8853
0,0,0,1,0.5774,8869
0,0,0,1,0.5774,8885
0,0,0,1,0.5774,8902
0,0,0,1,0.5774,8919
0,0,0,1,0.5774,8936
0,0,0,1,0.5774,8952
0,0,0,1,0.5774,8969
0,0,0,1,0.5774,8985
0,0,0,1,0.5774,9002
0,0,0,1,0.5774,9019
0,0,0,1,0.5774,9035
0,0,0,1,0.5774,9052
0,0,0,1,0.5774,9069
0,0,0,1,0.5774,9085
0,0,0,1,0.5774,9102
0,0,0,1,0.5774,9118
0,0,0,1,0.5774,9135
0,0,0,1,0.5774,9152
0,0,0,1,0.5774,9169
0,0,0,1,0.5774,9185
0,0,0,1,0.5774,9202
0,0,0,1,0.5774,9218
0,0,0,1,0.5774,9235
0,0,0,1,0.5774,9252
0,0,0,1,0.5774,9269
0,0,0,1,0.5774,9285
0,0,0,1,0.5774,9302
0,0,0,1,0.5774,9318
0,0,0,1,0.5774,9335
0,0,0,1,0.5774,9352
0,0,0,1,0.5774,9369
0,0,0,1,0.5774,9386
0,0,0,1,0.5774,9401
0,0,0,1,0.5774,9419
0,0,0,1,0.5774,9435
0,0,0,1,0.5774,9452
0,0,0,1,0.5774,9468
0,0,0,1,0.5774,9485
0,0,0,1,0.5774,9501
0,0,0,1,0.5774,9518
0,0,0,1,0.5774,9535
0,0,0,1,0.5774,9552
0,0,0,1,0.5774,9568
0,0,0,1,0.5774,9585
0,0,0,1,0.5774,9602
0,0,0,1,0.5774,9619
0,0,0,1,0.5774,9635
0,0,0,1,0.5774,9652
0,0,0,1,0.5774,9668
0,0,0,1,0.5774,9685
0,0,0,1,0.5774,9702
0,0,0,1,0.5774,9719
0,0,0,1,0.5774,9735
0,0,0,1,0.5774,9752
0,0,0,1,0.5774,9768
0,0,0,1,0.5774,9785
0,0,0,1,0.5774,9802
0,0,0,1,0.5774,9818
0,0,0,1,0.5774,9835
0,0,0,1,0.5774,9852
0,0,0,1,0.5774,9869
0,0,0,1,0.5774,9885
0,0,0,1,0.5774,9902
0,0,0,1,0.5774,9918
0,0,0,1,0.5774,9935
0,0,0,1,0.5774,9952
0,0,0,1,0.5774,9969
0,0,0,1,0.5774,9985
0,0,0,1,0.5774,10002
0,0,0,1,0.5774,10018
0,0,0,1,0.5774,10035
0,0,0,1,0.5774,10051
0,0,0,1,0.5774,10068
0,0,0,1,0.5774,10085
0,0,0,1,0.5774,10101
0,0,0,1,0.5774,10119
0,0,0,1,0.5774,10135
0,0,0,1,0.5774,10151
0,0,0,1,0.5774,10169
0,0,0,1,0.5774,10185
0,0,0,1,0.5774,10202
0,0,0,1,0.5774,10218
0,0,0,1,0.5774,10235
0,0,0,1,0.5774,10252
0,0,0,1,0.5774,10268
0,0,0,1,0.5774,10285
0,0,0,1,0.5774,10302
0,0,0,1,0.5774,10320
0,0,0,1,0.5774,10336
0,0,0,1,0.5774,10352
0,0,0,1,0.5774,10368
0,0,0,1,0.5774,10385
0,0,0,1,0.5774,10402
0,0,0,1,0.5774,10419
0,0,0,1,0.5774,10435
0,0,0,1,0.5774,10452
0,0,0,1,0.5774,10468
0,0,0,1,0.5774,10485
0,0,0,1,0.5774,10502
0,0,0,1,0.5774,10518
0,0,0,1,0.5774,10535
0,0,0,1,0.5774,10551
0,0,0,1,0.5774,10569
0,0,0,1,0.5774,10585
0,0,0,1,0.5774,10602
0,0,0,0,20,10621
0,0,0,0,20,10635
0,0,0,0,20,10652
0,0,0,0,20,10671
0,0,0,0,20,10685
0,0,0,0,20,10702
0,0,0,0,20,10718
0,0,0,0,20,10735
0,0,0,0,20,10752
0,0,0,0,20,10768
0,0,0,0,20,10787
0,0,0,0,20,10802
0,0,0,0,20,10818
0,0,0,0,20,10835
0,0,0,0,20,10852
0,0,0,0,20,10868
0,0,0,0,20,10885
0,0,0,0,20,10902
0,0,0,0,20,10918
0,0,0,0,20,10935
0,0,0,0,20,10953
0,0,0,0,20,10968
0,0,0,0,20,10985
0,0,0,0,20,11002
0,0,0,0,20,11018
0,0,0,0,20,11035
0,0,0,0,20,11052
0,0,0,0,20,11069
0,0,0,0,20,11085
0,0,0,0,20,11101
0,0,0,0,20,11118
0,0,0,0,20,11135
0,0,0,0,20,11151
0,0,0,0,20,11168
0,0,0,0,20,11186
0,0,0,0,20,11201
0,0,0,0,20,11218
0,0,0,0,20,11236
0,0,0,0,20,11252
0,0,0,0,20,11268
0,0,0,0,20,11285
0,0,0,0,20,11302
0,0,0,0,20,11319
0,0,0,0,20,11335
0,0,0,0,20,11352
0,0,0,0,20,11368
0,0,0,0,20,11385
0,0,0,0,20,11402
0,-5,0,0,20,11419
0,0,0,0,20,11435
0,-15,0,0,20,11453
0,-9,0,0,20,11469
0,-10,0,0,20,11486
0,0,0,0,20,11502
0,-11,0,0,20,11521
0,-12,0,0,20,11536
0,-7,0,0,20,11554
0,-3,0,0,20,11569
0,-3,0,0,20,11585
0,-9,0,0,20,11603
0,-9,0,0,20,11619
0,-4,0,0,20,11636
0,-2,0,0,20,11652
0,-4,0,0,20,11669
0,0,0,0,20,11685
0,0,0,0,20,11704
0,0,0,0,20,11719
0,0,0,0,20,11735
0,0,0,0,20,11752
0,0,0,0,20,11768
0,0,0,0,20,11785
0,0,0,0,20,11802
0,0,0,0,20,11818
0,0,0,0,20,11835
0,0,0,0,20,11853
0,-17,0,0,20,11870
0,-7,0,0,20,11885
0,-7,0,0,20,11903
0,-6,0,0,20,11918
0,0,0,0,20,11935
0,0,0,0,20,11952
0,0,0,0,20,11968
0,0,0,0,20,11985
0,0,0,0,20,12003
0,0,0,0,20,12018
0,0,0,0,20,12035
0,3,0,0,20,12052
0,5,0,0,20,12068
0,6,0,0,20,12086
0,7,0,0,20,12103
0,7,0,0,20,12118
0,8,0,0,20,12135
0,9,0,0,20,12153
0,10,0,0,20,12169
0,17,0,0,20,12186
0,3,0,0,20,12202
0,0,0,0,20,12219
0,6,0,0,20,12235
0,3,0,0,20,12252
0,3,0,0,20,12269
0,2,0,0,20,12285
0,3,0,0,20,12304
0,2,0,0,20,12318
0,3,0,0,20,12335
0,3,0,0,20,12352
0,3,0,0,20,12368
0,3,0,0,20,12385
0,3,0,0,20,12402
0,3,0,0,20,12418
0,3,0,0,20,12435
0,3,0,0,20,12452
0,3,0,0,20,12468
0,3,0,0,20,12486
0,3,0,0,20,12502
0,2,0,0,20,12518
0,0,0,0,20,12535
0,3,0,0,20,12552
0,5,0,0,20,12569
0,13,0,0,20,12585
0,7,0,0,20,12602
0,8,0,0,20,12618
0,9,0,0,20,12636
0,3,0,0,20,12652
0,3,0,0,20,12669
0,3,0,0,20,12685
0,3,0,0,20,12702
0,3,0,0,20,12719
0,3,0,0,20,12735
0,3,0,0,20,12752
0,3,0,0,20,12769
0,2,0,0,20,12788
0,3,0,0,20,12803
0,3,0,0,20,12819
0,3,0,0,20,12836
0,3,0,0,20,12852
0,0,0,0,20,12868
0,6,0,0,20,12885
0,2,0,0,20,12902
0,3,0,0,20,12918
0,3,0,0,20,12935
0,3,0,0,20,12952
0,3,0,0,20,12969
0,6,0,0,20,12985
0,0,0,0,20,13002
0,6,0,0,20,13019
0,3,0,0,20,13035
0,3,0,0,20,13052
0,2,0,0,20,13069
0,3,0,0,20,13085
0,3,0,0,20,13103
0,3,0,0,20,13121
0,2,0,0,20,13135
0,3,0,0,20,13152
0,3,0,0,20,13169
0,3,0,0,20,13185
0,3,0,0,20,13202
0,3,0,0,20,13218
0,2,0,0,20,13236
0,3,0,0,20,13253
0,3,0,0,20,13268
0,3,0,0,20,13286
0,3,0,0,20,13302
0,3,0,0,20,13319
0,3,0,0,20,13336
0,3,0,0,20,13353
0,3,0,0,20,13369
0,3,0,0,20,13386
0,3,0,0,20,13402
0,5,0,0,20,13419
0,3,0,0,20,13436
0,3,0,0,20,13453
0,3,0,0,20,13469
0,3,0,0,20,13485
0,2,0,0,20,13502
0,3,0,0,20,13519
0,3,0,0,20,13536
0,3,0,0,20,13552
0,3,0,0,20,13568
0,3,0,0,20,13585
0,3,0,0,20,13602
0,3,0,0,20,13620
0,3,0,0,20,13636
0,3,0,0,20,13652
0,3,0,0,20,13669
0,3,0,0,20,13685
0,3,0,0,20,13702
0,3,0,0,20,13718
0,3,0,0,20,13735
0,2,0,0,20,13752
0,2,0,0,20,13768
0,6,0,0,20,13787
0,0,0,0,20,13801
0,7,0,0,20,13823
0,0,0,0,20,13835
0,6,0,0,20,13852
0,3,0,0,20,13870
0,0,0,0,20,13885
0,6,0,0,20,13903
0,0,0,0,20,13918
0,6,0,0,20,13937
0,3,0,0,20,13953
0,3,0,0,20,13969
0,3,0,0,20,13985
0,2,0,0,20,14003
0,3,0,0,20,14019
0,3,0,0,20,14037
0,3,0,0,20,14052
0,3,0,0,20,14069
0,2,0,0,20,14085
0,4,0,0,20,14102
0,0,0,0,20,14119
0,4,0,0,20,14135
0,6,0,0,20,14152
0,8,0,0,20,14169
0,9,0,0,20,14185
0,14,0,0,20,14202
0,0,0,0,20,14218
0,5,0,0,20,14235
0,3,0,0,20,14252
0,3,0,0,20,14268
0,3,0,0,20,14285
0,3,0,0,20,14302
0,3,0,0,20,14318
0,3,0,0,20,14336
0,3,0,0,20,14352
0,3,0,0,20,14368
0,3,0,0,20,14385
0,3,0,0,20,14402
0,3,0,0,20,14418
0,3,0,0,20,14435
0,2,0,0,20,14452
0,3,0,0,20,14468
0,3,0,0,20,14485
0,3,0,0,20,14502
0,3,0,0,20,14518
0,3,0,0,20,14535
0,2,0,0,20,14552
0,3,0,0,20,14568
0,2,0,0,20,14585
0,6,0,0,20,14604
0,0,0,0,20,14619
0,6,0,0,20,14635
0,3,0,0,20,14652
0,3,0,0,20,14668
0,3,0,0,20,14685
0,3,0,0,20,14702
0,3,0,0,20,14719
0,3,0,0,20,14735
0,3,0,0,20,14752
0,2,0,0,20,14769
0,-1,0,0,20,14785
0,-2,0,0,20,14804
0,-3,0,0,20,14819
0,-2,0,0,20,14840
0,-4,0,0,20,14854
0,-6,0,0,20,14869
0,-7,0,0,20,14885
0,-9,0,0,20,14902
0,-10,0,0,20,14919
0,-4,0,0,20,14936
0,0,0,0,20,14951
0,5,0,0,20,14968
0,2,0,0,20,14985
0,9,0,0,20,15002
0,8,0,0,20,15019
0,9,0,0,20,15035
0,11,0,0,20,15053
0,4,0,0,20,15069
0,3,0,0,20,15086
0,3,0,0,20,15103
0,3,0,0,20,15118
0,3,0,0,20,15136
0,3,0,0,20,15152
0,3,0,0,20,15169
0,3,0,0,20,15185
0,3,0,0,20,15202
0,3,0,0,20,15219
0,3,0,0,20,15236
