head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,1,20,120772
0,0,0,1,20,120779
0,0,0,1,20,120789
0,0,0,1,20,120805
0,0,0,1,20,120822
0,0,0,1,20,120839
0,0,0,1,20,120855
0,0,0,1,20,120872
0,0,0,1,20,120889
0,0,0,1,20,120905
0,0,0,1,20,120922
0,0,0,1,20,120938
0,0,0,1,20,120955
0,0,0,1,20,120972
0,0,0,1,20,120988
0,0,0,1,20,121006
0,0,0,1,20,121022
0,0,0,1,20,121039
0,0,0,1,20,121055
0,0,0,1,20,121072
0,0,0,1,20,121089
0,0,0,1,20,121106
0,0,0,1,20,121122
0,0,0,1,20,121139
0,0,0,1,20,121155
0,0,0,1,20,121172
0,0,0,1,20,121189
0,0,0,1,20,121205
0,0,0,1,20,121222
0,0,0,1,20,121238
0,0,0,1,20,121255
0,0,0,1,20,121272
0,0,0,1,20,121288
0,0,0,1,20,121305
0,0,0,1,20,121322
0,0,0,1,20,121339
0,0,0,1,20,121355
0,0,0,1,20,121372
0,0,0,1,20,121388
0,0,0,1,20,121405
0,0,0,1,20,121422
0,0,0,1,20,121438
0,0,0,1,20,121455
0,0,0,1,20,121472
0,0,0,1,20,121489
0,0,0,1,20,121506
0,0,0,1,20,121522
0,0,0,1,20,121539
0,0,0,1,20,121555
0,0,0,1,20,121572
0,0,0,1,20,121589
0,0,0,1,20,121605
0,0,0,1,20,121623
0,0,0,1,20,121638
0,0,0,1,20,121655
0,0,0,1,20,121672
0,0,0,1,20,121689
0,0,0,1,20,121705
0,0,0,1,20,121722
0,0,0,1,20,121738
0,0,0,1,20,121755
0,0,0,1,20,121773
0,0,0,1,20,121789
0,0,0,1,20,121806
0,0,0,1,20,121822
0,-3,0,1,20,121840
0,0,0,1,20,121855
0,0,0,1,20,121872
0,0,0,1,20,121889
0,-4,0,1,20,121906
0,-5,0,1,20,121923
0,-4,0,1,20,121940
0,1,0,1,20,121957
0,0,0,1,20,121973
0,0,0,1,20,121990
0,0,0,1,20,122005
0,0,0,1,20,122022
0,0,0,1,20,122039
0,0,0,1,20,122055
0,0,0,1,20,122072
0,0,0,1,20,122089
0,0,0,1,20,122106
0,0,0,1,20,122122
0,0,0,1,20,122139
0,0,0,1,20,122155
0,0,0,1,20,122172
0,0,0,1,20,122189
0,0,0,1,20,122206
0,0,0,1,20,122222
0,0,0,1,20,122239
0,0,0,1,20,122255
0,0,0,1,20,122272
0,0,0,1,20,122289
0,0,0,1,20,122305
0,0,0,1,20,122322
0,0,0,1,20,122339
0,0,0,1,20,122356
0,0,0,1,20,122372
0,0,0,1,20,122389
0,0,0,1,20,122405
0,0,0,1,20,122422
0,0,0,1,20,122439
0,0,0,1,20,122455
0,0,0,1,20,122472
0,0,0,1,20,122489
0,0,0,1,20,122507
0,0,0,1,20,122522
0,0,0,1,20,122539
0,0,0,1,20,122556
0,0,0,1,20,122572
0,0,0,1,20,122588
0,0,0,1,20,122606
0,0,0,1,20,122622
0,0,0,1,20,122639
0,0,0,1,20,122656
0,0,0,1,20,122672
0,0,0,1,20,122689
0,0,0,1,20,122706
0,0,0,1,20,122722
0,0,0,1,20,122739
0,0,0,1,20,122755
0,0,0,1,20,122772
0,0,0,1,20,122789
0,0,0,1,20,122805
0,0,0,1,20,122822
0,0,0,1,20,122839
0,0,0,1,20,122855
0,0,0,1,20,122872
0,0,0,1,20,122889
0,0,0,1,20,122905
0,0,0,1,20,122922
0,0,0,1,20,122938
0,0,0,1,20,122957
0,0,0,1,20,122973
0,0,0,1,20,122988
0,0,0,1,20,123006
0,0,0,1,20,123022
0,0,0,1,20,123039
0,0,0,1,20,123055
0,0,0,1,20,123072
0,0,0,1,20,123089
0,0,0,1,20,123106
0,0,0,1,20,123122
0,0,0,1,20,123138
0,0,0,1,20,123155
0,0,0,1,20,123172
0,0,0,1,20,123189
0,0,0,1,20,123205
0,0,0,1,20,123222
0,0,0,1,20,123239
0,0,0,1,20,123256
0,0,0,1,20,123273
0,0,0,1,20,123289
0,0,0,1,20,123305
0,0,0,1,20,123322
0,0,0,1,20,123339
0,-3,0,1,20,123356
0,0,0,1,20,123372
0,1,0,1,20,123389
0,0,0,1,20,123406
0,0,0,1,20,123423
0,0,0,1,20,123438
0,0,0,1,20,123456
0,0,0,1,20,123472
0,0,0,1,20,123489
0,0,0,1,20,123506
0,0,0,1,20,123522
0,0,0,1,20,123539
0,0,0,1,20,123556
0,0,0,1,20,123573
0,-3,0,1,20,123589
0,-3,0,1,20,123606
0,0,0,1,20,123625
0,-2,0,1,20,123639
0,0,0,1,20,123655
0,0,0,1,20,123673
0,0,0,1,20,123688
0,0,0,1,20,123705
0,0,0,1,20,123722
0,-2,0,1,20,123739
0,-8,0,1,20,123757
0,0,0,1,20,123772
0,0,0,1,20,123789
0,0,0,1,20,123806
0,0,0,1,20,123822
0,0,0,1,20,123839
0,0,0,1,20,123855
0,0,0,1,20,123872
0,0,0,1,20,123890
0,0,0,1,20,123906
0,0,0,1,20,123922
0,0,0,1,20,123939
0,0,0,1,20,123955
0,-3,0,1,20,123973
0,-4,0,1,20,123990
0,-4,0,1,20,124007
0,-2,0,1,20,124023
0,0,0,1,20,124039
0,0,0,1,20,124056
0,0,0,1,20,124072
0,0,0,1,20,124089
0,0,0,1,20,124105
0,0,0,1,20,124122
0,0,0,1,20,124139
0,0,0,1,20,124156
0,0,0,1,20,124172
0,0,0,1,20,124188
0,0,0,1,20,124205
0,0,0,1,20,124222
0,0,0,1,20,124238
0,0,0,1,20,124255
0,0,0,1,20,124272
0,0,0,1,20,124289
0,0,0,1,20,124306
0,2,0,1,20,124323
0,4,0,1,20,124339
0,6,0,1,20,124355
0,5,0,1,20,124373
0,5,0,1,20,124390
0,6,0,1,20,124406
0,6,0,1,20,124424
0,5,0,1,20,124440
0,1,0,1,20,124455
0,0,0,1,20,124472
0,1,0,1,20,124491
0,5,0,1,20,124507
0,7,0,1,20,124523
0,7,0,1,20,124540
0,17,0,1,20,124556
0,10,0,1,20,124574
0,10,0,1,20,124589
0,11,0,1,20,124605
0,6,0,1,20,124624
0,3,0,1,20,124640
0,3,0,1,20,124656
0,2,0,1,20,124673
0,3,0,1,20,124689
0,2,0,1,20,124705
0,3,0,1,20,124722
0,3,0,1,20,124739
0,3,0,1,20,124758
0,3,0,1,20,124772
0,3,0,1,20,124790
0,3,0,1,20,124806
0,3,0,1,20,124822
0,1,0,1,20,124840
0,0,0,1,20,124855
