head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,2,20,11
0,361,0,2,20,653
0,0,0,2,20,661
0,3,0,2,20,669
0,2,0,2,20,684
0,3,0,2,20,701
0,14,0,2,20,718
0,14,0,2,20,735
0,4,0,2,20,752
0,3,0,2,20,768
0,3,0,2,20,785
0,2,0,2,20,801
0,3,0,2,20,822
0,3,0,2,20,835
0,3,0,2,20,852
0,2,0,2,20,868
0,3,0,2,20,885
0,3,0,2,20,901
0,3,0,2,20,918
0,3,0,2,20,934
0,5,0,2,20,956
0,0,0,2,20,968
0,6,0,2,20,985
0,3,0,2,20,1001
0,3,0,2,20,1018
0,3,0,2,20,1034
0,2,0,2,20,1051
0,3,0,2,20,1068
0,3,0,2,20,1085
0,3,0,2,20,1101
0,0,0,2,20,1118
0,1,0,2,20,1137
0,4,0,2,20,1151
0,5,0,2,20,1168
0,6,0,2,20,1184
0,7,0,2,20,1201
0,8,0,2,20,1218
0,8,0,2,20,1234
0,8,0,2,20,1251
0,2,0,2,20,1268
0,4,0,2,20,1284
0,3,0,2,20,1301
0,2,0,2,20,1318
0,3,0,2,20,1335
0,3,0,2,20,1352
0,3,0,2,20,1368
0,7,0,2,20,1384
0,3,0,2,20,1401
0,2,0,2,20,1418
0,3,0,2,20,1435
0,3,0,2,20,1451
0,4,0,2,20,1469
0,3,0,2,20,1485
0,3,0,2,20,1501
0,3,0,2,20,1518
0,3,0,2,20,1534
0,3,0,2,20,1551
0,3,0,2,20,1568
0,2,0,2,20,1584
0,3,0,2,20,1601
0,4,0,2,20,1618
0,3,0,2,20,1634
0,3,0,2,20,1651
0,3,0,2,20,1668
0,3,0,2,20,1685
0,3,0,2,20,1701
0,3,0,2,20,1718
0,3,0,2,20,1735
0,3,0,2,20,1753
0,3,0,2,20,1768
0,6,0,2,20,1791
0,3,0,2,20,1803
0,2,0,2,20,1818
0,2,0,2,20,1834
0,3,0,2,20,1851
0,0,0,2,20,1868
0,6,0,2,20,1884
0,2,0,2,20,1901
0,2,0,2,20,1918
0,3,0,2,20,1934
0,4,0,2,20,1952
0,3,0,2,20,1968
0,2,0,2,20,1984
0,3,0,2,20,2001
0,3,0,2,20,2018
0,3,0,2,20,2034
0,3,0,2,20,2051
0,3,0,2,20,2068
0,3,0,2,20,2084
0,3,0,2,20,2101
0,3,0,2,20,2118
0,3,0,2,20,2135
0,3,0,2,20,2152
0,6,0,2,20,2168
0,3,0,2,20,2185
0,6,0,2,20,2218
0,0,0,2,20,2222
0,0,0,2,20,2234
0,7,0,2,20,2251
0,2,0,2,20,2268
0,3,0,2,20,2286
0,2,0,2,20,2301
0,3,0,2,20,2318
0,3,0,2,20,2334
0,3,0,2,20,2351
0,3,0,2,20,2368
0,3,0,2,20,2384
0,3,0,2,20,2401
0,3,0,2,20,2418
0,3,0,2,20,2434
0,3,0,2,20,2451
0,3,0,2,20,2468
0,3,0,2,20,2484
0,3,0,2,20,2501
0,2,0,2,20,2518
0,2,0,2,20,2535
0,3,0,2,20,2552
0,4,0,2,20,2568
0,6,0,2,20,2584
0,3,0,2,20,2601
0,3,0,2,20,2619
0,0,0,2,20,2634
0,6,0,2,20,2651
0,3,0,2,20,2668
0,3,0,2,20,2685
0,3,0,2,20,2701
0,3,0,2,20,2718
0,3,0,2,20,2735
0,3,0,2,20,2751
0,3,0,2,20,2768
0,3,0,2,20,2786
