head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,1,20,30689
0,0,0,1,20,30695
0,0,0,1,20,30706
0,0,0,1,20,30722
0,0,0,1,20,30739
0,0,0,1,20,30757
0,0,0,1,20,30774
0,0,0,1,20,30791
0,0,0,1,20,30808
0,0,0,1,20,30824
0,0,0,1,20,30840
0,0,0,1,20,30856
0,0,0,1,20,30874
0,0,0,1,20,30889
0,0,0,1,20,30906
0,0,0,1,20,30923
0,0,0,1,20,30939
0,0,0,1,20,30956
0,0,0,1,20,30972
0,3,0,1,20,30989
0,0,0,1,20,31006
0,7,0,1,20,31023
0,3,0,1,20,31040
0,2,0,1,20,31056
0,0,0,1,20,31073
0,0,0,1,20,31089
0,0,0,1,20,31106
0,2,0,1,20,31123
0,0,0,1,20,31139
0,0,0,1,20,31156
0,0,0,1,20,31172
0,0,0,1,20,31189
0,0,0,1,20,31206
0,0,0,1,20,31223
0,0,0,1,20,31239
0,0,0,1,20,31256
0,0,0,1,20,31272
0,0,0,1,20,31289
0,0,0,1,20,31306
0,0,0,1,20,31322
0,0,0,1,20,31339
0,0,0,1,20,31356
0,0,0,1,20,31373
0,0,0,1,20,31389
0,0,0,1,20,31406
0,0,0,1,20,31422
0,0,0,1,20,31439
0,0,0,1,20,31456
0,0,0,1,20,31474
0,0,0,1,20,31489
0,0,0,1,20,31506
0,0,0,1,20,31523
0,0,0,1,20,31539
0,0,0,1,20,31556
0,0,0,1,20,31572
0,0,0,1,20,31589
0,0,0,1,20,31606
0,0,0,1,20,31623
0,0,0,1,20,31639
0,0,0,1,20,31656
0,0,0,1,20,31672
0,0,0,1,20,31689
0,0,0,1,20,31706
0,0,0,1,20,31722
0,0,0,1,20,31739
0,0,0,1,20,31756
0,0,0,1,20,31772
0,0,0,1,20,31789
0,0,0,1,20,31806
0,0,0,1,20,31822
0,0,0,1,20,31839
0,0,0,1,20,31856
0,0,0,1,20,31872
0,0,0,1,20,31889
0,0,0,1,20,31906
0,0,0,1,20,31923
0,0,0,1,20,31939
0,0,0,1,20,31956
0,0,0,1,20,31972
0,0,0,1,20,31989
0,0,0,1,20,32007
0,0,0,1,20,32022
0,0,0,1,20,32039
0,0,0,1,20,32056
0,0,0,1,20,32072
0,0,0,1,20,32089
0,0,0,1,20,32106
0,0,0,1,20,32122
0,0,0,1,20,32139
0,0,0,1,20,32156
0,0,0,1,20,32172
0,0,0,1,20,32189
0,0,0,1,20,32207
0,0,0,1,20,32223
0,0,0,1,20,32239
0,0,0,1,20,32256
0,1,0,1,20,32273
0,4,0,1,20,32289
0,5,0,1,20,32306
0,4,0,1,20,32323
0,-1,0,1,20,32339
0,0,0,1,20,32356
0,0,0,1,20,32373
0,0,0,1,20,32389
0,0,0,1,20,32406
0,0,0,1,20,32422
0,0,0,1,20,32439
0,0,0,1,20,32456
0,0,0,1,20,32472
0,0,0,1,20,32489
0,0,0,1,20,32506
0,0,0,1,20,32522
0,0,0,1,20,32539
0,0,0,1,20,32556
0,0,0,1,20,32572
0,0,0,1,20,32589
0,0,0,1,20,32606
0,0,0,1,20,32622
0,0,0,1,20,32639
0,0,0,1,20,32656
0,0,0,1,20,32673
0,0,0,1,20,32689
0,0,0,1,20,32706
0,0,0,1,20,32723
0,0,0,1,20,32739
0,0,0,1,20,32756
0,0,0,1,20,32773
0,0,0,1,20,32789
0,0,0,1,20,32806
0,0,0,1,20,32822
0,0,0,1,20,32839
0,0,0,1,20,32856
0,0,0,1,20,32872
0,0,0,1,20,32889
0,0,0,1,20,32906
0,0,0,1,20,32923
0,0,0,1,20,32939
0,0,0,1,20,32956
0,0,0,1,20,32972
0,0,0,1,20,32989
0,0,0,1,20,33006
