0,0,0,0,-0.46,180,0,0,2668
0,0,0,0,-0.46,180,0,0,2774
0,0,0,0,-0.46,180,0,0,2778
0,0,0,0,-0.46,180,0,0,2795
0,0,0,0,-0.46,180,0,0,2812
0,0,0,0,-0.46,180,0,0,2828
0,0,0,0,-0.46,180,0,0,2846
0,0,0,0,-0.46,180,0,0,2862
0,0,0,0,-0.46,180,0,0,2878
0,0,0,0,-0.46,180,0,0,2894
0,0,0,0,-0.46,180,0,0,2911
0,0,0,0,-0.46,180,0,0,2928
0,0,0,0,-0.46,180,0,0,2945
0,0,0,0,-0.46,180,0,0,2962
0,0,0,0,-0.46,180,0,0,2977
0,0,0,0,-0.46,180,0,0,2994
0,0,0,0,-0.46,180,0,0,3012
0,0,0,0,-0.46,180,0,0,3029
0,0,0,0,-0.46,180,0,0,3045
0,0,0,0,-0.46,180,0,0,3062
0,0,0,0,-0.46,180,0,0,3079
0,0,0,0,-0.46,180,0,0,3095
0,0,0,0,-0.46,180,0,0,3112
0,0,0,0,-0.46,180,0,0,3129
0,0,0,0,-0.46,180,0,0,3145
0,0,0,0,-0.46,180,0,0,3162
0,0,0,0,-0.46,180,0,0,3179
0,0,0,0,-0.46,180,0,0,3195
0,0,0,0,-0.46,180,0,0,3212
0,0,0,0,-0.46,180,0,0,3229
0,0,0,0,-0.46,180,0,0,3246
0,0,0,0,-0.46,180,0,0,3262
0,0,0,0,-0.46,180,0,0,3279
0,0,0,0,-0.46,180,0,0,3296
0,0,0,0,-0.46,180,0,0,3312
0,0,0,0,-0.46,180,0,0,3329
0,0,0,0,-0.46,180,0,0,3346
0,0,0,0,-0.46,180,0,0,3363
0,0,0,0,-0.46,180,0,0,3379
0,0,0,0,-0.46,180,0,0,3395
0,0,0,0,-0.46,180,0,0,3412
0,0,0,0,-0.46,180,0,0,3429
0,0,0,0,-0.46,180,0,0,3445
0,0,0,0,-0.46,180,0,0,3462
0,0,0,0,-0.46,180,0,0,3479
0,0,0,0,-0.46,180,0,0,3495
0,-7,0,0,-0.453,180,0,0,3512
0,-8,0,0,-0.445,180,0,0,3529
0,-8,0,0,-0.437,180,0,0,3545
0,-12,0,0,-0.425,180,0,0,3562
0,-10,0,0,-0.415,180,0,0,3579
-1,-15,0,0.000065,-0.4,179.75,0,0,3596
0,-8,0,0.0001,-0.392,179.75,0,0,3612
0,-7,0,0.000131,-0.385,179.75,0,0,3629
-1,-8,0,0.000201,-0.377001,179.5,0,0,3646
0,-4,0,0.000236,-0.373001,179.5,0,0,3662
-1,-6,0,0.000314,-0.367001,179.25,0,0,3678
-1,-9,0,0.000471,-0.358003,179,0,0,3695
0,-6,0,0.000576,-0.352004,179,0,0,3712
-1,-13,0,0.00086,-0.339007,178.75,0,0,3729
-1,-8,0,0.001069,-0.331009,178.5,0,0,3745
0,-7,0,0.001252,-0.324012,178.5,0,0,3763
-1,-8,0,0.001496,-0.316016,178.25,0,0,3778
-1,-5,0,0.001671,-0.311019,178,0,0,3795
-2,-5,0,0.001889,-0.306023,177.5,0,0,3812
0,-8,0,0.002238,-0.298031,177.5,0,0,3828
0,-6,0,0.0025,-0.292037,177.5,0,0,3845
0,-7,0,0.002805,-0.285043,177.5,0,0,3862
-1,-13,0,0.003429,-0.272058,177.25,0,0,3878
-1,-9,0,0.0039,-0.263071,177,0,0,3895
-1,-13,0,0.004637,-0.250092,176.75,0,0,3911
-1,-9,0,0.005186,-0.241108,176.5,0,0,3928
-1,-9,0,0.005775,-0.232128,176.25,0,0,3945
-1,-15,0,0.006821,-0.217164,176,0,0,3962
-1,-10,0,0.007562,-0.207192,175.75,0,0,3978
-1,-14,0,0.008661,-0.193235,175.5,0,0,3996
-2,-9,0,0.009445,-0.184269,175,0,0,4012
0,-9,0,0.01,-0.175303,175,0,0,4029
-2,-12,0,0.01,-0.163359,174.5,0,0,4045
0,-8,0,0.01,-0.155395,174.5,0,0,4062
-1,-6,0,0.01,-0.149426,174.25,0,0,4079
0,-12,0,0.01,-0.137486,174.25,0,0,4095
0,-7,0,0.01,-0.130521,174.25,0,0,4112
0,-10,0,0.01,-0.120571,174.25,0,0,4129
0,-7,0,0.01,-0.113607,174.25,0,0,4145
-1,-5,0,0.01,-0.108634,174,0,0,4162
0,-7,0,0.01,-0.101672,174,0,0,4179
0,-5,0,0.01,-0.0967,174,0,0,4195
0,-4,0,0.01,-0.092722,174,0,0,4212
0,-6,0,0.01,-0.086755,174,0,0,4229
1,-2,0,0.01,-0.084765,174.25,0,0,4246
0,-2,0,0.01,-0.082775,174.25,0,0,4262
1,-1,0,0.01,-0.081779,174.5,0,0,4279
0,-1,0,0.01,-0.080784,174.5,0,0,4295
1,-2,0,0.01,-0.078792,174.75,0,0,4313
0,-3,0,0.01,-0.075805,174.75,0,0,4328
0,-1,0,0.01,-0.074809,174.75,0,0,4346
0,0,0,0.01,-0.074809,174.75,0,0,4361
0,0,0,0.01,-0.074809,174.75,0,0,4378
0,0,0,0.01,-0.074809,174.75,0,0,4395
1,-1,0,0.01,-0.073813,175,0,0,4412
2,-2,0,0.01,-0.071819,175.5,0,0,4429
2,-2,0,0.01,-0.069824,176,0,0,4446
0,-1,0,0.01,-0.068826,176,0,0,4462
0,-2,0,0.01,-0.066831,176,0,0,4479
1,-1,0,0.01,-0.065833,176.25,0,0,4496
0,-1,0,0.01,-0.064836,176.25,0,0,4512
0,0,0,0.01,-0.064836,176.25,0,0,4528
0,0,0,0.01,-0.064836,176.25,0,0,4545
0,0,0,0.01,-0.064836,176.25,0,0,4562
0,0,0,0.01,-0.064836,176.25,0,0,4579
0,-1,0,0.01,-0.063838,176.25,0,0,4595
2,-1,0,0.01,-0.062839,176.75,0,0,4612
1,-2,0,0.01,-0.060842,177,0,0,4629
1,-1,0,0.01,-0.059843,177.25,0,0,4645
1,-1,0,0.01,-0.058844,177.5,0,0,4662
3,-3,0,0.01,-0.055845,178.25,0,0,4679
2,-2,0,0.01,-0.053846,178.75,0,0,4696
2,-2,0,0.01,-0.051846,179.25,0,0,4713
2,-2,0,0.01,-0.049846,179.75,0,0,4729
2,-3,0,0.009987,-0.046846,180.25,0,0,4746
4,-3,0,0.009921,-0.043847,181.25,0,0,4764
2,-2,0,0.00986,-0.041848,181.75,0,0,4778
3,-1,0,0.009817,-0.040849,182.5,0,0,4795
3,-4,0,0.00959,-0.036855,183.25,0,0,4812
3,-1,0,0.00952,-0.035858,184,0,0,4829
2,-2,0,0.009363,-0.033864,184.5,0,0,4845
5,-4,0,0.008963,-0.029884,185.75,0,0,4862
2,-4,0,0.008527,-0.025908,186.25,0,0,4878
3,-4,0,0.00804,-0.021938,187,0,0,4895
4,-6,0,0.007205,-0.015996,188,0,0,4912
2,-3,0,0.006761,-0.013029,188.5,0,0,4928
3,-6,0,0.005797,-0.007107,189.25,0,0,4945
1,-4,0,0.005137,-0.003162,189.5,0,0,4962
2,-3,0,0.004616,-0.000207,190,0,0,4979
2,-8,0,0.003158,0.007659,190.5,1,0,4996
1,-2,0,0.002785,0.009624,190.75,1,0,5011
0,-4,0,0.002039,0.013553,190.75,1,0,5029
2,-5,0,0.001063,0.018457,191.25,1,0,5045
0,-4,0,0.000283,0.02238,191.25,1,0,5062
2,-6,0,-0.000939,0.028255,191.75,1,0,5079
0,-7,0,-0.002365,0.035108,191.75,0,0,5096
0,-7,0,-0.00379,0.041961,191.75,0,0,5112
-1,-14,0,-0.006581,0.05568,191.5,0,0,5129
-1,-10,0,-0.008532,0.065488,191.25,0,0,5146
-3,-13,0,-0.01,0.07827,190.5,0,0,5163
-1,-8,0,-0.01,0.086143,190.25,0,0,5179
-3,-6,0,-0.01,0.092061,189.5,0,0,5196
-3,-6,0,-0.01,0.097991,188.75,0,0,5212
-2,-5,0,-0.01,0.102939,188.25,0,0,5229
-2,-4,0,-0.01,0.106902,187.75,0,0,5245
-5,-3,0,-0.01,0.109883,186.5,0,0,5262
0,0,0,-0.01,0.109883,186.5,0,0,5278
0,0,0,-0.01,0.109883,186.5,0,0,5295
0,0,0,-0.01,0.109883,186.5,0,0,5312
0,0,0,-0.01,0.109883,186.5,0,0,5329
0,0,0,-0.01,0.109883,186.5,0,0,5345
0,0,0,-0.01,0.109883,186.5,0,0,5362
0,0,0,-0.01,0.109883,186.5,0,0,5379
0,0,0,-0.01,0.109883,186.5,0,0,5396
0,0,0,-0.01,0.109883,186.5,0,0,5412
0,0,0,-0.01,0.109883,186.5,0,0,5429
0,0,0,-0.01,0.109883,186.5,0,0,5445
0,0,0,-0.01,0.109883,186.5,0,0,5461
0,0,0,-0.01,0.109883,186.5,0,0,5478
