-1,-4,0,0.004,180,13435
-1,-5,0,0.009,180,13452
0,-4,0,0.013,180,13469
-2,-3,0,0.016,180,13486
-1,-4,0,0.02,180,13503
-1,-4,0,0.024,180,13519
0,-3,0,0.027,180,13535
-1,-2,0,0.029,180,13552
-1,-3,0,0.032,180,13569
-1,-4,0,0.036,180,13586
0,-3,0,0.039,180,13602
-1,-5,0,0.044,180,13619
0,-2,0,0.046,180,13637
-1,-3,0,0.049,180,13653
0,-3,0,0.052,180,13669
-1,-2,0,0.054,180,13686
0,0,0,0.054,180,13702
0,0,0,0.054,180,13719
0,0,0,0.054,180,13736
0,0,0,0.054,180,13752
0,0,0,0.054,180,13769
0,0,0,0.054,180,13786
0,0,0,0.054,180,13802
0,0,0,0.054,180,13819
0,0,0,0.054,180,13835
0,0,0,0.054,180,13852
0,0,0,0.054,180,13868
0,-1,0,0.055,180,13885
0,0,0,0.055,180,13902
0,0,0,0.055,180,13919
0,0,0,0.055,180,13935
0,0,0,0.055,180,13952
0,0,0,0.055,180,13969
0,0,0,0.055,180,13985
0,0,0,0.055,180,14002
0,0,0,0.055,180,14018
0,0,0,0.055,180,14035
0,0,0,0.055,180,14052
0,0,0,0.055,180,14069
0,0,0,0.055,180,14085
0,0,0,0.055,180,14102
0,0,0,0.055,180,14119
0,0,0,0.055,180,14135
0,0,0,0.055,180,14152
0,0,0,0.055,180,14169
0,0,0,0.055,180,14186
0,0,0,0.055,180,14201
0,0,0,0.055,180,14218
0,0,0,0.055,180,14234
0,0,0,0.055,180,14251
0,0,0,0.055,180,14268
0,0,0,0.055,180,14285
0,0,0,0.055,180,14301
0,0,0,0.055,180,14318
0,0,0,0.055,180,14334
0,0,0,0.055,180,14351
0,0,0,0.055,180,14368
0,0,0,0.055,180,14384
0,0,0,0.055,180,14401
0,0,0,0.055,180,14418
0,0,0,0.055,180,14435
0,0,0,0.055,180,14451
0,0,0,0.055,180,14469
0,0,0,0.055,180,14486
0,0,0,0.055,180,14502
0,0,0,0.055,180,14519
0,0,0,0.055,180,14535
0,0,0,0.055,180,14552
0,0,0,0.055,180,14568
0,0,0,0.055,180,14585
0,0,0,0.055,180,14602
0,0,0,0.055,180,14619
0,0,0,0.055,180,14637
0,0,0,0.055,180,14653
0,0,0,0.055,180,14669
0,0,0,0.055,180,14686
0,0,0,0.055,180,14702
0,0,0,0.055,180,14719
0,0,0,0.055,180,14735
0,0,0,0.055,180,14752
0,0,0,0.055,180,14768
0,0,0,0.055,180,14785
0,0,0,0.055,180,14802
0,0,0,0.055,180,14819
0,0,0,0.055,180,14835
0,-2,0,0.057,180,14852
-2,-3,0,0.06,180,14869
-1,-2,0,0.062,180,14886
-1,-3,0,0.065,180,14903
-1,-2,0,0.067,180,14920
-1,-2,0,0.069,180,14934
0,-1,0,0.07,180,14951
-1,-3,0,0.073,180,14969
-1,-2,0,0.075,180,14986
-2,-3,0,0.078,180,15003
0,-2,0,0.08,180,15019
-1,-2,0,0.082,180,15036
-1,-4,0,0.086,180,15052
0,-1,0,0.087,180,15069
-1,-2,0,0.089,180,15085
-1,-2,0,0.091,180,15103
0,-2,0,0.093,180,15119
-1,-5,0,0.098,180,15137
-1,-2,0,0.1,180,15152
-1,-6,0,0.106,180,15169
0,-2,0,0.108,180,15186
-1,-3,0,0.111,180,15202
0,-5,0,0.116,180,15219
-1,-3,0,0.119,180,15236
-2,-6,0,0.125,180,15254
-1,-4,0,0.129,180,15269
-1,-4,0,0.133,180,15286
-2,-8,0,0.141,180,15302
0,-6,0,0.147,180,15319
-1,-4,0,0.151,180,15335
-1,-7,0,0.158,180,15353
-1,-3,0,0.161,180,15369
-1,-7,0,0.168,180,15386
-3,-5,0,0.173,180,15402
-1,-7,0,0.18,180,15418
-3,-9,0,0.189,180,15435
-1,-5,0,0.194,180,15452
-2,-7,0,0.201,180,15469
0,-6,0,0.207,180,15486
-2,-4,0,0.211,180,15502
-1,-6,0,0.217,180,15520
-1,-4,0,0.221,180,15536
-1,-4,0,0.225,180,15552
-1,-7,0,0.232,180,15569
-2,-5,0,0.237,180,15586
