head_yaw,head_thrust,head_slip,head_x,head_z,head_yaw_angle,reward_out,reward_x,reward_z,lick_in,ms_now
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4128
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4143
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4161
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4177
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4193
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4210
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4227
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4243
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4260
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4276
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4294
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4310
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4326
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4344
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4360
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4377
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4393
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4410
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4427
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4444
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4460
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4476
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4494
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4510
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4527
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4543
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4560
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4576
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4594
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4611
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4627
0,0,0,0.35156,0.625009,362.787778,0,-0.03275,-0.297673,0,4643
-11,0,0,0.35156,0.625009,360.037778,0,-0.03275,-0.297673,0,4661
-16,2,0,0.351491,0.624012,356.037778,0,-0.03275,-0.297673,0,4677
-14,5,0,0.351166,0.621533,352.537778,0,-0.03275,-0.297673,0,4694
-18,13,0,0.349819,0.615174,348.037778,0,-0.03275,-0.297673,0,4710
-10,7,0,0.348945,0.611785,345.537778,0,-0.03275,-0.297673,0,4726
-15,6,0,0.348007,0.608935,341.787778,0,-0.03275,-0.297673,0,4745
-9,2,0,0.347658,0.607998,339.537778,0,-0.03275,-0.297673,0,4760
-10,1,0,0.347463,0.607538,337.037778,0,-0.03275,-0.297673,0,4777
-11,-1,0,0.34768,0.607988,334.287778,0,-0.03275,-0.297673,0,4794
-6,-1,0,0.347908,0.608433,332.787778,0,-0.03275,-0.297673,0,4810
-12,0,0,0.347908,0.608433,329.787778,0,-0.03275,-0.297673,0,4827
-11,1,0,0.347636,0.608013,327.037778,0,-0.03275,-0.297673,0,4843
-12,5,0,0.346168,0.60599,324.037778,0,-0.03275,-0.297673,0,4860
-19,8,0,0.343559,0.602958,319.287778,0,-0.03275,-0.297673,0,4877
-13,7,0,0.341129,0.600439,316.037778,0,-0.03275,-0.297673,0,4893
-13,7,0,0.338561,0.598061,312.787778,0,-0.03275,-0.297673,0,4911
-22,9,0,0.334981,0.595335,307.287778,0,-0.03275,-0.297673,0,4927
-12,5,0,0.332915,0.593927,304.287778,0,-0.03275,-0.297673,0,4944
-21,7,0,0.329855,0.592228,299.037778,0,-0.03275,-0.297673,0,4961
-14,5,0,0.327599,0.59115,295.537778,0,-0.03275,-0.297673,0,4977
-17,7,0,0.324338,0.589879,291.287778,0,-0.03275,-0.297673,0,4994
-26,8,0,0.32047,0.588858,284.787778,0,-0.03275,-0.297673,0,5010
-14,3,0,0.318999,0.588565,281.287778,0,-0.03275,-0.297673,0,5026
-17,6,0,0.316022,0.588197,277.037778,0,-0.03275,-0.297673,0,5044
-8,2,0,0.315026,0.588109,275.037778,0,-0.03275,-0.297673,0,5060
-7,1,0,0.314527,0.588081,273.287778,0,-0.03275,-0.297673,0,5077
-8,1,0,0.314027,0.588069,271.287778,0,-0.03275,-0.297673,0,5094
