head_yaw,head_thrust,head_slip,cur_wavelength,rotation_direction,ms_now
0,0,0,12,-1,4336
0,0,0,12,-1,4352
0,0,0,12,-1,4369
0,0,0,12,-1,4385
0,0,0,12,-1,4403
0,0,0,12,-1,4418
0,0,0,12,-1,4436
0,0,0,12,-1,4452
0,0,0,12,-1,4469
0,0,0,12,-1,4486
0,0,0,12,-1,4503
0,0,0,12,-1,4519
0,0,0,12,-1,4536
0,0,0,12,-1,4552
0,0,0,12,-1,4569
0,0,0,12,-1,4585
0,0,0,12,-1,4602
0,0,0,12,-1,4619
0,0,0,12,-1,4635
0,0,0,12,-1,4651
0,0,0,12,-1,4668
0,0,0,12,-1,4685
0,0,0,12,-1,4702
0,0,0,12,-1,4719
0,0,0,12,-1,4737
0,0,0,12,-1,4752
0,0,0,12,-1,4769
0,0,0,12,-1,4786
0,0,0,12,-1,4803
0,0,0,12,-1,4819
0,0,0,12,-1,4836
0,0,0,12,-1,4852
0,0,0,12,-1,4869
0,0,0,12,-1,4885
0,0,0,12,-1,4903
0,0,0,12,-1,4918
0,0,0,12,-1,4935
0,0,0,12,-1,4952
0,0,0,12,-1,4969
0,0,0,12,-1,4985
0,0,0,12,-1,5003
0,0,0,12,-1,5019
0,0,0,12,-1,5035
0,0,0,12,-1,5053
0,0,0,12,-1,5069
0,0,0,12,-1,5086
0,0,0,12,-1,5102
0,0,0,12,-1,5119
0,0,0,12,-1,5135
0,0,0,12,-1,5152
0,0,0,12,-1,5169
0,0,0,12,-1,5185
0,0,0,12,-1,5202
0,0,0,12,-1,5219
0,0,0,12,-1,5237
0,0,0,12,-1,5252
0,0,0,12,-1,5269
0,0,0,12,-1,5286
0,0,0,12,-1,5302
0,0,0,12,-1,5319
0,0,0,12,-1,5335
0,0,0,12,-1,5351
0,0,0,12,-1,5369
0,0,0,12,-1,5385
0,0,0,12,-1,5403
0,0,0,12,-1,5419
0,0,0,12,-1,5436
0,0,0,12,-1,5452
0,0,0,12,-1,5469
0,0,0,12,-1,5486
0,0,0,12,-1,5502
0,0,0,12,-1,5519
0,0,0,12,-1,5535
0,0,0,12,-1,5553
0,0,0,12,-1,5569
0,0,0,12,-1,5585
0,0,0,12,-1,5603
0,0,0,12,-1,5619
0,0,0,12,-1,5635
0,0,0,12,-1,5652
0,0,0,12,-1,5669
0,0,0,12,-1,5686
0,0,0,12,-1,5703
0,0,0,12,-1,5719
0,0,0,12,-1,5735
0,0,0,12,-1,5752
