head_yaw,head_thrust,head_slip,reward_out,lick_in,ms_now
0,0,0,0,0,0
0,0,0,0,0,35
0,0,0,0,0,41
0,0,0,0,0,58
0,0,0,0,0,75
0,0,0,0,0,93
0,0,0,0,0,108
0,0,0,0,0,124
0,0,0,0,0,142
0,0,0,0,0,158
0,0,0,0,0,175
0,0,0,0,0,191
0,0,0,0,0,208
0,0,0,0,0,224
0,0,0,0,0,243
0,0,0,0,0,258
0,0,0,0,0,277
0,0,0,0,0,292
0,0,0,0,0,308
0,0,0,0,0,325
0,0,0,0,0,342
0,0,0,0,0,359
0,0,0,0,0,375
0,0,0,0,0,392
0,0,0,0,0,408
0,0,0,0,0,425
0,0,0,0,0,443
0,0,0,0,0,458
0,0,0,0,0,475
0,1,0,0,0,493
0,0,0,0,0,511
0,1,0,0,0,525
0,1,0,0,0,543
0,0,0,0,0,559
0,1,0,0,0,578
0,1,0,0,0,592
0,0,0,0,0,609
0,2,0,0,0,629
0,1,0,0,0,644
0,0,0,0,0,659
0,0,0,0,0,678
0,0,0,0,0,693
0,0,0,0,0,709
0,2,0,0,0,726
0,1,0,0,0,742
0,0,0,0,0,759
0,0,0,0,0,776
0,1,0,0,0,793
0,0,0,0,0,810
0,1,0,0,0,828
0,0,0,0,0,842
0,0,0,0,0,859
0,0,0,0,0,879
0,0,0,0,0,893
0,1,0,0,0,909
0,0,0,0,0,927
0,1,0,0,0,943
0,0,0,0,0,959
0,0,0,0,0,978
0,0,0,0,0,994
0,0,0,0,0,1009
0,0,0,0,0,1027
0,1,0,0,0,1043
0,1,0,0,0,1061
0,1,0,0,0,1079
0,0,0,0,0,1095
0,0,0,0,0,1110
0,2,0,0,0,1126
0,0,0,0,0,1143
0,0,0,0,0,1159
0,0,0,0,0,1176
0,0,0,0,0,1192
0,0,0,0,0,1210
0,1,0,0,0,1228
0,0,0,0,0,1243
0,1,0,0,0,1260
0,1,0,0,0,1277
0,1,0,0,0,1293
0,0,0,0,0,1309
0,0,0,0,0,1327
0,0,0,0,0,1343
0,0,0,0,0,1358
0,0,0,0,0,1375
0,0,0,0,0,1391
0,1,0,0,0,1409
0,1,0,0,0,1429
0,0,0,0,0,1443
0,0,0,0,0,1460
0,1,0,0,0,1479
0,0,0,0,0,1493
0,1,0,0,0,1513
0,0,0,0,0,1525
0,0,0,0,0,1543
0,0,0,0,0,1559
0,2,0,0,0,1576
0,0,0,0,0,1594
0,0,0,0,0,1610
0,0,0,0,0,1626
0,0,0,0,0,1643
0,0,0,0,0,1659
0,0,0,0,0,1677
0,1,0,0,0,1695
0,1,0,0,0,1711
0,0,0,0,0,1726
0,0,0,0,0,1743
0,1,0,0,0,1759
0,-1,0,0,0,1776
0,0,0,0,0,1792
0,-1,0,0,0,1809
0,1,0,0,0,1826
0,0,0,0,0,1843
0,0,0,0,0,1859
0,-1,0,0,0,1879
0,1,0,0,0,1894
0,0,0,0,0,1909
0,0,0,0,0,1925
0,1,0,0,0,1944
0,1,0,0,0,1960
0,0,0,0,0,1976
0,0,0,0,0,1993
0,-1,0,0,0,2009
0,-2,0,0,0,2026
0,0,0,0,0,2043
0,0,0,0,0,2059
0,1,0,0,0,2078
0,3,0,0,0,2095
0,2,0,0,0,2110
0,3,0,0,0,2127
0,1,0,0,0,2144
0,2,0,0,0,2159
0,1,0,0,0,2176
0,0,0,0,0,2193
0,-1,0,0,0,2209
0,-2,0,0,0,2226
0,-5,0,0,0,2243
0,-2,0,0,0,2259
0,0,0,0,0,2276
0,0,0,0,0,2293
0,0,0,0,0,2308
0,0,0,0,0,2326
0,0,0,0,0,2344
0,1,0,0,0,2359
0,1,0,0,0,2376
0,5,0,0,0,2393
0,2,0,0,0,2410
0,1,0,0,0,2425
0,0,0,0,0,2443
0,-2,0,0,0,2459
0,-1,0,0,0,2476
0,-6,0,0,0,2493
0,-3,0,0,0,2510
0,-4,0,0,0,2526
0,-1,0,0,0,2548
0,0,0,0,0,2559
0,0,0,0,0,2575
0,1,0,0,0,2592
0,0,0,0,0,2609
0,0,0,0,0,2626
0,0,0,0,0,2643
0,2,0,0,0,2660
0,1,0,0,0,2676
0,1,0,0,0,2693
0,0,0,0,0,2709
0,0,0,0,0,2725
0,-4,0,0,0,2743
0,-1,0,0,0,2759
0,-1,0,0,0,2777
0,0,0,0,0,2793
0,0,0,0,0,2809
0,1,0,0,0,2826
0,1,0,0,0,2843
0,2,0,0,0,2860
0,0,0,0,0,2875
0,2,0,0,0,2893
0,0,0,0,0,2910
0,-1,0,0,0,2926
0,-3,0,0,0,2943
0,-3,0,0,0,2959
0,-2,0,0,0,2976
0,1,0,0,0,2993
0,1,0,0,0,3009
0,0,0,0,0,3026
0,7,0,0,0,3043
0,2,0,0,0,3059
0,2,0,0,0,3076
0,1,0,0,0,3093
0,1,0,0,0,3110
0,-1,0,0,0,3130
0,-3,0,0,0,3144
0,-7,0,0,0,3160
0,-6,0,0,0,3177
0,-4,0,0,0,3195
0,0,0,0,0,3210
0,4,0,0,0,3230
0,0,0,0,0,3242
0,1,0,0,0,3259
0,2,0,0,0,3277
0,1,0,0,0,3293
0,-1,0,0,0,3310
0,-1,0,0,0,3328
0,0,0,0,0,3343
0,0,0,0,0,3359
0,0,0,0,0,3376
0,-1,0,0,0,3393
0,-1,0,0,0,3410
0,0,0,0,0,3427
0,-1,0,0,0,3443
0,1,0,0,0,3460
0,0,0,0,0,3478
