head_yaw,head_thrust,head_slip,reward_out,lick_in,ms_now
0,-1,0,0,0,1842
0,0,0,0,0,1859
0,1,0,0,0,1877
0,1,0,0,0,1892
0,0,0,0,0,1909
0,0,0,0,0,1926
0,-1,0,0,0,1944
0,0,0,0,0,1960
0,0,0,0,0,1976
0,0,0,0,0,1997
0,0,0,0,0,2009
0,0,0,0,0,2026
0,0,0,0,0,2045
0,0,0,0,0,2060
0,0,0,0,0,2076
0,0,0,0,0,2091
0,0,0,0,0,2108
0,0,0,0,0,2124
0,0,0,0,0,2141
0,0,0,0,0,2158
0,0,0,0,0,2174
0,0,0,0,0,2191
0,0,0,0,0,2208
0,0,0,0,0,2225
0,0,0,0,0,2241
0,0,0,0,0,2259
0,0,0,0,0,2275
0,0,0,0,0,2291
0,0,0,0,0,2308
0,0,0,0,0,2324
0,0,0,0,0,2341
0,0,0,0,0,2358
0,0,0,0,0,2375
0,0,0,0,0,2391
0,0,0,0,0,2407
0,0,0,0,0,2424
0,0,0,0,0,2441
0,0,0,0,0,2458
0,0,0,0,0,2475
0,0,0,0,0,2491
0,0,0,0,0,2508
0,0,0,0,0,2525
0,0,0,0,0,2541
0,-1,0,0,0,2559
0,0,0,0,0,2576
0,0,0,0,0,2593
0,0,0,0,0,2608
0,1,0,0,0,2626
0,1,0,0,0,2642
0,0,0,0,0,2659
0,1,0,0,0,2676
0,0,0,0,0,2693
0,1,0,0,0,2710
0,2,0,0,0,2725
0,1,0,0,0,2742
0,0,0,0,0,2760
0,1,0,0,0,2784
0,1,0,0,0,2793
0,0,0,0,0,2809
0,1,0,0,0,2826
0,1,0,0,0,2842
0,0,0,0,0,2859
0,0,0,0,0,2876
0,0,0,0,0,2891
0,0,0,0,0,2908
0,0,0,0,0,2924
0,0,0,0,0,2943
0,0,0,0,0,2959
0,0,0,0,0,2975
0,0,0,0,0,2992
0,0,0,0,0,3008
0,0,0,0,0,3024
0,0,0,0,0,3041
0,0,0,0,0,3057
0,0,0,0,0,3074
0,0,0,0,0,3091
0,0,0,0,0,3108
0,0,0,0,0,3125
0,0,0,0,0,3142
0,0,0,0,0,3157
0,0,0,0,0,3175
0,0,0,0,0,3192
0,0,0,0,0,3208
0,0,0,0,0,3224
0,0,0,0,0,3241
0,0,0,0,0,3258
0,0,0,0,0,3275
0,1,0,0,0,3292
0,0,0,0,0,3309
0,1,0,0,0,3326
0,1,0,0,0,3342
0,0,0,0,0,3359
0,0,0,0,0,3375
0,-1,0,0,0,3392
0,0,0,0,0,3411
0,1,0,0,0,3428
0,0,0,0,0,3443
0,0,0,0,0,3458
0,0,0,0,0,3475
0,0,0,0,0,3493
0,2,0,0,0,3510
0,1,0,0,0,3525
0,-1,0,0,0,3542
0,0,0,0,0,3559
0,0,0,0,0,3577
0,0,0,0,0,3593
0,0,0,0,0,3608
0,0,0,0,0,3624
0,0,0,0,0,3642
0,0,0,0,0,3659
0,0,0,0,0,3675
0,0,0,0,0,3692
0,0,0,0,0,3708
0,0,0,0,0,3725
0,0,0,0,0,3742
0,0,0,0,0,3758
0,0,0,0,0,3775
0,0,0,0,0,3792
0,2,0,0,0,3809
0,1,0,0,0,3825
0,2,0,0,0,3842
0,0,0,0,0,3860
0,1,0,0,0,3876
0,0,0,0,0,3892
0,0,0,0,0,3909
0,0,0,0,0,3925
0,0,0,0,0,3945
0,0,0,0,0,3961
0,0,0,0,0,3976
0,1,0,0,0,3993
0,1,0,0,0,4009
0,0,0,0,0,4025
0,0,0,0,0,4043
0,2,0,0,0,4059
0,1,0,0,0,4075
0,1,0,0,0,4092
0,1,0,0,0,4109
0,2,0,0,0,4126
0,2,0,0,0,4142
0,3,0,0,0,4159
0,2,0,0,0,4175
0,4,0,0,0,4193
0,2,0,0,0,4209
0,2,0,0,0,4225
0,2,0,0,0,4243
0,2,0,0,0,4259
0,2,0,0,0,4276
0,4,0,0,0,4294
0,1,0,0,0,4316
0,0,0,0,0,4328
0,0,0,0,0,4342
0,0,0,0,0,4359
0,0,0,0,0,4376
0,0,0,0,0,4392
0,0,0,0,0,4408
0,0,0,0,0,4425
0,0,0,0,0,4441
0,1,0,0,0,4459
0,0,0,0,0,4475
0,1,0,0,0,4492
0,0,0,0,0,4509
0,1,0,0,0,4528
0,0,0,0,0,4542
0,1,0,0,0,4560
0,2,0,0,0,4576
0,0,0,0,0,4593
0,0,0,0,0,4609
0,-1,0,0,0,4625
0,-1,0,0,0,4642
0,1,0,0,0,4660
0,1,0,0,0,4676
0,0,0,0,0,4693
0,1,0,0,0,4709
0,2,0,0,0,4725
0,1,0,0,0,4743
0,2,0,0,0,4759
0,0,0,0,0,4780
0,0,0,0,0,4792
0,0,0,0,0,4809
0,0,0,0,0,4824
0,0,0,0,0,4842
0,0,0,0,0,4859
0,1,0,0,0,4876
0,3,0,0,0,4892
0,1,0,0,0,4910
0,-1,0,0,0,4926
0,0,0,0,0,4943
0,0,0,0,0,4959
0,1,0,0,0,4976
0,6,0,0,0,4995
0,2,0,0,0,5012
0,5,0,0,0,5025
0,8,0,0,0,5045
0,6,0,0,0,5060
0,4,0,0,0,5075
0,8,0,0,0,5092
0,5,0,0,0,5108
0,6,0,0,0,5128
0,4,0,0,0,5142
0,2,0,0,0,5159
0,1,0,0,0,5177
0,0,0,0,0,5193
0,1,0,0,0,5209
0,0,0,0,0,5226
0,0,0,0,0,5244
0,0,0,0,0,5257
0,0,0,0,0,5275
0,0,0,0,0,5291
0,0,0,0,0,5308
0,0,0,0,0,5326
0,0,0,0,0,5341
0,0,0,0,0,5358
0,0,0,0,0,5374
0,0,0,0,0,5392
0,0,0,0,0,5408
0,0,0,0,0,5425
0,0,0,0,0,5443
0,0,0,0,0,5458
0,0,0,0,0,5475
0,0,0,0,0,5491
0,-1,0,0,0,5508
0,0,0,0,0,5526
0,0,0,0,0,5542
0,1,0,0,0,5559
0,1,0,0,0,5579
0,2,0,0,0,5593
0,1,0,0,0,5609
0,0,0,0,0,5626
0,2,0,0,0,5643
0,0,0,0,0,5660
0,0,0,0,0,5677
0,1,0,0,0,5693
0,1,0,0,0,5710
0,0,0,0,0,5726
0,0,0,0,0,5742
0,0,0,0,0,5759
0,0,0,0,0,5775
0,0,0,0,0,5792
0,1,0,0,0,5809
0,0,0,0,0,5828
0,0,0,0,0,5842
0,0,0,0,0,5859
0,1,0,0,0,5877
0,0,0,0,0,5892
0,0,0,0,0,5909
0,1,0,0,0,5930
0,0,0,0,0,5943
0,1,0,0,0,5959
0,0,0,0,0,5978
0,0,0,0,0,5994
0,0,0,0,0,6009
0,1,0,0,0,6027
0,0,0,0,0,6042
0,0,0,0,0,6059
0,0,0,0,0,6076
0,0,0,0,0,6093
0,1,0,0,0,6109
0,0,0,0,0,6126
0,-1,0,0,0,6144
0,0,0,0,0,6160
0,0,0,0,0,6178
0,1,0,0,0,6192
0,0,0,0,0,6209
0,2,0,0,0,6226
0,0,0,0,0,6242
0,0,0,0,0,6259
0,0,0,0,0,6276
0,1,0,0,0,6293
0,0,0,0,0,6309
0,1,0,0,0,6326
0,0,0,0,0,6342
0,1,0,0,0,6359
0,2,0,0,0,6374
0,0,0,0,0,6391
0,1,0,0,0,6409
0,1,0,0,0,6426
0,1,0,0,0,6443
0,0,0,0,0,6459
0,0,0,0,0,6475
0,0,0,0,0,6493
0,2,0,0,0,6509
0,0,0,0,0,6526
0,0,0,0,0,6543
0,0,0,0,0,6559
0,1,0,0,0,6576
0,0,0,0,0,6594
0,0,0,0,0,6609
0,0,0,0,0,6625
0,0,0,0,0,6641
0,0,0,0,0,6657
0,0,0,0,0,6675
0,0,0,0,0,6692
0,0,0,0,0,6708
0,0,0,0,0,6725
0,0,0,0,0,6741
0,0,0,0,0,6758
0,0,0,0,0,6775
0,0,0,0,0,6792
0,0,0,0,0,6808
0,1,0,0,0,6825
0,0,0,0,0,6843
0,0,0,0,0,6860
0,0,0,0,0,6876
0,0,0,0,0,6893
0,0,0,0,0,6909
0,0,0,0,0,6925
0,-1,0,0,0,6942
0,0,0,0,0,6959
0,0,0,0,0,6976
0,0,0,0,0,6994
0,0,0,0,0,7009
0,-1,0,0,0,7027
0,-2,0,0,0,7043
0,0,0,0,0,7060
0,-1,0,0,0,7079
0,-1,0,0,0,7092
0,0,0,0,0,7109
0,-1,0,0,0,7126
0,0,0,0,0,7143
0,0,0,0,0,7159
0,0,0,0,0,7176
0,-1,0,0,0,7192
0,0,0,0,0,7208
0,0,0,0,0,7226
0,0,0,0,0,7243
0,0,0,0,0,7260
0,0,0,0,0,7276
0,0,0,0,0,7292
0,1,0,0,0,7309
0,0,0,0,0,7326
0,0,0,0,0,7343
0,0,0,0,0,7359
0,0,0,0,0,7376
0,-1,0,0,0,7393
0,-1,0,0,0,7409
0,-1,0,0,0,7426
0,0,0,0,0,7442
0,-1,0,0,0,7459
0,-1,0,0,0,7475
0,0,0,0,0,7492
0,0,0,0,0,7508
0,-2,0,0,0,7526
0,0,0,0,0,7543
0,2,0,0,0,7562
0,-2,0,0,0,7576
0,2,0,0,0,7593
0,0,0,0,0,7610
0,0,0,0,0,7625
0,0,0,0,0,7642
0,-2,0,0,0,7660
0,0,0,0,0,7675
0,0,0,0,0,7692
0,0,0,0,0,7708
0,0,0,0,0,7724
0,0,0,0,0,7741
0,0,0,0,0,7758
0,0,0,0,0,7774
0,0,0,0,0,7791
0,0,0,0,0,7812
0,0,0,0,0,7825
0,0,0,0,0,7842
0,-1,0,0,0,7859
0,0,0,0,0,7875
0,0,0,0,0,7892
0,0,0,0,0,7909
0,0,0,0,0,7926
0,0,0,0,0,7944
0,0,0,0,0,7962
0,0,0,0,0,7975
0,0,0,0,0,7994
0,0,0,0,0,8010
0,-1,0,0,0,8027
0,0,0,0,0,8042
0,0,0,0,0,8062
0,0,0,0,0,8076
0,1,0,0,0,8092
0,-1,0,0,0,8112
0,0,0,0,0,8126
0,1,0,0,0,8143
0,0,0,0,0,8159
0,0,0,0,0,8176
0,1,0,0,0,8192
0,0,0,0,0,8209
0,0,0,0,0,8226
0,0,0,0,0,8243
0,-1,0,0,0,8259
0,0,0,0,0,8277
0,0,0,0,0,8293
0,-1,0,0,0,8309
0,0,0,0,0,8327
0,0,0,0,0,8343
0,0,0,0,0,8359
0,0,0,0,0,8376
0,0,0,0,0,8393
0,-1,0,0,0,8410
0,0,0,0,0,8426
0,-1,0,0,0,8442
0,0,0,0,0,8459
0,0,0,0,0,8475
0,0,0,0,0,8491
0,0,0,0,0,8508
0,0,0,0,0,8525
0,0,0,0,0,8541
0,0,0,0,0,8558
0,0,0,0,0,8575
0,0,0,0,0,8591
0,0,0,0,0,8608
0,0,0,0,0,8625
0,0,0,0,0,8642
0,0,0,0,0,8659
0,0,0,0,0,8675
0,0,0,0,0,8691
0,0,0,0,0,8708
0,0,0,0,0,8725
0,0,0,0,0,8741
0,0,0,0,0,8758
0,0,0,0,0,8776
0,0,0,0,0,8791
0,0,0,0,0,8808
0,0,0,0,0,8824
0,0,0,0,0,8841
0,-6,0,0,0,8860
0,-22,0,0,0,8876
0,-6,0,0,0,8895
0,-15,0,0,0,8909
0,-17,0,0,0,8927
0,-10,0,0,0,8942
0,-8,0,0,0,8959
0,-13,0,0,0,8975
0,-8,0,0,0,8994
0,-8,0,0,0,9010
0,-14,0,0,0,9026
0,-8,0,0,0,9042
0,-4,0,0,0,9060
0,-14,0,0,0,9076
0,-7,0,0,0,9092
0,-7,0,0,0,9108
0,-7,0,0,0,9126
0,-3,0,0,0,9143
0,-1,0,0,0,9160
0,-2,0,0,0,9179
0,-3,0,0,0,9193
0,-2,0,0,0,9208
0,-1,0,0,0,9225
0,-1,0,0,0,9243
0,0,0,0,0,9258
0,0,0,0,0,9274
0,0,0,0,0,9291
0,0,0,0,0,9308
0,0,0,0,0,9324
0,0,0,0,0,9341
0,5,0,0,0,9359
0,7,0,0,0,9376
0,8,0,0,0,9393
0,10,0,0,0,9409
0,14,0,0,0,9426
0,10,0,0,0,9442
0,10,0,0,0,9458
0,15,0,0,0,9476
0,11,0,0,0,9492
0,11,0,0,0,9509
0,11,0,0,0,9526
0,13,0,0,0,9543
0,15,0,0,0,9559
0,22,0,0,0,9576
0,14,0,0,0,9592
0,14,0,0,0,9610
0,23,0,0,0,9626
0,17,0,0,0,9646
0,19,0,0,0,9660
0,15,0,0,0,9676
0,16,0,0,0,9693
0,14,0,0,0,9708
0,18,0,0,0,9727
0,10,0,0,0,9743
0,8,0,0,0,9759
0,9,0,0,0,9776
0,2,0,0,0,9793
0,1,0,0,0,9809
0,0,0,0,0,9825
0,0,0,0,0,9841
0,0,0,0,0,9858
0,0,0,0,0,9875
0,-1,0,0,0,9892
0,0,0,0,0,9909
0,0,0,0,0,9925
0,0,0,0,0,9941
0,0,0,0,0,9958
0,0,0,0,0,9975
0,0,0,0,0,9992
0,0,0,0,0,10009
0,0,0,0,0,10025
0,0,0,0,0,10042
0,0,0,0,0,10059
0,0,0,0,0,10075
0,0,0,0,0,10092
0,0,0,0,0,10109
0,0,0,0,0,10125
0,0,0,0,0,10141
0,0,0,0,0,10158
0,0,0,0,0,10175
0,0,0,0,0,10191
0,0,0,0,0,10209
0,0,0,0,0,10225
0,0,0,0,0,10242
0,0,0,0,0,10258
0,0,0,0,0,10275
0,0,0,0,0,10291
0,0,0,0,0,10308
0,0,0,0,0,10325
0,0,0,0,0,10341
0,0,0,0,0,10358
0,0,0,0,0,10375
0,0,0,0,0,10392
