0,0,0,0.5,-0.71,180,0,0,7159
-1,0,0,0.5,-0.71,180,0,0,8802
0,0,0,0.5,-0.71,180,0,0,8810
0,0,0,0.5,-0.71,180,0,0,8818
0,0,0,0.5,-0.71,180,0,0,8836
0,0,0,0.5,-0.71,180,0,0,8852
0,0,0,0.5,-0.71,180,0,0,9200
0,0,0,0.5,-0.71,180,0,0,9204
0,0,0,0.5,-0.71,180,0,0,9212
0,0,0,0.5,-0.71,180,0,0,9229
0,0,0,0.5,-0.71,180,0,0,9245
0,0,0,0.5,-0.71,180,0,0,9262
0,2,0,0.5,-0.70973,180,0,0,9280
0,0,0,0.5,-0.70973,180,0,0,9295
0,14,0,0.5,-0.70784,180,0,0,9332
0,0,0,0.5,-0.70784,180,0,0,9335
0,13,0,0.5,-0.706085,180,0,0,9349
0,20,0,0.5,-0.703385,180,0,0,9366
0,21,0,0.5,-0.70055,180,0,0,9382
0,24,2,0.5,-0.69731,180,0,0,9399
0,23,3,0.5,-0.694205,180,0,0,9417
0,24,3,0.5,-0.690965,180,0,0,9433
0,24,4,0.5,-0.687725,180,0,0,9450
0,25,5,0.5,-0.68435,180,0,0,9468
0,51,10,0.5,-0.677465,180,0,0,9486
0,25,5,0.5,-0.67409,180,0,0,9505
0,27,7,0.5,-0.670445,180,0,0,9519
0,23,6,0.5,-0.66734,180,0,0,9534
0,26,7,0.5,-0.66383,180,0,0,9551
0,27,8,0.5,-0.660185,180,0,0,9569
0,28,8,0.5,-0.656405,180,0,0,9588
0,31,10,0.5,-0.65222,180,0,0,9609
0,27,10,0.5,-0.648575,180,0,0,9624
0,28,11,0.5,-0.644795,180,0,0,9643
0,28,10,0.5,-0.641015,180,0,0,9657
0,27,11,0.5,-0.63737,180,0,0,9675
0,28,12,0.5,-0.63359,180,0,0,9686
0,30,11,0.5,-0.62954,180,0,0,9702
0,30,11,0.5,-0.62549,180,0,0,9719
0,31,11,0.5,-0.621305,180,0,0,9735
3,31,12,0.5,-0.61712,180,0,0,9752
0,16,7,0.5,-0.61496,180,0,0,9768
0,19,7,0.5,-0.612395,180,0,0,9784
0,24,11,0.5,-0.609155,180,0,0,9803
0,24,12,0.5,-0.605915,180,0,0,9821
0,24,11,0.5,-0.602675,180,0,0,9836
0,26,11,0.5,-0.599165,180,0,0,9852
0,19,5,0.5,-0.5966,180,0,0,9869
-4,55,19,0.5,-0.589175,180,0,0,9886
-2,25,9,0.5,-0.5858,180,0,0,9902
0,0,0,0.5,-0.5858,180,0,0,9916
-1,49,18,0.5,-0.579185,180,0,0,9937
0,23,9,0.5,-0.57608,180,0,0,9951
0,21,10,0.5,-0.573245,180,0,0,9969
0,16,9,0.5,-0.571085,180,0,0,9985
0,15,10,0.5,-0.56906,180,0,0,10001
0,12,10,0.5,-0.56744,180,0,0,10019
0,16,10,0.5,-0.56528,180,0,0,10034
0,22,13,0.5,-0.56231,180,0,0,10054
0,22,14,0.5,-0.55934,180,0,0,10070
0,22,16,0.5,-0.55637,180,0,0,10086
0,24,17,0.5,-0.55313,180,0,0,10106
0,25,18,0.5,-0.549755,180,0,0,10120
0,26,19,0.5,-0.546245,180,0,0,10136
0,27,19,0.5,-0.5426,180,0,0,10153
0,27,21,0.5,-0.538955,180,0,0,10180
-1,25,20,0.5,-0.53558,180,0,0,10190
0,28,21,0.5,-0.5318,180,0,0,10206
0,26,20,0.5,-0.52829,180,0,0,10224
0,28,20,0.5,-0.52451,180,0,0,10238
0,33,20,0.5,-0.520055,180,0,0,10255
0,35,19,0.5,-0.51533,180,0,0,10271
0,74,42,0.5,-0.50534,180,0,0,10294
0,222,141,0.5,-0.47537,180,0,0,10426
1,78,41,0.5,-0.46484,180,0,0,10444
0,22,16,0.5,-0.46187,180,0,0,10455
0,47,23,0.5,-0.455525,180,0,0,10468
0,45,22,0.5,-0.44945,180,0,0,10481
0,0,0,0.5,-0.44945,180,0,0,10488
0,44,24,0.5,-0.44351,180,0,0,10516
-3,71,46,0.5,-0.433925,180,0,0,10540
-2,32,21,0.5,-0.429605,180,0,0,10557
-1,34,24,0.5,-0.425015,180,0,0,10574
-2,36,24,0.5,-0.420155,180,0,0,10588
2,15,13,0.5,-0.41813,180,0,0,10600
1,41,24,0.5,-0.412595,180,0,0,10613
-2,45,4,0.5,-0.40652,180,0,0,10620
3,41,30,0.5,-0.400985,180,0,0,10643
0,40,38,0.5,-0.395585,180,0,0,10661
0,34,24,0.5,-0.390995,180,0,0,10675
0,33,24,0.5,-0.38654,180,0,0,10691
-3,32,23,0.5,-0.38222,180,0,0,10709
-1,31,22,0.5,-0.378035,180,0,0,10725
3,38,24,0.5,-0.372905,180,0,0,10743
-1,41,22,0.5,-0.36737,180,0,0,10758
0,41,24,0.5,-0.361835,180,0,0,10776
0,47,24,0.5,-0.35549,180,0,0,10791
0,44,24,0.5,-0.34955,180,0,0,10813
0,19,17,0.5,-0.346985,180,0,0,10828
0,22,13,0.5,-0.344015,180,0,0,10837
0,38,24,0.5,-0.338885,180,0,0,10855
-1,36,24,0.5,-0.334025,180,0,0,10875
0,38,24,0.5,-0.328895,180,0,0,10891
0,44,24,0.5,-0.322955,180,0,0,10908
-1,38,22,0.5,-0.317825,180,0,0,10923
0,31,18,0.5,-0.31364,180,0,0,10939
0,54,24,0.5,-0.30635,180,0,0,10957
0,54,24,0.5,-0.29906,180,0,0,10973
0,50,24,0.5,-0.29231,180,0,0,10991
-3,49,24,0.5,-0.285695,180,0,0,11006
0,45,24,0.5,-0.27962,180,0,0,11026
-1,90,35,0.5,-0.26747,180,0,0,11044
2,49,37,0.5,-0.260855,180,0,0,11064
-3,55,24,0.5,-0.25343,180,0,0,11078
0,56,22,0.5,-0.24587,180,1,0,11092
0,54,21,0.5,-0.23858,180,1,0,11108
-1,13,7,0.5,-0.236825,180,1,0,11119
0,47,22,0.5,-0.23048,180,0,0,11141
-2,20,9,0.5,-0.22778,180,0,0,11153
3,-1,1,0.5,-0.227915,180,0,0,11168
1,19,21,0.5,-0.22535,180,0,0,11190
0,28,20,0.5,-0.22157,180,0,0,11204
0,27,16,0.5,-0.217925,180,0,0,11222
0,21,7,0.5,-0.21509,180,0,0,11236
1,37,21,0.5,-0.210095,180,0,1,11257
-3,12,2,0.5,-0.208475,180,0,1,11268
0,11,6,0.5,-0.20699,180,0,1,11285
0,42,37,0.5,-0.20132,180,0,1,11337
-1,-3,7,0.5,-0.201725,180,0,1,11347
0,0,0,0.5,-0.201725,180,0,1,11352
0,-8,5,0.5,-0.202805,180,0,1,11363
0,-8,3,0.5,-0.203885,180,0,0,11381
0,-9,2,0.5,-0.2051,180,0,0,11396
0,-5,0,0.5,-0.205775,180,0,0,11412
0,-4,0,0.5,-0.206315,180,0,1,11429
0,-1,0,0.5,-0.20645,180,0,1,11445
0,2,1,0.5,-0.20618,180,0,1,11462
1,1,-1,0.5,-0.206045,180,0,1,11480
0,3,0,0.5,-0.20564,180,0,1,11495
-1,3,0,0.5,-0.205235,180,0,1,11512
2,3,2,0.5,-0.20483,180,0,1,11530
2,2,0,0.5,-0.20456,180,0,1,11545
2,3,0,0.5,-0.204155,180,0,1,11563
-4,6,0,0.5,-0.203345,180,0,1,11580
-4,1,1,0.5,-0.20321,180,0,1,11595
0,-1,1,0.5,-0.203345,180,0,1,11612
0,-2,2,0.5,-0.203615,180,0,1,11630
0,-1,2,0.5,-0.20375,180,0,1,11646
0,-2,0,0.5,-0.20402,180,0,1,11662
0,0,2,0.5,-0.20402,180,0,1,11680
0,2,2,0.5,-0.20375,180,0,1,11695
0,1,1,0.5,-0.203615,180,0,0,11714
-3,2,1,0.5,-0.203345,180,0,0,11730
-1,2,2,0.5,-0.203075,180,0,0,11746
0,2,3,0.5,-0.202805,180,0,0,11764
0,1,1,0.5,-0.20267,180,0,1,11780
0,3,2,0.5,-0.202265,180,0,1,11795
0,3,3,0.5,-0.20186,180,0,1,11813
-1,4,0,0.5,-0.20132,180,0,0,11830
