head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,-16,0,0,20,120792
0,-6,0,0,20,120801
0,0,0,0,20,120811
0,-7,0,0,20,120825
0,-7,0,0,20,120848
0,-12,0,0,20,120876
0,0,0,0,20,120885
0,-7,0,0,20,120899
0,0,0,0,20,120916
0,0,0,0,20,120926
0,1,0,0,20,120952
0,5,0,0,20,120960
0,0,0,0,20,120976
0,6,0,0,20,120993
0,17,0,0,20,121009
0,10,0,0,20,121026
0,10,0,0,20,121043
0,10,0,0,20,121059
0,11,0,0,20,121076
0,11,0,0,20,121093
0,2,0,0,20,121109
0,3,0,0,20,121126
0,3,0,0,20,121143
0,3,0,0,20,121159
0,3,0,0,20,121179
0,3,0,0,20,121193
0,3,0,0,20,121210
0,3,0,0,20,121227
0,0,0,0,20,121242
0,6,0,0,20,121259
0,3,0,0,20,121277
0,3,0,0,20,121293
0,6,0,0,20,121310
0,3,0,0,20,121326
0,3,0,0,20,121343
0,2,0,0,20,121359
0,2,0,0,20,121376
0,0,0,0,20,121392
0,0,0,0,20,121409
0,0,0,0,20,121426
0,0,0,0,20,121442
0,0,0,0,20,121459
0,0,0,0,20,121476
0,0,0,0,20,121492
0,0,0,0,20,121510
0,0,0,0,20,121526
0,0,0,0,20,121542
0,0,0,0,20,121559
0,0,0,0,20,121576
0,0,0,0,20,121592
0,0,0,0,20,121609
0,0,0,0,20,121626
0,0,0,0,20,121643
0,0,0,0,20,121659
0,0,0,0,20,121676
0,0,0,0,20,121692
0,0,0,0,20,121709
0,0,0,0,20,121726
0,3,0,0,20,121743
0,5,0,0,20,121759
0,6,0,0,20,121777
0,7,0,0,20,121792
0,8,0,0,20,121809
0,9,0,0,20,121826
0,9,0,0,20,121844
0,9,0,0,20,121859
0,7,0,0,20,121876
0,6,0,0,20,121893
0,2,0,0,20,121910
0,6,0,0,20,121927
0,3,0,0,20,121943
0,3,0,0,20,121959
0,3,0,0,20,121977
0,2,0,0,20,121993
0,4,0,0,20,122010
0,3,0,0,20,122027
0,1,0,0,20,122043
0,3,0,0,20,122059
0,5,0,0,20,122076
0,3,0,0,20,122093
0,0,0,0,20,122109
0,3,0,0,20,122126
0,0,0,0,20,122142
