head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,15,0,1,20,90748
0,0,0,1,20,90757
0,0,0,1,20,90765
0,0,0,1,20,90791
0,0,0,1,20,90802
0,0,0,1,20,90822
0,0,0,1,20,90844
0,7,0,1,20,90860
0,0,0,1,20,90870
0,9,0,1,20,90893
0,10,0,1,20,90904
0,11,0,1,20,90920
0,12,0,1,20,90932
0,13,0,1,20,90948
0,14,0,1,20,90965
0,4,0,1,20,90982
0,6,0,1,20,91006
0,0,0,1,20,91015
0,3,0,1,20,91032
0,3,0,1,20,91048
0,6,0,1,20,91065
0,3,0,1,20,91081
0,2,0,1,20,91098
0,3,0,1,20,91115
0,3,0,1,20,91132
0,2,0,1,20,91148
0,3,0,1,20,91167
0,3,0,1,20,91182
0,3,0,1,20,91198
0,3,0,1,20,91215
0,3,0,1,20,91232
0,3,0,1,20,91248
0,3,0,1,20,91265
0,3,0,1,20,91281
0,3,0,1,20,91299
0,3,0,1,20,91315
0,3,0,1,20,91332
0,3,0,1,20,91348
0,2,0,1,20,91365
0,3,0,1,20,91382
0,3,0,1,20,91398
0,3,0,1,20,91415
0,3,0,1,20,91432
0,3,0,1,20,91448
0,6,0,1,20,91466
0,3,0,1,20,91482
0,2,0,1,20,91499
0,3,0,1,20,91516
0,3,0,1,20,91532
0,3,0,1,20,91548
0,3,0,1,20,91565
0,2,0,1,20,91582
0,1,0,1,20,91598
0,2,0,1,20,91615
0,5,0,1,20,91632
0,6,0,1,20,91650
0,8,0,1,20,91666
0,3,0,1,20,91682
0,3,0,1,20,91700
0,3,0,1,20,91715
0,3,0,1,20,91732
0,3,0,1,20,91750
0,3,0,1,20,91765
0,3,0,1,20,91782
0,3,0,1,20,91799
0,3,0,1,20,91815
0,3,0,1,20,91833
0,3,0,1,20,91850
0,5,0,1,20,91868
0,3,0,1,20,91883
0,2,0,1,20,91908
0,4,0,1,20,91919
0,3,0,1,20,91932
0,3,0,1,20,91948
0,3,0,1,20,91965
0,3,0,1,20,91982
0,3,0,1,20,91998
0,3,0,1,20,92016
0,3,0,1,20,92032
0,3,0,1,20,92048
0,3,0,1,20,92065
0,3,0,1,20,92082
0,3,0,1,20,92098
0,2,0,1,20,92116
0,3,0,1,20,92132
0,3,0,1,20,92149
0,2,0,1,20,92165
0,3,0,1,20,92183
0,2,0,1,20,92199
0,4,0,1,20,92216
0,3,0,1,20,92232
0,3,0,1,20,92249
0,6,0,1,20,92266
0,3,0,1,20,92282
0,3,0,1,20,92298
0,3,0,1,20,92315
0,2,0,1,20,92332
0,3,0,1,20,92348
0,3,0,1,20,92366
0,3,0,1,20,92382
