head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,0,20,19
0,341,0,0,20,627
0,0,0,0,20,631
0,3,0,0,20,645
0,3,0,0,20,661
0,3,0,0,20,678
0,3,0,0,20,694
0,3,0,0,20,712
0,3,0,0,20,728
0,2,0,0,20,745
0,3,0,0,20,759
0,0,0,0,20,778
0,6,0,0,20,793
0,3,0,0,20,812
0,2,0,0,20,827
0,3,0,0,20,843
0,3,0,0,20,859
0,0,0,0,20,876
0,8,0,0,20,892
0,3,0,0,20,909
0,3,0,0,20,926
0,3,0,0,20,942
0,3,0,0,20,960
0,3,0,0,20,976
0,3,0,0,20,992
0,2,0,0,20,1009
0,3,0,0,20,1026
0,3,0,0,20,1042
0,2,0,0,20,1059
0,6,0,0,20,1076
0,3,0,0,20,1092
0,3,0,0,20,1110
0,2,0,0,20,1126
0,2,0,0,20,1142
0,6,0,0,20,1159
0,2,0,0,20,1176
0,3,0,0,20,1192
0,2,0,0,20,1209
0,4,0,0,20,1226
0,3,0,0,20,1242
0,3,0,0,20,1259
0,6,0,0,20,1276
0,3,0,0,20,1293
0,3,0,0,20,1309
0,3,0,0,20,1326
0,3,0,0,20,1342
0,3,0,0,20,1359
0,2,0,0,20,1376
0,2,0,0,20,1392
0,3,0,0,20,1409
0,3,0,0,20,1425
0,2,0,0,20,1443
0,4,0,0,20,1459
0,3,0,0,20,1476
0,2,0,0,20,1492
0,2,0,0,20,1509
0,3,0,0,20,1526
0,3,0,0,20,1543
0,2,0,0,20,1559
0,3,0,0,20,1575
0,3,0,0,20,1592
0,3,0,0,20,1609
0,4,0,0,20,1626
0,3,0,0,20,1643
0,5,0,0,20,1660
0,3,0,0,20,1676
0,3,0,0,20,1693
0,3,0,0,20,1709
0,3,0,0,20,1726
0,3,0,0,20,1745
0,3,0,0,20,1760
0,2,0,0,20,1778
0,3,0,0,20,1792
0,0,0,0,20,1809
0,5,0,0,20,1826
0,3,0,0,20,1842
0,3,0,0,20,1860
0,3,0,0,20,1876
0,3,0,0,20,1892
0,3,0,0,20,1909
0,2,0,0,20,1927
0,3,0,0,20,1943
0,3,0,0,20,1960
0,3,0,0,20,1976
0,3,0,0,20,1993
0,3,0,0,20,2010
0,3,0,0,20,2027
0,3,0,0,20,2043
0,3,0,0,20,2060
0,5,0,0,20,2078
0,3,0,0,20,2093
0,0,0,0,20,2109
0,6,0,0,20,2126
0,3,0,0,20,2143
0,3,0,0,20,2160
0,6,0,0,20,2196
0,0,0,0,20,2203
0,3,0,0,20,2213
0,3,0,0,20,2230
0,3,0,0,20,2246
0,3,0,0,20,2263
0,3,0,0,20,2279
0,3,0,0,20,2296
0,3,0,0,20,2313
0,3,0,0,20,2329
0,3,0,0,20,2346
0,3,0,0,20,2363
0,3,0,0,20,2380
0,6,0,0,20,2396
0,3,0,0,20,2413
0,3,0,0,20,2430
0,3,0,0,20,2446
0,3,0,0,20,2463
0,3,0,0,20,2480
0,3,0,0,20,2496
0,3,0,0,20,2513
0,3,0,0,20,2530
0,3,0,0,20,2546
0,3,0,0,20,2563
0,3,0,0,20,2579
0,3,0,0,20,2596
0,3,0,0,20,2613
0,3,0,0,20,2629
0,3,0,0,20,2646
0,3,0,0,20,2663
0,3,0,0,20,2680
0,3,0,0,20,2697
0,3,0,0,20,2713
0,3,0,0,20,2730
0,3,0,0,20,2746
0,3,0,0,20,2764
0,2,0,0,20,2780
0,6,0,0,20,2796
0,3,0,0,20,2820
0,3,0,0,20,2829
0,0,0,0,20,2846
0,6,0,0,20,2863
0,2,0,0,20,2879
0,3,0,0,20,2896
0,2,0,0,20,2913
0,3,0,0,20,2930
0,3,0,0,20,2946
0,3,0,0,20,2963
0,3,0,0,20,2980
0,3,0,0,20,2996
0,3,0,0,20,3013
0,3,0,0,20,3030
0,3,0,0,20,3046
0,3,0,0,20,3063
