head_yaw,head_thrust,head_slip,current_condition,loom_cur_distance,ms_now
0,0,0,1,20,30673
0,0,0,1,20,30685
0,0,0,1,20,30694
0,0,0,1,20,30707
0,0,0,1,20,30725
0,0,0,1,20,30740
0,6,0,1,20,30758
0,8,0,1,20,30774
0,9,0,1,20,30790
0,10,0,1,20,30807
0,11,0,1,20,30830
0,12,0,1,20,30840
0,13,0,1,20,30857
0,13,0,1,20,30874
0,3,0,1,20,30890
0,3,0,1,20,30907
0,3,0,1,20,30924
0,3,0,1,20,30940
0,3,0,1,20,30957
0,3,0,1,20,30974
0,3,0,1,20,30990
0,3,0,1,20,31007
0,6,0,1,20,31025
0,3,0,1,20,31040
0,3,0,1,20,31057
0,3,0,1,20,31074
0,3,0,1,20,31101
0,3,0,1,20,31109
0,3,0,1,20,31125
0,2,0,1,20,31140
0,3,0,1,20,31157
0,3,0,1,20,31174
0,3,0,1,20,31190
0,3,0,1,20,31207
0,3,0,1,20,31224
0,3,0,1,20,31240
0,3,0,1,20,31257
0,3,0,1,20,31276
0,2,0,1,20,31290
0,3,0,1,20,31307
0,3,0,1,20,31324
0,3,0,1,20,31340
0,3,0,1,20,31357
0,3,0,1,20,31374
0,3,0,1,20,31390
0,3,0,1,20,31407
0,6,0,1,20,31424
0,3,0,1,20,31440
0,2,0,1,20,31457
0,3,0,1,20,31474
0,3,0,1,20,31490
0,3,0,1,20,31507
0,3,0,1,20,31524
0,3,0,1,20,31540
0,3,0,1,20,31557
0,3,0,1,20,31574
0,3,0,1,20,31590
0,2,0,1,20,31608
0,3,0,1,20,31624
0,3,0,1,20,31640
0,3,0,1,20,31657
0,3,0,1,20,31674
0,3,0,1,20,31690
0,3,0,1,20,31707
0,3,0,1,20,31724
0,3,0,1,20,31740
0,3,0,1,20,31757
0,3,0,1,20,31774
0,3,0,1,20,31791
0,3,0,1,20,31807
0,6,0,1,20,31825
0,3,0,1,20,31840
0,3,0,1,20,31857
0,2,0,1,20,31874
0,3,0,1,20,31890
0,3,0,1,20,31907
0,3,0,1,20,31924
0,3,0,1,20,31940
0,3,0,1,20,31957
0,3,0,1,20,31974
0,3,0,1,20,31991
0,3,0,1,20,32007
0,3,0,1,20,32024
0,3,0,1,20,32041
0,3,0,1,20,32058
0,3,0,1,20,32074
0,3,0,1,20,32090
0,3,0,1,20,32108
0,6,0,1,20,32130
0,0,0,1,20,32140
0,3,0,1,20,32157
0,3,0,1,20,32174
0,2,0,1,20,32190
0,3,0,1,20,32207
0,6,0,1,20,32224
0,3,0,1,20,32241
0,0,0,1,20,32257
0,5,0,1,20,32276
0,3,0,1,20,32290
0,3,0,1,20,32309
0,3,0,1,20,32324
0,0,0,1,20,32340
0,6,0,1,20,32359
0,3,0,1,20,32374
0,3,0,1,20,32390
0,3,0,1,20,32407
0,2,0,1,20,32424
0,-1,0,1,20,32440
0,-1,0,1,20,32458
0,-5,0,1,20,32477
0,-7,0,1,20,32490
0,-8,0,1,20,32507
0,-7,0,1,20,32525
0,-4,0,1,20,32540
0,-3,0,1,20,32557
0,-3,0,1,20,32574
0,-3,0,1,20,32590
0,-2,0,1,20,32609
0,-4,0,1,20,32624
0,0,0,1,20,32640
0,5,0,1,20,32657
0,7,0,1,20,32674
0,9,0,1,20,32691
0,11,0,1,20,32707
0,12,0,1,20,32724
0,13,0,1,20,32741
0,14,0,1,20,32758
0,15,0,1,20,32774
0,5,0,1,20,32791
0,3,0,1,20,32807
0,3,0,1,20,32824
0,3,0,1,20,32841
0,3,0,1,20,32858
0,3,0,1,20,32875
0,3,0,1,20,32891
0,2,0,1,20,32908
0,4,0,1,20,32926
0,3,0,1,20,32942
0,3,0,1,20,32957
0,3,0,1,20,32975
0,3,0,1,20,32992
0,3,0,1,20,33009
0,6,0,1,20,33025
0,0,0,1,20,33041
0,-3,0,1,20,33058
0,-4,0,1,20,33075
0,0,0,1,20,33090
0,-10,0,1,20,33112
0,-5,0,1,20,33124
0,-5,0,1,20,33141
0,-3,0,1,20,33158
0,1,0,1,20,33174
0,4,0,1,20,33192
0,7,0,1,20,33207
0,9,0,1,20,33224
0,11,0,1,20,33241
0,12,0,1,20,33257
