0,0,0,0,-0.46,180,0,2671
0,0,0,0,-0.46,180,0,2793
0,0,0,0,-0.46,180,0,2799
0,0,0,0,-0.46,180,0,2816
0,0,0,0,-0.46,180,0,2833
0,0,0,0,-0.46,180,0,2851
0,0,0,0,-0.46,180,0,2866
0,0,0,0,-0.46,180,0,2883
0,0,0,0,-0.46,180,0,2900
0,0,0,0,-0.46,180,0,2918
0,0,0,0,-0.46,180,0,2933
0,0,0,0,-0.46,180,0,2951
0,0,0,0,-0.46,180,0,2967
0,0,0,0,-0.46,180,0,2984
0,0,0,0,-0.46,180,0,3000
0,0,0,0,-0.46,180,0,3017
0,0,0,0,-0.46,180,0,3033
0,0,0,0,-0.46,180,0,3050
0,0,0,0,-0.46,180,0,3067
0,0,0,0,-0.46,180,0,3084
0,0,0,0,-0.46,180,0,3100
0,0,0,0,-0.46,180,0,3117
0,0,0,0,-0.46,180,0,3134
0,0,0,0,-0.46,180,0,3150
0,0,0,0,-0.46,180,0,3167
0,0,0,0,-0.46,180,0,3184
0,0,0,0,-0.46,180,0,3199
0,0,0,0,-0.46,180,0,3216
0,0,0,0,-0.46,180,0,3233
0,0,0,0,-0.46,180,0,3249
0,0,0,0,-0.46,180,0,3267
0,0,0,0,-0.46,180,0,3284
0,0,0,0,-0.46,180,0,3300
0,0,0,0,-0.46,180,0,3318
0,0,0,0,-0.46,180,0,3334
0,0,0,0,-0.46,180,0,3350
0,0,0,0,-0.46,180,0,3367
0,0,0,0,-0.46,180,0,3384
0,0,0,0,-0.46,180,0,3400
0,0,0,0,-0.46,180,0,3418
0,0,0,0,-0.46,180,0,3433
0,0,0,0,-0.46,180,0,3451
0,0,0,0,-0.46,180,0,3467
0,0,0,0,-0.46,180,0,3483
0,0,0,0,-0.46,180,0,3500
0,0,0,0,-0.46,180,0,3516
0,0,0,0,-0.46,180,0,3534
1,-8,0,-0.000035,-0.452,180.25,0,3550
0,-6,0,-0.000061,-0.446,180.25,0,3567
0,-7,0,-0.000092,-0.439,180.25,0,3584
0,-4,0,-0.000109,-0.435,180.25,0,3600
1,-3,0,-0.000135,-0.432,180.5,0,3617
-1,-5,0,-0.000157,-0.427,180.25,0,3633
0,-4,0,-0.000175,-0.423,180.25,0,3650
0,-6,0,-0.000201,-0.417,180.25,0,3667
0,-4,0,-0.000218,-0.413001,180.25,0,3684
0,-4,0,-0.000236,-0.409001,180.25,0,3700
1,-5,0,-0.000279,-0.404001,180.5,0,3718
0,-4,0,-0.000314,-0.400001,180.5,0,3734
1,-5,0,-0.00038,-0.395001,180.75,0,3751
1,-2,0,-0.000415,-0.393002,181,0,3767
0,-4,0,-0.000484,-0.389002,181,0,3783
0,-3,0,-0.000537,-0.386003,181,0,3801
0,-3,0,-0.000589,-0.383003,181,0,3817
1,-4,0,-0.000676,-0.379004,181.25,0,3834
