0,0,0,0,0,4528
0,0,0,0,0,4644
0,0,0,0,0,4661
0,0,0,0,0,4678
0,0,0,0,0,4695
0,0,0,0,0,4712
0,0,0,0,0,4728
0,0,0,0,0,4746
0,0,0,0,0,4762
0,0,0,0,0,4779
0,0,0,0,0,4795
0,0,0,0,0,4812
0,0,0,0,0,4827
0,0,0,0,0,4844
0,0,0,0,0,4861
0,0,0,0,0,4878
0,0,0,0,0,4896
0,0,0,0,0,4912
0,0,0,0,0,4929
0,0,0,0,0,4945
0,0,0,0,0,4961
0,0,0,0,0,4979
0,0,0,0,0,4995
0,0,0,0,0,5012
0,0,0,0,0,5028
0,0,0,0,0,5044
0,0,0,0,0,5062
0,0,0,0,0,5078
0,0,0,0,0,5094
0,0,0,0,0,5112
6,-2,0,-0.000217,0.001988,5129
7,-3,0,-0.000633,0.004959,5147
3,-2,0,-0.000936,0.006936,5162
4,-1,0,-0.001105,0.007922,5179
5,-4,0,-0.001866,0.011849,5196
2,-1,0,-0.002065,0.012829,5213
3,-1,0,-0.002276,0.013806,5229
2,-1,0,-0.002497,0.014782,5246
2,-1,0,-0.002725,0.015755,5262
3,-1,0,-0.002967,0.016725,5280
3,-1,0,-0.003221,0.017693,5295
3,-2,0,-0.003754,0.01962,5313
7,-1,0,-0.00405,0.020575,5329
5,-1,0,-0.004367,0.021524,5346
10,0,0,-0.004367,0.021524,5363
7,0,0,-0.004367,0.021524,5379
5,1,0,-0.003961,0.02061,5396
12,0,0,-0.003961,0.02061,5413
10,1,0,-0.003469,0.019739,5429
15,3,0,-0.001825,0.01723,5446
8,2,0,-0.000672,0.015596,5462
7,1,0,-0.00007,0.014797,5478
10,1,0,0.000565,0.014025,5496
7,1,0,0.001224,0.013273,5512
8,1,0,0.001909,0.012544,5529
13,1,0,0.002634,0.011855,5545
8,2,0,0.004131,0.010529,5562
14,2,0,0.005707,0.009297,5579
11,1,0,0.006523,0.00872,5595
12,1,0,0.007368,0.008185,5612
17,2,0,0.009134,0.007246,5629
13,2,0,0.01095,0.006407,5646
17,3,0,0.013759,0.005355,5663
13,2,0,0.015669,0.004761,5679
11,1,0,0.016637,0.00451,5695
15,2,0,0.018602,0.004136,5713
9,0,0,0.018602,0.004136,5729
15,2,0,0.020595,0.003969,5747
8,1,0,0.021593,0.003921,5763
8,1,0,0.022593,0.003907,5780
11,1,0,0.023593,0.003942,5795
8,1,0,0.02459,0.004011,5812
13,2,0,0.026574,0.004262,5829
8,1,0,0.027562,0.004422,5845
9,1,0,0.028542,0.004621,5862
13,3,0,0.031443,0.005384,5879
10,1,0,0.032398,0.00568,5895
10,2,0,0.034281,0.006354,5912
16,0,0,0.034281,0.006354,5929
11,1,0,0.035176,0.0068,5945
13,0,0,0.035176,0.0068,5962
8,0,0,0.035176,0.0068,5979
8,0,0,0.035176,0.0068,5996
13,-3,0,0.032779,0.004996,6012
10,-1,0,0.032007,0.00436,6028
15,-1,0,0.031279,0.003676,6045
12,-2,0,0.029895,0.002232,6061
12,-1,0,0.029242,0.001474,6078
