0,0,0,0,0,2714
0,0,0,0,0,2824
0,0,0,0,0,2830
0,0,0,0,0,2847
0,0,0,0,0,2864
0,0,0,0,0,2881
0,0,0,0,0,2898
0,0,0,0,0,2914
0,0,0,0,0,2931
0,0,0,0,0,2948
0,0,0,0,0,2964
0,0,0,0,0,2982
0,0,0,0,0,2998
0,0,0,0,0,3015
0,0,0,0,0,3031
0,0,0,0,0,3048
0,0,0,0,0,3065
0,0,0,0,0,3081
0,0,0,0,0,3098
0,0,0,0,0,3115
0,0,0,0,0,3131
0,0,0,0,0,3148
1,-10,0,0.000044,-0.01,3165
0,-6,0,0.00007,-0.016,3182
1,-8,0,0.00014,-0.024,3198
1,-8,0,0.000244,-0.031999,3214
0,-4,0,0.000297,-0.035999,3231
1,-9,0,0.000454,-0.044997,3249
0,-6,0,0.000558,-0.050996,3265
1,-5,0,0.000668,-0.055995,3282
0,-10,0,0.000886,-0.065993,3298
0,-5,0,0.000995,-0.070991,3314
1,-4,0,0.001099,-0.07499,3331
0,-5,0,0.00123,-0.079988,3348
0,-3,0,0.001309,-0.082987,3365
1,-4,0,0.001431,-0.086985,3382
0,-4,0,0.001553,-0.090984,3399
1,-4,0,0.001693,-0.094981,3416
0,-4,0,0.001832,-0.098979,3432
2,-4,0,0.002007,-0.102975,3448
0,-5,0,0.002225,-0.10797,3466
1,-3,0,0.002369,-0.110967,3482
0,-2,0,0.002465,-0.112964,3499
0,-3,0,0.002609,-0.115961,3516
0,-3,0,0.002753,-0.118958,3532
1,-4,0,0.002962,-0.122952,3549
0,-4,0,0.003171,-0.126947,3565
0,-2,0,0.003276,-0.128944,3581
0,-1,0,0.003328,-0.129942,3598
0,-4,0,0.003538,-0.133937,3615
0,-1,0,0.00359,-0.134936,3631
0,-7,0,0.003956,-0.141926,3648
1,-3,0,0.004127,-0.144921,3665
0,-3,0,0.004297,-0.147916,3681
0,-7,0,0.004693,-0.154905,3698
0,-3,0,0.004864,-0.1579,3714
1,-4,0,0.005108,-0.161893,3731
0,-5,0,0.005413,-0.166883,3748
0,-3,0,0.005596,-0.169878,3765
0,-7,0,0.006023,-0.176865,3782
0,-5,0,0.006329,-0.181856,3798
0,-3,0,0.006512,-0.18485,3814
1,-9,0,0.0071,-0.193831,3831
0,-5,0,0.007428,-0.19882,3849
1,-6,0,0.007846,-0.204805,3865
1,-8,0,0.008439,-0.212783,3882
0,-5,0,0.008809,-0.21777,3898
1,-8,0,0.009437,-0.225745,3915
0,-6,0,0.009908,-0.231726,3932
2,-5,0,0.01,-0.236707,3948
1,-12,0,0.01,-0.248657,3965
0,-8,0,0.01,-0.256623,3981
1,-10,0,0.01,-0.266577,3998
