0,0,0,0,-0.46,180,6380
0,0,0,0,-0.46,180,6486
0,0,0,0,-0.46,180,6493
0,0,0,0,-0.46,180,6510
0,0,0,0,-0.46,180,6527
0,0,0,0,-0.46,180,6544
0,0,0,0,-0.46,180,6560
0,0,0,0,-0.46,180,6578
0,0,0,0,-0.46,180,6594
0,0,0,0,-0.46,180,6611
0,0,0,0,-0.46,180,6627
0,0,0,0,-0.46,180,6644
0,0,0,0,-0.46,180,6661
0,0,0,0,-0.46,180,6677
0,0,0,0,-0.46,180,6694
0,0,0,0,-0.46,180,6711
0,0,0,0,-0.46,180,6728
0,0,0,0,-0.46,180,6744
0,0,0,0,-0.46,180,6761
0,0,0,0,-0.46,180,6777
0,0,0,0,-0.46,180,6794
0,0,0,0,-0.46,180,6811
0,0,0,0,-0.46,180,6827
0,0,0,0,-0.46,180,6844
0,0,0,0,-0.46,180,6861
0,0,0,0,-0.46,180,6877
0,0,0,0,-0.46,180,6894
0,0,0,0,-0.46,180,6911
0,0,0,0,-0.46,180,6928
0,0,0,0,-0.46,180,6944
0,0,0,0,-0.46,180,6961
0,0,0,0,-0.46,180,6977
0,0,0,0,-0.46,180,6994
0,0,0,0,-0.46,180,7011
0,0,0,0,-0.46,180,7028
0,0,0,0,-0.46,180,7044
0,0,0,0,-0.46,180,7061
0,0,0,0,-0.46,180,7077
-1,-6,0,0.000026,-0.454,179.75,7095
0,-10,0,0.00007,-0.444,179.75,7111
0,-6,0,0.000096,-0.438,179.75,7128
-1,-4,0,0.000131,-0.434,179.5,7144
0,-7,0,0.000192,-0.427001,179.5,7162
0,-4,0,0.000227,-0.423001,179.5,7178
1,-8,0,0.000262,-0.415001,179.75,7196
0,-6,0,0.000288,-0.409001,179.75,7211
1,-5,0,0.000288,-0.404001,180,7228
0,-8,0,0.000288,-0.396001,180,7245
1,-6,0,0.000262,-0.390001,180.25,7261
0,-5,0,0.00024,-0.385001,180.25,7278
-1,-10,0,0.00024,-0.375001,180,7295
0,-10,0,0.00024,-0.365001,180,7311
0,-9,0,0.00024,-0.356001,180,7328
-1,-14,0,0.000301,-0.342001,179.75,7344
1,-8,0,0.000301,-0.334001,180,7361
1,-9,0,0.000262,-0.325001,180.25,7378
1,-4,0,0.000227,-0.321001,180.5,7394
0,-6,0,0.000175,-0.315002,180.5,7412
0,-8,0,0.000105,-0.307002,180.5,7428
0,-6,0,0.000052,-0.301002,180.5,7445
-1,-8,0,0.000017,-0.293002,180.25,7462
0,-13,0,-0.000039,-0.280002,180.25,7478
-1,-8,0,-0.000039,-0.272002,180,7494
-1,-8,0,-0.000004,-0.264002,179.75,7511
-1,-14,0,0.000118,-0.250003,179.5,7527
-1,-10,0,0.000249,-0.240004,179.25,7545
0,-16,0,0.000458,-0.224005,179.25,7561
-1,-11,0,0.00065,-0.213007,179,7578
0,-11,0,0.000842,-0.202009,179,7595
0,-17,0,0.001139,-0.185011,179,7611
-1,-11,0,0.001379,-0.174014,178.75,7628
0,-11,0,0.001619,-0.163016,178.75,7645
-1,-19,0,0.002116,-0.144023,178.5,7661
0,-12,0,0.00243,-0.132027,178.5,7678
-2,-18,0,0.003058,-0.114038,178,7694
0,-12,0,0.003477,-0.102045,178,7711
0,-11,0,0.003861,-0.091052,178,7727
1,-11,0,0.004197,-0.080057,178.25,7744
0,-7,0,0.004411,-0.07306,178.25,7761
0,-4,0,0.004533,-0.069062,178.25,7778
-1,-9,0,0.004847,-0.060068,178,7795
1,-9,0,0.005122,-0.051072,178.25,7811
1,-15,0,0.005515,-0.036077,178.5,7828
1,-11,0,0.005754,-0.02508,178.75,7844
2,-11,0,0.005898,-0.014081,179.25,7861
1,-16,0,0.006038,0.001919,179.5,7878
1,-9,0,0.006077,0.010919,179.75,7893
0,-6,0,0.006104,0.016919,179.75,7911
0,0,0,0.006104,0.016919,179.75,7928
0,0,0,0.006104,0.016919,179.75,7943
0,0,0,0.006104,0.016919,179.75,7961
0,0,0,0.006104,0.016919,179.75,7977
0,0,0,0.006104,0.016919,179.75,7994
0,0,0,0.006104,0.016919,179.75,8011
0,0,0,0.006104,0.016919,179.75,8027
0,0,0,0.006104,0.016919,179.75,8044
0,0,0,0.006104,0.016919,179.75,8061
0,0,0,0.006104,0.016919,179.75,8078
0,0,0,0.006104,0.016919,179.75,8094
0,0,0,0.006104,0.016919,179.75,8111
0,0,0,0.006104,0.016919,179.75,8128
0,0,0,0.006104,0.016919,179.75,8144
0,0,0,0.006104,0.016919,179.75,8161
-3,-16,0,0.006383,0.032916,179,8179
-3,-11,0,0.006719,0.043911,178.25,8195
-2,-9,0,0.007072,0.052904,177.75,8211
-2,-14,0,0.007744,0.066888,177.25,8228
0,-8,0,0.008128,0.074879,177.25,8244
0,-9,0,0.008559,0.083868,177.25,8261
0,-14,0,0.009231,0.097852,177.25,8278
-1,-7,0,0.009597,0.104843,177,8295
0,-7,0,0.009964,0.111833,177,8311
-1,-9,0,0.01,0.120819,176.75,8328
1,-8,0,0.01,0.128808,177,8345
3,-11,0,0.01,0.139799,177.75,8362
1,-6,0,0.01,0.145796,178,8378
1,-6,0,0.01,0.151793,178.25,8395
0,-9,0,0.01,0.160789,178.25,8411
0,-5,0,0.01,0.165786,178.25,8428
-1,-6,0,0.01,0.171783,178,8445
0,-9,0,0.01,0.180777,178,8461
1,-8,0,0.01,0.188773,178.25,8478
1,-11,0,0.01,0.19977,178.5,8495
0,-4,0,0.01,0.203768,178.5,8511
0,-3,0,0.01,0.206767,178.5,8527
1,-7,0,0.01,0.213766,178.75,8544
0,-5,0,0.01,0.218764,178.75,8560
0,-4,0,0.01,0.222763,178.75,8577
0,-10,0,0.01,0.232761,178.75,8595
1,-7,0,0.01,0.23976,179,8611
0,-11,0,0.01,0.250758,179,8629
1,-6,0,0.01,0.256758,179.25,8644
1,-8,0,0.01,0.264757,179.5,8661
0,-10,0,0.01,0.274757,179.5,8678
1,-6,0,0.01,0.280757,179.75,8693
1,-4,0,0.01,0.284757,180,8711
0,-6,0,0.01,0.290757,180,8728
1,-4,0,0.009983,0.294757,180.25,8744
0,-4,0,0.009965,0.298757,180.25,8761
0,-4,0,0.009948,0.302757,180.25,8777
0,-2,0,0.009939,0.304757,180.25,8794
0,-4,0,0.009921,0.308757,180.25,8811
1,-2,0,0.009904,0.310757,180.5,8827
0,-3,0,0.009878,0.313757,180.5,8845
1,-6,0,0.009799,0.319756,180.75,8862
0,-4,0,0.009747,0.323756,180.75,8878
0,-2,0,0.009721,0.325756,180.75,8895
0,-4,0,0.009668,0.329755,180.75,8911
0,-1,0,0.009655,0.330755,180.75,8928
0,-2,0,0.009629,0.332755,180.75,8945
0,-1,0,0.009616,0.333755,180.75,8961
0,0,0,0.009616,0.333755,180.75,8977
0,-1,0,0.009603,0.334755,180.75,8994
0,0,0,0.009603,0.334755,180.75,9011
0,0,0,0.009603,0.334755,180.75,9027
0,0,0,0.009603,0.334755,180.75,9044
0,0,0,0.009603,0.334755,180.75,9061
0,0,0,0.009603,0.334755,180.75,9078
0,0,0,0.009603,0.334755,180.75,9094
0,0,0,0.009603,0.334755,180.75,9111
0,0,0,0.009603,0.334755,180.75,9128
0,0,0,0.009603,0.334755,180.75,9144
0,0,0,0.009603,0.334755,180.75,9161
0,0,0,0.009603,0.334755,180.75,9176
0,0,0,0.009603,0.334755,180.75,9193
0,0,0,0.009603,0.334755,180.75,9210
0,0,0,0.009603,0.334755,180.75,9227
0,0,0,0.009603,0.334755,180.75,9244
0,0,0,0.009603,0.334755,180.75,9262
0,0,0,0.009603,0.334755,180.75,9278
0,0,0,0.009603,0.334755,180.75,9294
0,0,0,0.009603,0.334755,180.75,9311
0,0,0,0.009603,0.334755,180.75,9327
0,0,0,0.009603,0.334755,180.75,9344
0,0,0,0.009603,0.334755,180.75,9361
0,0,0,0.009603,0.334755,180.75,9378
0,0,0,0.009603,0.334755,180.75,9394
0,0,0,0.009603,0.334755,180.75,9411
0,0,0,0.009603,0.334755,180.75,9428
0,0,0,0.009603,0.334755,180.75,9444
0,0,0,0.009603,0.334755,180.75,9461
0,0,0,0,-0.46,180,9478
0,0,0,0,-0.46,180,9495
0,0,0,0,-0.46,180,9511
0,0,0,0,-0.46,180,9527
0,0,0,0,-0.46,180,9544
0,0,0,0,-0.46,180,9561
0,0,0,0,-0.46,180,9578
0,0,0,0,-0.46,180,9595
0,0,0,0,-0.46,180,9612
0,0,0,0,-0.46,180,9628
0,0,0,0,-0.46,180,9644
0,0,0,0,-0.46,180,9661
0,0,0,0,-0.46,180,9678
0,0,0,0,-0.46,180,9694
0,0,0,0,-0.46,180,9711
0,0,0,0,-0.46,180,9727
0,0,0,0,-0.46,180,9744
0,0,0,0,-0.46,180,9761
0,0,0,0,-0.46,180,9778
0,0,0,0,-0.46,180,9794
0,0,0,0,-0.46,180,9811
0,0,0,0,-0.46,180,9828
0,0,0,0,-0.46,180,9844
0,0,0,0,-0.46,180,9861
0,0,0,0,-0.46,180,9877
