0,0,0,0,0,184.719677,2642
0,0,0,0,0,184.719677,2772
0,0,0,0,0,184.719677,2786
0,0,0,0,0,184.719677,2802
0,0,0,0,0,184.719677,2819
0,0,0,0,0,184.719677,2836
0,0,0,0,0,184.719677,2852
0,0,0,0,0,184.719677,2869
0,0,0,0,0,184.719677,2885
0,0,0,0,0,184.719677,2902
0,0,0,0,0,184.719677,2920
0,0,0,0,0,184.719677,2936
0,0,0,0,0,184.719677,2953
0,0,0,0,0,184.719677,2970
0,0,0,0,0,184.719677,2986
0,0,0,0,0,184.719677,3003
0,0,0,0,0,184.719677,3020
0,0,0,0,0,184.719677,3036
0,0,0,0,0,184.719677,3053
0,0,0,0,0,184.719677,3070
0,0,0,0,0,184.719677,3086
0,0,0,0,0,184.719677,3103
0,0,0,0,0,184.719677,3119
0,0,0,0,0,184.719677,3136
0,0,0,0,0,184.719677,3153
0,0,0,0,0,184.719677,3170
0,0,0,0,0,184.719677,3186
0,0,0,0,0,184.719677,3203
0,0,0,0,0,184.719677,3219
0,0,0,0,0,184.719677,3235
0,0,0,0,0,184.719677,3252
0,0,0,0,0,184.719677,3269
0,0,0,0,0,184.719677,3285
0,0,0,0,0,184.719677,3302
0,0,0,0,0,184.719677,3319
0,0,0,0,0,184.719677,3335
0,0,0,0,0,184.719677,3352
0,0,0,0,0,184.719677,3369
0,0,0,0,0,184.719677,3385
0,0,0,0,0,184.719677,3402
0,0,0,0,0,184.719677,3419
0,0,0,0,0,184.719677,3436
0,0,0,0,0,184.719677,3452
0,0,0,0,0,184.719677,3469
0,0,0,0,0,184.719677,3485
0,0,0,0,0,184.719677,3502
0,0,0,0,0,184.719677,3519
0,0,0,0,0,184.719677,3535
0,0,0,0,0,184.719677,3552
0,0,0,0,0,184.719677,3569
0,0,0,0,0,184.719677,3586
0,0,0,0,0,184.719677,3602
0,0,0,0,0,184.719677,3619
0,0,0,0,0,184.719677,3635
0,0,0,0,0,184.719677,3652
0,0,0,0,0,184.719677,3669
0,0,0,0,0,184.719677,3685
0,0,0,0,0,184.719677,3703
1,-5,0,-0.000433,0.004981,184.969677,3720
0,-6,0,-0.000953,0.010959,184.969677,3737
0,-3,0,-0.001213,0.013947,184.969677,3753
0,-6,0,-0.001733,0.019925,184.969677,3769
0,-2,0,-0.001906,0.021917,184.969677,3787
0,-3,0,-0.002166,0.024906,184.969677,3803
-1,-2,0,-0.00233,0.026899,184.719677,3820
0,-3,0,-0.002577,0.029889,184.719677,3837
0,-2,0,-0.002742,0.031882,184.719677,3853
1,-2,0,-0.002915,0.033875,184.969677,3870
0,-2,0,-0.003088,0.035867,184.969677,3886
0,-4,0,-0.003435,0.039852,184.969677,3903
0,-1,0,-0.003521,0.040848,184.969677,3920
0,-3,0,-0.003781,0.043837,184.969677,3937
0,-1,0,-0.003868,0.044833,184.969677,3953
0,-2,0,-0.004041,0.046826,184.969677,3970
0,-1,0,-0.004128,0.047822,184.969677,3986
0,-3,0,-0.004388,0.050811,184.969677,4004
0,-3,0,-0.004648,0.0538,184.969677,4020
0,-1,0,-0.004734,0.054796,184.969677,4036
0,-1,0,-0.004821,0.055792,184.969677,4053
0,-1,0,-0.004907,0.056788,184.969677,4069
1,0,0,-0.004907,0.056788,185.219677,4086
0,-4,0,-0.005271,0.060772,185.219677,4103
0,-1,0,-0.005362,0.061768,185.219677,4120
0,-1,0,-0.005453,0.062763,185.219677,4137
0,0,0,-0.005453,0.062763,185.219677,4153
0,0,0,-0.005453,0.062763,185.219677,4170
0,0,0,-0.005453,0.062763,185.219677,4187
0,0,0,-0.005453,0.062763,185.219677,4203
0,0,0,-0.005453,0.062763,185.219677,4219
0,-1,0,-0.005544,0.063759,185.219677,4236
0,-2,0,-0.005726,0.065751,185.219677,4253
0,-1,0,-0.005817,0.066747,185.219677,4270
0,0,0,-0.005817,0.066747,185.219677,4286
0,-1,0,-0.005908,0.067743,185.219677,4303
0,-2,0,-0.00609,0.069734,185.219677,4320
0,0,0,-0.00609,0.069734,185.219677,4336
0,-1,0,-0.006181,0.07073,185.219677,4353
0,-1,0,-0.006272,0.071726,185.219677,4370
0,-2,0,-0.006454,0.073718,185.219677,4387
0,-2,0,-0.006636,0.07571,185.219677,4403
0,-1,0,-0.006727,0.076705,185.219677,4420
0,-1,0,-0.006818,0.077701,185.219677,4436
-1,-2,0,-0.006991,0.079694,184.969677,4453
0,-2,0,-0.007164,0.081686,184.969677,4470
0,-1,0,-0.007251,0.082682,184.969677,4486
0,-3,0,-0.007511,0.085671,184.969677,4503
0,-2,0,-0.007684,0.087664,184.969677,4520
0,-4,0,-0.008031,0.091649,184.969677,4537
0,-2,0,-0.008204,0.093641,184.969677,4552
0,-2,0,-0.008377,0.095634,184.969677,4570
0,-3,0,-0.008637,0.098622,184.969677,4587
1,-4,0,-0.009001,0.102606,185.219677,4602
0,-5,0,-0.009456,0.107585,185.219677,4619
0,-5,0,-0.009911,0.112564,185.219677,4636
0,-5,0,-0.010366,0.117543,185.219677,4653
0,-8,0,-0.011093,0.12551,185.219677,4670
0,-6,0,-0.011639,0.131485,185.219677,4686
0,-9,0,-0.012458,0.140448,185.219677,4703
0,-6,0,-0.013004,0.146423,185.219677,4719
1,-6,0,-0.013576,0.152396,185.469677,4736
0,-10,0,-0.014529,0.16235,185.469677,4752
0,-5,0,-0.015006,0.167328,185.469677,4769
0,-5,0,-0.015482,0.172305,185.469677,4785
1,-6,0,-0.01608,0.178275,185.719677,4802
0,-4,0,-0.016479,0.182255,185.719677,4819
1,-5,0,-0.016999,0.187228,185.969677,4837
0,-2,0,-0.017207,0.189217,185.969677,4853
0,-3,0,-0.017519,0.192201,185.969677,4869
0,-5,0,-0.018039,0.197174,185.969677,4885
1,-2,0,-0.018255,0.199162,186.219677,4902
2,-6,0,-0.018958,0.205121,186.719677,4919
2,-4,0,-0.01946,0.209089,187.219677,4935
1,-3,0,-0.01985,0.212064,187.469677,4952
2,-4,0,-0.020405,0.216025,187.969677,4969
1,-1,0,-0.020548,0.217015,188.219677,4985
3,-4,0,-0.021171,0.220966,188.969677,5002
1,-1,0,-0.021332,0.221953,189.219677,5019
3,-1,0,-0.021505,0.222938,189.969677,5036
4,-2,0,-0.021885,0.224901,190.969677,5052
3,-2,0,-0.022292,0.226859,191.719677,5069
5,-2,0,-0.02274,0.228808,192.969677,5086
3,-2,0,-0.023215,0.230751,193.719677,5102
4,-1,0,-0.023469,0.231719,194.719677,5119
4,-1,0,-0.02374,0.232681,195.719677,5136
2,-1,0,-0.024019,0.233641,196.219677,5152
4,0,0,-0.024019,0.233641,197.219677,5169
3,-1,0,-0.024328,0.234593,197.969677,5185
2,-1,0,-0.024644,0.235541,198.469677,5202
3,0,0,-0.024644,0.235541,199.219677,5219
4,0,0,-0.024644,0.235541,200.219677,5236
3,-1,0,-0.025002,0.236475,200.969677,5252
3,0,0,-0.025002,0.236475,201.719677,5269
