0,0,0,0,-0.46,180,0,3261
0,0,0,0,-0.46,180,0,3373
0,0,0,0,-0.46,180,0,3384
0,0,0,0,-0.46,180,0,3402
0,0,0,0,-0.46,180,0,3418
0,0,0,0,-0.46,180,0,3435
0,0,0,0,-0.46,180,0,3452
0,0,0,0,-0.46,180,0,3468
0,0,0,0,-0.46,180,0,3484
0,0,0,0,-0.46,180,0,3501
0,0,0,0,-0.46,180,0,3518
0,0,0,0,-0.46,180,0,3534
0,0,0,0,-0.46,180,0,3551
0,0,0,0,-0.46,180,0,3568
0,0,0,0,-0.46,180,0,3585
0,0,0,0,-0.46,180,0,3601
0,0,0,0,-0.46,180,0,3618
0,0,0,0,-0.46,180,0,3635
0,0,0,0,-0.46,180,0,3652
0,0,0,0,-0.46,180,0,3668
0,0,0,0,-0.46,180,0,3684
0,0,0,0,-0.46,180,0,3701
0,0,0,0,-0.46,180,0,3718
0,0,0,0,-0.46,180,0,3735
0,0,0,0,-0.46,180,0,3751
0,0,0,0,-0.46,180,0,3767
0,0,0,0,-0.46,180,0,3785
0,0,0,0,-0.46,180,0,3801
0,0,0,0,-0.46,180,0,3818
0,0,0,0,-0.46,180,0,3834
0,0,0,0,-0.46,180,0,3851
0,0,0,0,-0.46,180,0,3868
0,0,0,0,-0.46,180,0,3885
0,0,0,0,-0.46,180,0,3901
0,0,0,0,-0.46,180,0,3918
0,0,0,0,-0.46,180,0,3935
0,0,0,0,-0.46,180,0,3951
0,0,0,0,-0.46,180,0,3968
0,0,0,0,-0.46,180,0,3985
0,0,0,0,-0.46,180,0,4002
0,0,0,0,-0.46,180,0,4018
0,0,0,0,-0.46,180,0,4035
0,0,0,0,-0.46,180,0,4052
0,0,0,0,-0.46,180,0,4068
0,0,0,0,-0.46,180,0,4085
0,0,0,0,-0.46,180,0,4101
0,0,0,0,-0.46,180,0,4118
0,0,0,0,-0.46,180,0,4134
0,0,0,0,-0.46,180,0,4151
0,0,0,0,-0.46,180,0,4167
0,0,0,0,-0.46,180,0,4184
0,0,0,0,-0.46,180,0,4201
0,0,0,0,-0.46,180,0,4218
0,0,0,0,-0.46,180,0,4234
0,0,0,0,-0.46,180,0,4252
0,0,0,0,-0.46,180,0,4267
0,0,0,0,-0.46,180,0,4284
-1,-13,0,0.000057,-0.447,179.75,0,4302
-1,-8,0,0.000127,-0.439,179.5,0,4318
0,-10,0,0.000214,-0.429001,179.5,0,4334
-1,-6,0,0.000292,-0.423001,179.25,0,4352
-1,-7,0,0.000415,-0.416002,179,0,4368
-1,-16,0,0.000764,-0.400006,178.75,0,4385
-1,-11,0,0.001051,-0.38901,178.5,0,4402
1,-6,0,0.001182,-0.383011,178.75,0,4417
0,-7,0,0.001335,-0.376013,178.75,0,4434
-1,-3,0,0.001414,-0.373014,178.5,0,4451
-1,-6,0,0.001597,-0.367017,178.25,0,4468
-1,-5,0,0.001771,-0.36202,178,0,4485
-3,-12,0,0.002347,-0.350034,177.25,0,4504
0,-8,0,0.002731,-0.342043,177.25,0,4518
0,-7,0,0.003067,-0.335051,177.25,0,4535
0,-9,0,0.003499,-0.326061,177.25,0,4552
0,-5,0,0.003738,-0.321067,177.25,0,4568
0,-6,0,0.004026,-0.315074,177.25,0,4584
-1,-12,0,0.004654,-0.303091,177,0,4602
0,-9,0,0.005125,-0.294103,177,0,4618
0,-9,0,0.005596,-0.285115,177,0,4635
0,-11,0,0.006172,-0.27413,177,0,4652
0,-7,0,0.006538,-0.26714,177,0,4668
0,-6,0,0.006852,-0.261148,177,0,4684
1,-14,0,0.007524,-0.247164,177.25,0,4702
0,-10,0,0.008004,-0.237176,177.25,0,4718
1,-13,0,0.008571,-0.224188,177.5,0,4735
0,-7,0,0.008876,-0.217195,177.5,0,4752
0,-7,0,0.009182,-0.210201,177.5,0,4767
2,-15,0,0.009705,-0.195211,178,0,4785
0,-11,0,0.01,-0.184217,178,0,4802
0,-10,0,0.01,-0.174223,178,0,4818
1,-14,0,0.01,-0.16023,178.25,0,4834
0,-9,0,0.01,-0.151234,178.25,0,4851
1,-8,0,0.01,-0.143237,178.5,0,4868
0,-13,0,0.01,-0.130241,178.5,0,4885
1,-9,0,0.01,-0.121243,178.75,0,4901
0,-14,0,0.01,-0.107247,178.75,0,4917
-1,-8,0,0.01,-0.099249,178.5,0,4934
-1,-9,0,0.01,-0.090254,178.25,0,4952
0,-11,0,0.01,-0.079259,178.25,0,4968
-1,-9,0,0.01,-0.070264,178,0,4984
0,-11,0,0.01,-0.059271,178,0,5002
0,-9,0,0.01,-0.050276,178,0,5018
0,-9,0,0.01,-0.041282,178,0,5035
1,-12,0,0.01,-0.029288,178.25,0,5052
0,-8,0,0.01,-0.021291,178.25,0,5068
0,-7,0,0.01,-0.014295,178.25,0,5084
0,-12,0,0.01,-0.0023,178.25,0,5101
1,-8,0,0.01,0.005697,178.5,0,5117
0,-6,0,0.01,0.011695,178.5,0,5134
1,-13,0,0.01,0.024692,178.75,0,5151
0,-6,0,0.01,0.030691,178.75,0,5168
0,-10,0,0.01,0.040688,178.75,0,5185
1,-8,0,0.01,0.048687,179,0,5201
0,-7,0,0.01,0.055686,179,0,5218
0,-12,0,0.01,0.067684,179,0,5235
1,-9,0,0.01,0.076683,179.25,0,5252
2,-10,0,0.01,0.086683,179.75,0,5269
0,-7,0,0.01,0.093683,179.75,0,5285
1,-4,0,0.01,0.097683,180,0,5301
0,-9,0,0.01,0.106683,180,0,5318
1,-5,0,0.009978,0.111683,180.25,0,5335
0,-6,0,0.009952,0.117683,180.25,0,5352
1,-7,0,0.009891,0.124683,180.5,0,5368
0,-3,0,0.009865,0.127683,180.5,0,5384
1,-3,0,0.009825,0.130682,180.75,0,5402
0,-4,0,0.009773,0.134682,180.75,0,5418
1,-3,0,0.009721,0.137682,181,0,5435
2,-6,0,0.009564,0.14368,181.5,0,5451
0,-5,0,0.009433,0.148678,181.5,0,5469
1,-5,0,0.00928,0.153675,181.75,0,5484
1,-7,0,0.009036,0.160671,182,0,5502
0,-7,0,0.008792,0.167667,182,0,5520
0,-5,0,0.008617,0.172664,182,0,5535
2,-7,0,0.008312,0.179657,182.5,0,5552
0,-4,0,0.008137,0.183653,182.5,0,5568
1,-6,0,0.007849,0.189647,182.75,0,5585
0,-3,0,0.007705,0.192643,182.75,0,5602
1,-5,0,0.007444,0.197636,183,0,5619
0,-6,0,0.00713,0.203628,183,0,5635
0,-6,0,0.006816,0.20962,183,0,5651
1,-6,0,0.006476,0.21561,183.25,0,5668
1,-10,0,0.005865,0.225591,183.5,0,5684
2,-3,0,0.005656,0.228584,184,0,5701
2,-1,0,0.005577,0.229581,184.5,0,5719
0,0,0,0.005577,0.229581,184.5,0,5735
0,0,0,0.005577,0.229581,184.5,0,5751
0,0,0,0.005577,0.229581,184.5,0,5768
0,0,0,0.005577,0.229581,184.5,0,5785
0,0,0,0.005577,0.229581,184.5,0,5802
0,0,0,0.005577,0.229581,184.5,0,5817
0,0,0,0.005577,0.229581,184.5,0,5835
0,0,0,0.005577,0.229581,184.5,0,5851
0,0,0,0.005577,0.229581,184.5,0,5868
0,0,0,0.005577,0.229581,184.5,0,5885
0,0,0,0.005577,0.229581,184.5,0,5901
0,0,0,0.005577,0.229581,184.5,0,5917
0,0,0,0.005577,0.229581,184.5,0,5934
0,0,0,0.005577,0.229581,184.5,0,5951
0,0,0,0.005577,0.229581,184.5,0,5967
0,0,0,0.005577,0.229581,184.5,0,5984
-1,-7,0,0.005059,0.236562,184.25,0,6001
-2,-16,0,0.004012,0.252528,183.75,0,6017
-2,-19,0,0.002935,0.271497,183.25,0,6034
-1,-6,0,0.002621,0.277489,183,0,6052
0,-6,0,0.002307,0.283481,183,0,6068
-1,-4,0,0.002115,0.287476,182.75,0,6084
0,-6,0,0.001827,0.293469,182.75,0,6102
0,-13,0,0.001203,0.306454,182.75,0,6117
-1,-8,0,0.000854,0.314446,182.5,0,6134
-2,-7,0,0.00061,0.321442,182,0,6151
-1,-5,0,0.000457,0.32644,181.75,0,6168
-1,-3,0,0.000379,0.329439,181.5,0,6184
-1,-7,0,0.000226,0.336437,181.25,0,6202
-1,-5,0,0.000139,0.341436,181,0,6218
-1,-5,0,0.000074,0.346436,180.75,0,6235
-1,-7,0,0.000012,0.353436,180.5,1,6251
-1,-4,0,-0.000005,0.357436,180.25,1,6268
