FrameCounts,blue_mean
1,63.543321875000004
2,76.7807921875
3,76.419234375
4,76.02202187500001
5,75.62763281250001
6,75.37005156250001
7,75.14862500000001
8,74.92728281250001
9,74.90270625000001
10,76.78860625
11,76.92965625000001
12,77.15256875
13,78.210784375
14,77.6758671875
15,77.01566875
16,76.7261078125
17,76.7518765625
18,76.7818828125
19,76.89490625
20,76.8798578125
21,77.0448125
22,77.169340625
23,77.2326625
24,77.1057875
25,76.966096875
26,76.916746875
27,77.112009375
28,76.50882812500001
29,76.46736875
30,76.4902140625
31,76.69192968750001
32,76.9149078125
33,76.99068125000001
34,76.99655
35,76.713046875
36,76.589815625
37,76.729309375
38,76.7049359375
39,76.570884375
40,76.2529296875
41,76.40885468750001
42,76.52961875
43,76.6644296875
44,76.47719843750001
45,76.59247656250001
46,76.425990625
47,76.2496015625
48,76.26195625
49,76.31455625000001
50,76.378128125
51,76.45475156250001
52,76.624125
53,76.65329375
54,76.8456921875
55,76.871690625
56,78.4651125
57,80.85795
58,79.1126578125
59,77.58575937500001
60,71.56357187500001
61,72.2221046875
62,72.60155937500001
63,72.63640000000001
64,72.96796875
65,72.89799375
66,71.7109015625
67,71.63579375
68,71.0306109375
69,70.6687765625
70,70.706584375
71,70.5760890625
72,70.0329078125
73,70.0508875
74,71.78459375
75,71.757671875
76,71.689571875
77,71.448409375
78,73.0748515625
79,73.14824375
80,72.9250234375
81,72.921065625
82,72.9978796875
83,72.8095625
84,72.78044375
85,72.79035312500001
86,73.0002453125
87,73.087703125
88,75.1238390625
89,75.25898281250001
90,75.17331250000001
91,75.1084265625
92,75.0667640625
93,74.9010390625
94,74.7631234375
95,74.53960000000001
96,74.80904062500001
97,74.9500109375
98,75.1610125
99,75.278459375
100,75.1890375
101,75.05421406250001
102,75.037421875
103,74.8736609375
104,74.7783484375
105,74.59994375000001
106,74.5482734375
107,74.540340625
108,76.55435625
109,76.74163125
110,76.683234375
111,76.833071875
112,76.923015625
113,77.0268328125
114,76.862228125
115,76.9706203125
116,76.9130953125
117,76.9038953125
118,76.95478750000001
119,77.1843671875
120,77.18242500000001
121,77.18916250000001
122,77.244015625
123,77.2107765625
124,77.05773125
125,77.10205156250001
126,76.69219062500001
127,76.585684375
128,76.375771875
129,76.44345468750001
130,76.35027343750001
131,76.40781875
132,76.3762296875
133,76.4412109375
134,76.37234218750001
135,76.13746093750001
136,76.042759375
137,82.458128125
138,83.09440000000001
139,83.40715468750001
140,83.6267921875
141,83.7009546875
142,83.69143125000001
143,83.2762
144,83.00955156250001
145,82.7608296875
146,82.5618171875
147,82.4235828125
148,82.53149375000001
149,82.4737265625
150,82.384171875
151,82.629265625
152,82.65333125000001
153,82.52676875
154,82.6036265625
155,82.3946703125
156,81.821578125
157,81.78107812500001
158,81.66739062500001
159,81.7994734375
160,81.692315625
161,81.6848828125
162,81.74219843750001
163,81.76356406250001
164,81.8625984375
165,81.666515625
166,81.49986406250001
167,81.5089953125
168,80.9528328125
169,80.77928125
170,80.67136875
171,80.419875
172,80.4015140625
173,80.81775
174,81.10150468750001
175,81.3497640625
176,81.576796875
177,81.56228750000001
178,81.3731171875
179,81.1268609375
180,80.600271875
181,80.0024375
182,80.07298125
183,80.3845328125
184,80.12021875
185,80.0725484375
186,80.1362078125
187,79.84645312500001
188,79.86775625
189,79.64459218750001
190,79.6503984375
191,79.8647484375
192,80.08857656250001
193,80.1747796875
194,80.3289359375
195,80.5283
196,80.2600046875
197,80.1692015625
198,80.11958125000001
199,80.0239359375
200,79.93205625
201,79.9605078125
202,79.9969234375
203,79.71694375
204,79.8055015625
205,79.948975
206,80.0527828125
207,80.07178593750001
208,79.73846093750001
209,79.626875
210,79.5438125
211,79.0089875
212,78.969828125
213,79.282921875
214,79.4220875
215,79.5531515625
216,79.56854687500001
217,79.35408281250001
218,78.9457609375
219,78.8626078125
220,78.9317953125
221,79.12442812500001
222,79.03797031250001
223,79.1892875
224,79.4125609375
225,79.2625703125
226,79.08228125000001
227,78.91805000000001
228,79.0305265625
229,79.0660359375
230,79.0402359375
231,79.0921140625
232,79.06959375000001
233,79.0846875
234,78.9196890625
235,78.8806578125
236,78.847115625
237,78.68404375
238,78.6565515625
239,78.601128125
240,78.66863437500001
241,78.590253125
242,78.61291250000001
243,78.5448578125
244,78.749809375
245,78.9364703125
246,78.37956406250001
247,78.258459375
248,78.32616250000001
249,78.4023734375
250,78.481846875
251,78.3174734375
252,78.1869296875
253,78.21372343750001
254,78.2998171875
255,78.3328546875
256,78.2582640625
257,78.35314843750001
258,78.4186421875
259,78.31211875000001
260,78.22208437500001
261,78.1690796875
262,78.0489703125
263,77.956540625
264,77.8387859375
265,77.8796234375
266,77.7960125
267,77.8912171875
268,78.294396875
269,78.607203125
270,78.74025937500001
271,78.83882187500001
272,79.0337796875
273,78.83606093750001
274,78.76090156250001
275,78.6407828125
276,78.5449015625
277,78.512625
278,78.4688296875
279,78.5449171875
280,78.539540625
281,78.507421875
282,78.4739796875
283,78.6283234375
284,78.63140625
285,78.5684578125
286,78.7115359375
287,78.6556
288,78.43969375
289,78.40905781250001
290,78.2773375
291,78.238996875
292,78.2833890625
293,78.20830781250001
294,78.2269859375
295,78.1945109375
296,78.3263359375
297,78.29656875
298,78.33058906250001
299,78.353721875
300,78.33308281250001
301,78.2950046875
302,78.32693593750001
303,78.5874546875
304,78.6669234375
305,78.7486359375
306,78.7479703125
307,78.67002500000001
308,78.4605078125
309,78.0898375
310,75.3120359375
311,68.4209578125
312,78.41298125
313,79.6084109375
314,82.349753125
315,82.56748593750001
316,82.2243765625
317,82.22622343750001
318,81.339034375
319,80.986328125
320,80.791159375
321,80.66968750000001
322,80.30384218750001
323,80.21556406250001
324,79.793771875
325,79.68765937500001
326,79.83141093750001
327,79.8407921875
328,79.9077828125
329,79.78456875
330,79.81364375
331,79.7988203125
332,79.854434375
333,79.857421875
334,79.720303125
335,79.77495312500001
336,79.78768281250001
337,79.8622625
338,79.9794171875
339,79.9448546875
340,79.783775
341,79.70006875
342,79.6745515625
343,79.7613421875
344,79.8299546875
345,80.006484375
346,80.2113671875
347,80.05940000000001
348,80.2834078125
349,80.1693421875
350,79.86909375
351,79.89816093750001
352,79.52119375000001
353,79.6946546875
354,79.67985625
355,79.828296875
356,79.6210265625
357,79.556453125
358,79.3268125
359,79.2659359375
360,79.366853125
361,79.36285781250001
362,78.7382984375
363,78.752115625
364,78.80638437500001
365,78.8623953125
366,78.6773140625
367,78.7496515625
368,78.39801875
369,78.40395000000001
370,78.5159546875
371,78.66978125
372,78.7305203125
373,78.67490000000001
374,78.8658890625
375,78.90026875000001
376,78.83844218750001
377,78.768709375
378,78.596978125
379,78.65534843750001
380,78.69325781250001
381,78.888546875
382,78.99829375
383,78.8599109375
384,78.65267812500001
385,78.53354375
386,78.637540625
387,78.40775156250001
388,78.4795828125
389,78.62526875
390,78.7589734375
391,78.7696390625
392,78.74986406250001
393,78.7369734375
394,78.86738906250001
395,78.8778828125
396,79.0013078125
397,78.9676734375
398,79.1913375
399,79.2538640625
400,79.2503796875
401,79.2598625
402,79.41233125000001
403,79.2869125
404,79.266646875
405,79.20510625
406,79.15899375000001
407,78.97610625
408,78.9512484375
409,78.9997046875
410,79.0727078125
411,79.1904953125
412,79.1094828125
413,78.9699171875
414,78.8472078125
415,78.818725
416,78.76023437500001
417,78.67566562500001
418,79.08274531250001
419,79.33191718750001
420,79.47023593750001
421,79.5338421875
422,79.528478125
423,79.256021875
424,79.21535
425,79.249103125
426,79.401759375
427,79.4138015625
428,79.270875
429,79.1793078125
430,79.0214515625
431,78.87427343750001
432,78.8707375
433,78.91260468750001
434,79.0251546875
435,78.94192343750001
436,79.12975312500001
437,79.0966515625
438,79.3497515625
439,79.40253750000001
440,79.49859843750001
441,79.5096125
442,79.4001390625
443,79.4005109375
444,79.3527765625
445,79.43260781250001
446,79.4211015625
447,79.621640625
448,79.4620484375
449,79.376953125
450,79.259775
451,79.174575
452,80.200484375
453,83.87935
454,81.113015625
455,78.6898640625
456,71.29760312500001
457,71.0672703125
458,70.5926046875
459,71.436940625
460,72.0564046875
461,71.7328640625
462,71.41457968750001
463,73.223865625
464,70.1440765625
465,69.6291796875
466,64.07773593750001
467,63.8078
468,56.339318750000004
469,58.6833546875
470,62.8399703125
471,71.5456875
472,78.332921875
473,78.42899375
474,78.25652500000001
475,76.918728125
476,75.9553609375
477,75.3939640625
478,74.4719921875
479,73.9978234375
480,74.07859375000001
481,73.77091250000001
482,73.80152968750001
483,73.7594296875
484,76.3805
