FrameCounts,blue_mean
1,24.9241078125
2,35.583048437500004
3,52.8641953125
4,58.6485296875
5,58.5712296875
6,58.3805234375
7,58.316432812500004
8,65.96235
9,66.7570125
10,67.68998125
11,67.9249875
12,70.45064375
13,70.571190625
14,69.73610625
15,69.7065953125
16,71.44612500000001
17,71.67496406250001
18,70.00528750000001
19,73.03029843750001
20,70.8501359375
21,71.5538953125
22,71.0669984375
23,71.3756890625
24,71.579340625
25,71.653459375
26,71.58520468750001
27,71.8235390625
28,72.1264921875
29,72.296159375
30,72.4156796875
31,72.3563953125
32,72.4479
33,72.46354062500001
34,72.41285625
35,72.4615546875
36,72.3652921875
37,72.2478796875
38,72.3528015625
39,72.5169703125
40,72.4883359375
41,72.420659375
42,72.32330625
43,72.7683
44,73.19778906250001
45,73.22571718750001
46,73.6281390625
47,73.363628125
48,73.055884375
49,72.7893453125
50,72.81718125
51,72.78269531250001
52,72.975525
53,73.307840625
54,74.246115625
55,74.091228125
56,73.49299375
57,73.3838453125
58,72.57204375
59,72.5172640625
60,72.4896953125
61,72.51696875
62,72.4671375
63,71.9166078125
64,71.5355390625
65,71.2953609375
66,70.7874390625
67,70.80347656250001
68,70.33799375000001
69,69.812371875
70,69.5460328125
71,69.0686546875
72,69.29052812500001
73,70.2952265625
74,70.4872140625
75,70.95347343750001
76,71.27268125
77,71.42915156250001
78,71.614559375
79,71.61383125
80,70.94989062500001
81,71.07629375
82,71.40297343750001
83,71.913796875
84,72.491634375
85,72.543390625
86,72.1748203125
87,72.3013359375
88,72.282134375
89,71.75117812500001
90,71.7932
91,72.1075984375
92,71.7087953125
93,72.2723125
94,71.9553546875
95,71.8048578125
96,71.791703125
97,71.471434375
98,71.8637015625
99,71.4399375
100,71.7608640625
101,71.2321609375
102,71.27883125000001
103,71.1794046875
104,70.470803125
105,69.30196562500001
106,69.1830890625
107,69.5158625
108,70.17705000000001
109,69.4228390625
110,70.2330609375
111,71.468990625
112,72.53047500000001
113,72.313615625
114,73.4621
115,72.9672078125
116,74.4011546875
117,74.35702500000001
118,73.3399875
119,73.0618921875
120,74.1382671875
121,74.45466875000001
122,72.10114531250001
123,72.86760000000001
124,73.11782500000001
125,72.90088593750001
126,72.4704359375
127,70.350353125
128,70.77479375
129,70.88567656250001
130,73.0977046875
131,73.76884062500001
132,74.2871015625
133,74.73999375000001
134,74.461690625
135,74.2224625
136,75.2800921875
137,75.4905796875
138,76.1115046875
139,76.28744375000001
140,76.181103125
141,76.04156875000001
142,75.7145984375
143,75.56273125
144,75.310528125
145,75.14164062500001
146,75.37786406250001
147,76.59132343750001
148,76.73397812500001
149,77.2306953125
150,75.8273765625
151,75.30914531250001
152,74.31942500000001
153,73.7765921875
154,73.962896875
155,74.686878125
156,74.38589375000001
157,74.271546875
158,73.52925
159,72.60329375
160,72.9829765625
161,72.156340625
162,71.74576875000001
163,71.9679828125
164,73.9134734375
165,74.89627812500001
166,74.9724453125
167,74.9388921875
168,74.37828593750001
169,73.3762234375
170,72.78806875000001
171,71.5639015625
172,72.3567484375
173,72.11383281250001
174,71.1169859375
175,70.626825
176,72.4194671875
177,72.5475921875
178,72.25934375
179,72.0911734375
180,72.09082500000001
181,72.20570156250001
182,72.1948078125
183,72.3532859375
184,72.397603125
185,72.70880625000001
186,72.656425
187,72.6591515625
188,72.6194171875
189,72.4263234375
190,72.4065015625
191,72.2795140625
192,72.551559375
193,72.82721562500001
194,73.147025
195,73.2799953125
196,73.17332031250001
197,73.145290625
198,72.46736250000001
199,72.54222812500001
200,72.45279375
201,72.6658359375
202,72.75035625000001
203,72.7733625
204,72.465184375
205,72.17595625
206,71.89609375
207,71.813721875
208,72.11390468750001
209,72.17508281250001
210,71.9936828125
211,71.8616890625
212,72.430540625
213,72.536525
214,72.3175796875
215,70.9723921875
216,71.8789578125
217,72.017725
218,72.368796875
219,72.73297500000001
220,72.89590625000001
221,73.0072890625
222,73.2203328125
223,73.2560015625
224,73.37004375000001
225,73.396465625
226,73.4319984375
227,73.3129109375
228,72.9801546875
229,72.8334453125
230,72.7056953125
231,72.76058437500001
232,72.7911359375
233,72.698315625
234,72.5945984375
235,72.725103125
236,72.84119062500001
237,72.88343437500001
238,73.0965390625
239,73.2365875
240,73.35172187500001
241,73.361134375
242,73.3252953125
243,73.1178015625
244,73.1185875
245,72.93614062500001
246,72.8717640625
247,72.8113765625
248,72.989159375
249,73.1348734375
250,73.2794328125
251,73.41009062500001
252,73.36991093750001
253,73.3108734375
254,73.2529296875
255,73.25096718750001
256,73.24619375
