scorer,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000,DLC_resnet50_EyepieceLJan19shuffle1_500000
bodyparts,pupilnasal,pupilnasal,pupilnasal,pupiltemporal,pupiltemporal,pupiltemporal,pupilup,pupilup,pupilup,pupilbottom,pupilbottom,pupilbottom,eyenasal,eyenasal,eyenasal,eyetemporal,eyetemporal,eyetemporal,eyeup,eyeup,eyeup,eyelbottom,eyelbottom,eyelbottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,236.93589782714844,245.99478149414062,0.9995797276496887,315.68505859375,290.1943664550781,0.9996427297592163,297.71881103515625,224.3945770263672,0.9993626475334167,248.6333465576172,304.2723083496094,0.9989211559295654,151.00144958496094,204.28668212890625,0.9962542057037354,377.9090576171875,320.7151184082031,0.9835888147354126,319.4486083984375,177.9662322998047,0.9994657635688782,223.54806518554688,317.4459533691406,0.9969462752342224
1,234.77394104003906,246.55270385742188,0.999099850654602,320.23516845703125,293.86053466796875,0.9991737008094788,297.3865966796875,221.81201171875,0.9996693134307861,255.19271850585938,310.7275085449219,0.9981098175048828,151.51507568359375,209.0481414794922,0.9926708936691284,378.68499755859375,318.5762023925781,0.9791486263275146,318.2684631347656,177.36453247070312,0.9992126226425171,231.30230712890625,317.5556945800781,0.9932929277420044
2,234.96669006347656,247.974365234375,0.9989005327224731,319.923095703125,291.8041076660156,0.9992691874504089,295.1544189453125,219.552734375,0.9998061060905457,256.083251953125,310.32464599609375,0.9940580129623413,148.80445861816406,204.30274963378906,0.9985230565071106,377.97723388671875,311.7642517089844,0.9822568297386169,316.7602233886719,175.90834045410156,0.9994698166847229,229.08763122558594,316.58905029296875,0.993582546710968
3,232.93820190429688,247.6643524169922,0.9972394704818726,320.9421081542969,291.9371032714844,0.9993162155151367,295.4674987792969,219.07952880859375,0.9998519420623779,254.47994995117188,312.29058837890625,0.9952853322029114,149.79693603515625,208.34552001953125,0.9979251623153687,378.92724609375,312.4508056640625,0.9820656180381775,315.3424377441406,175.20223999023438,0.9995108842849731,229.87185668945312,317.0534362792969,0.9935001730918884
4,230.4764862060547,247.4803924560547,0.9975062012672424,320.8345947265625,292.57257080078125,0.9993371367454529,294.720947265625,218.5801544189453,0.9998537302017212,253.43826293945312,312.937744140625,0.9958615899085999,148.69627380371094,208.329345703125,0.9978138208389282,379.6736755371094,317.4153747558594,0.9751463532447815,314.37603759765625,177.02532958984375,0.9991616010665894,230.43948364257812,316.57049560546875,0.9935787916183472
5,229.40098571777344,247.49200439453125,0.9979991316795349,319.5324401855469,294.140869140625,0.9993658661842346,294.6737976074219,219.2978515625,0.99986732006073,251.94874572753906,313.04412841796875,0.9932396411895752,149.0676727294922,212.7595977783203,0.9984239339828491,377.4552307128906,321.4618835449219,0.9795636534690857,312.4526672363281,179.42410278320312,0.9988976716995239,229.16004943847656,316.1518859863281,0.993409276008606
6,228.15896606445312,247.6266326904297,0.9987868666648865,319.21466064453125,295.0843200683594,0.9991921782493591,294.8691711425781,219.0059356689453,0.999861478805542,250.4267120361328,312.8300476074219,0.9965760111808777,150.0015106201172,209.66818237304688,0.9971160888671875,377.40252685546875,321.5215148925781,0.9778850674629211,311.58746337890625,180.4232940673828,0.9985675811767578,228.66299438476562,316.34698486328125,0.9950315952301025
7,230.5270233154297,243.16119384765625,0.9994009733200073,320.6998291015625,290.0864562988281,0.9993758797645569,296.8174743652344,217.41790771484375,0.9996668100357056,253.8588409423828,309.6645202636719,0.9976540207862854,150.4258575439453,206.1667938232422,0.9989479184150696,377.1899719238281,315.98895263671875,0.9791613221168518,314.90985107421875,175.0460968017578,0.9989702701568604,229.40872192382812,315.5641174316406,0.9939659237861633
